"md_id","busi_date","dept_id","dept_name","flow_stage","total_cnt","rollback_cnt"
497,"2022-05-28","4003",承办复核部A,承办单位复核,296,18
498,"2022-05-28","5001",结案一部,办结,66,12
499,"2022-05-28","5002",结案二部,办结,57,6
500,"2022-05-28","6001",客户回访一组,回访,183,21
501,"2022-05-28","6002",客户回访二组,回访,85,1
502,"2022-05-28","6003",客户回访三组,回访,83,12
503,"2022-05-28","7001",档案管理部,归档,211,16
504,"2022-05-28","8001",异常工单组,挂起,100,4
505,"2022-05-29","1001",客服一部,话务员暂存,284,0
506,"2022-05-29","1001",客服一部,话务员受理,145,3
507,"2022-05-29","1002",客服二部,话务员受理,106,18
508,"2022-05-29","2001",业务一科,话务员办理,83,12
509,"2022-05-29","2002",业务二科,话务员办理,111,16
510,"2022-05-29","3001",热线审核中心,热线审核,287,43
511,"2022-05-29","3002",热线复核中心,热线复核,232,41
512,"2022-05-29","4001",承办单位A,承办单位审核,300,10
513,"2022-05-29","4001",承办单位A,承办单位处理,288,54
514,"2022-05-29","4002",承办单位B,承办单位处理,296,36
515,"2022-05-29","4003",承办复核部A,承办单位复核,238,46
516,"2022-05-29","5001",结案一部,办结,140,6
517,"2022-05-29","5002",结案二部,办结,82,9
518,"2022-05-29","6001",客户回访一组,回访,171,34
519,"2022-05-29","6002",客户回访二组,回访,239,14
520,"2022-05-29","6003",客户回访三组,回访,246,7
521,"2022-05-29","7001",档案管理部,归档,259,14
522,"2022-05-29","8001",异常工单组,挂起,159,7
523,"2022-05-30","1001",客服一部,话务员暂存,239,0
524,"2022-05-30","1001",客服一部,话务员受理,284,45
525,"2022-05-30","1002",客服二部,话务员受理,132,10
526,"2022-05-30","2001",业务一科,话务员办理,87,3
527,"2022-05-30","2002",业务二科,话务员办理,232,2
528,"2022-05-30","3001",热线审核中心,热线审核,230,6
529,"2022-05-30","3002",热线复核中心,热线复核,181,1
530,"2022-05-30","4001",承办单位A,承办单位审核,146,14
531,"2022-05-30","4001",承办单位A,承办单位处理,76,12
532,"2022-05-30","4002",承办单位B,承办单位处理,220,41
533,"2022-05-30","4003",承办复核部A,承办单位复核,215,34
534,"2022-05-30","5001",结案一部,办结,163,0
535,"2022-05-30","5002",结案二部,办结,231,42
536,"2022-05-30","6001",客户回访一组,回访,142,19
537,"2022-05-30","6002",客户回访二组,回访,261,8
538,"2022-05-30","6003",客户回访三组,回访,229,14
539,"2022-05-30","7001",档案管理部,归档,290,9
540,"2022-05-30","8001",异常工单组,挂起,73,1
541,"2022-05-31","1001",客服一部,话务员暂存,131,0
542,"2022-05-31","1001",客服一部,话务员受理,228,43
543,"2022-05-31","1002",客服二部,话务员受理,237,20
544,"2022-05-31","2001",业务一科,话务员办理,289,6
545,"2022-05-31","2002",业务二科,话务员办理,94,11
546,"2022-05-31","3001",热线审核中心,热线审核,237,41
547,"2022-05-31","3002",热线复核中心,热线复核,141,6
548,"2022-05-31","4001",承办单位A,承办单位审核,78,3
549,"2022-05-31","4001",承办单位A,承办单位处理,123,24
550,"2022-05-31","4002",承办单位B,承办单位处理,55,0
551,"2022-05-31","4003",承办复核部A,承办单位复核,53,5
552,"2022-05-31","5001",结案一部,办结,244,22
553,"2022-05-31","5002",结案二部,办结,119,21
554,"2022-05-31","6001",客户回访一组,回访,174,33
555,"2022-05-31","6002",客户回访二组,回访,145,18
556,"2022-05-31","6003",客户回访三组,回访,156,31
557,"2022-05-31","7001",档案管理部,归档,204,22
558,"2022-05-31","8001",异常工单组,挂起,106,11
559,"2022-06-01","1001",客服一部,话务员暂存,251,0
560,"2022-06-01","1001",客服一部,话务员受理,132,1
561,"2022-06-01","1002",客服二部,话务员受理,112,22
562,"2022-06-01","2001",业务一科,话务员办理,300,52
563,"2022-06-01","2002",业务二科,话务员办理,294,0
564,"2022-06-01","3001",热线审核中心,热线审核,95,13
565,"2022-06-01","3002",热线复核中心,热线复核,139,15
566,"2022-06-01","4001",承办单位A,承办单位审核,283,43
567,"2022-06-01","4001",承办单位A,承办单位处理,280,18
568,"2022-06-01","4002",承办单位B,承办单位处理,294,55
569,"2022-06-01","4003",承办复核部A,承办单位复核,212,10
570,"2022-06-01","5001",结案一部,办结,258,48
571,"2022-06-01","5002",结案二部,办结,296,25
572,"2022-06-01","6001",客户回访一组,回访,234,46
573,"2022-06-01","6002",客户回访二组,回访,280,2
574,"2022-06-01","6003",客户回访三组,回访,87,13
575,"2022-06-01","7001",档案管理部,归档,58,9
576,"2022-06-01","8001",异常工单组,挂起,274,53
577,"2022-06-02","1001",客服一部,话务员暂存,188,0
578,"2022-06-02","1001",客服一部,话务员受理,75,3
579,"2022-06-02","1002",客服二部,话务员受理,177,2
580,"2022-06-02","2001",业务一科,话务员办理,82,8
581,"2022-06-02","2002",业务二科,话务员办理,250,39
582,"2022-06-02","3001",热线审核中心,热线审核,208,32
583,"2022-06-02","3002",热线复核中心,热线复核,135,21
584,"2022-06-02","4001",承办单位A,承办单位审核,77,15
585,"2022-06-02","4001",承办单位A,承办单位处理,278,54
586,"2022-06-02","4002",承办单位B,承办单位处理,260,0
587,"2022-06-02","4003",承办复核部A,承办单位复核,122,11
588,"2022-06-02","5001",结案一部,办结,293,31
589,"2022-06-02","5002",结案二部,办结,82,4
590,"2022-06-02","6001",客户回访一组,回访,271,23
591,"2022-06-02","6002",客户回访二组,回访,220,44
592,"2022-06-02","6003",客户回访三组,回访,250,31
593,"2022-06-02","7001",档案管理部,归档,134,6
594,"2022-06-02","8001",异常工单组,挂起,111,19
595,"2022-06-03","1001",客服一部,话务员暂存,261,0
596,"2022-06-03","1001",客服一部,话务员受理,264,30
597,"2022-06-03","1002",客服二部,话务员受理,148,24
598,"2022-06-03","2001",业务一科,话务员办理,244,18
599,"2022-06-03","2002",业务二科,话务员办理,176,10
600,"2022-06-03","3001",热线审核中心,热线审核,246,49
601,"2022-06-03","3002",热线复核中心,热线复核,163,24
602,"2022-06-03","4001",承办单位A,承办单位审核,280,3
603,"2022-06-03","4001",承办单位A,承办单位处理,215,26
604,"2022-06-03","4002",承办单位B,承办单位处理,168,6
605,"2022-06-03","4003",承办复核部A,承办单位复核,93,5
606,"2022-06-03","5001",结案一部,办结,111,19
607,"2022-06-03","5002",结案二部,办结,94,15
608,"2022-06-03","6001",客户回访一组,回访,134,3
609,"2022-06-03","6002",客户回访二组,回访,122,9
610,"2022-06-03","6003",客户回访三组,回访,298,36
611,"2022-06-03","7001",档案管理部,归档,88,15
612,"2022-06-03","8001",异常工单组,挂起,76,15
613,"2022-06-04","1001",客服一部,话务员暂存,282,0
614,"2022-06-04","1001",客服一部,话务员受理,64,7
615,"2022-06-04","1002",客服二部,话务员受理,88,9
616,"2022-06-04","2001",业务一科,话务员办理,114,19
617,"2022-06-04","2002",业务二科,话务员办理,161,31
618,"2022-06-04","3001",热线审核中心,热线审核,223,37
619,"2022-06-04","3002",热线复核中心,热线复核,285,47
620,"2022-06-04","4001",承办单位A,承办单位审核,75,0
621,"2022-06-04","4001",承办单位A,承办单位处理,102,11
622,"2022-06-04","4002",承办单位B,承办单位处理,193,29
623,"2022-06-04","4003",承办复核部A,承办单位复核,222,33
624,"2022-06-04","5001",结案一部,办结,239,27
625,"2022-06-04","5002",结案二部,办结,275,15
626,"2022-06-04","6001",客户回访一组,回访,177,11
627,"2022-06-04","6002",客户回访二组,回访,272,54
628,"2022-06-04","6003",客户回访三组,回访,278,37
629,"2022-06-04","7001",档案管理部,归档,87,1
630,"2022-06-04","8001",异常工单组,挂起,58,8
631,"2022-06-05","1001",客服一部,话务员暂存,169,0
632,"2022-06-05","1001",客服一部,话务员受理,145,0
633,"2022-06-05","1002",客服二部,话务员受理,255,35
634,"2022-06-05","2001",业务一科,话务员办理,123,3
635,"2022-06-05","2002",业务二科,话务员办理,110,14
636,"2022-06-05","3001",热线审核中心,热线审核,110,22
637,"2022-06-05","3002",热线复核中心,热线复核,238,28
638,"2022-06-05","4001",承办单位A,承办单位审核,110,14
639,"2022-06-05","4001",承办单位A,承办单位处理,181,25
640,"2022-06-05","4002",承办单位B,承办单位处理,272,10
641,"2022-06-05","4003",承办复核部A,承办单位复核,54,0
642,"2022-06-05","5001",结案一部,办结,293,42
643,"2022-06-05","5002",结案二部,办结,66,9
644,"2022-06-05","6001",客户回访一组,回访,212,38
645,"2022-06-05","6002",客户回访二组,回访,105,3
646,"2022-06-05","6003",客户回访三组,回访,146,0
647,"2022-06-05","7001",档案管理部,归档,201,38
648,"2022-06-05","8001",异常工单组,挂起,200,25
649,"2022-06-06","1001",客服一部,话务员暂存,62,0
650,"2022-06-06","1001",客服一部,话务员受理,189,16
651,"2022-06-06","1002",客服二部,话务员受理,174,7
652,"2022-06-06","2001",业务一科,话务员办理,117,11
653,"2022-06-06","2002",业务二科,话务员办理,137,12
654,"2022-06-06","3001",热线审核中心,热线审核,151,13
655,"2022-06-06","3002",热线复核中心,热线复核,248,25
656,"2022-06-06","4001",承办单位A,承办单位审核,175,30
657,"2022-06-06","4001",承办单位A,承办单位处理,217,12
658,"2022-06-06","4002",承办单位B,承办单位处理,300,25
659,"2022-06-06","4003",承办复核部A,承办单位复核,197,16
660,"2022-06-06","5001",结案一部,办结,222,33
661,"2022-06-06","5002",结案二部,办结,81,9
662,"2022-06-06","6001",客户回访一组,回访,163,8
663,"2022-06-06","6002",客户回访二组,回访,118,23
664,"2022-06-06","6003",客户回访三组,回访,159,21
665,"2022-06-06","7001",档案管理部,归档,248,25
666,"2022-06-06","8001",异常工单组,挂起,295,49
667,"2022-06-07","1001",客服一部,话务员暂存,119,0
668,"2022-06-07","1001",客服一部,话务员受理,284,42
669,"2022-06-07","1002",客服二部,话务员受理,212,3
670,"2022-06-07","2001",业务一科,话务员办理,266,3
671,"2022-06-07","2002",业务二科,话务员办理,193,0
672,"2022-06-07","3001",热线审核中心,热线审核,284,11
673,"2022-06-07","3002",热线复核中心,热线复核,134,4
674,"2022-06-07","4001",承办单位A,承办单位审核,78,11
675,"2022-06-07","4001",承办单位A,承办单位处理,259,15
676,"2022-06-07","4002",承办单位B,承办单位处理,64,10
677,"2022-06-07","4003",承办复核部A,承办单位复核,223,13
678,"2022-06-07","5001",结案一部,办结,249,32
679,"2022-06-07","5002",结案二部,办结,226,37
680,"2022-06-07","6001",客户回访一组,回访,58,3
681,"2022-06-07","6002",客户回访二组,回访,179,33
682,"2022-06-07","6003",客户回访三组,回访,120,12
683,"2022-06-07","7001",档案管理部,归档,144,1
684,"2022-06-07","8001",异常工单组,挂起,223,0
685,"2022-06-08","1001",客服一部,话务员暂存,242,0
686,"2022-06-08","1001",客服一部,话务员受理,81,12
687,"2022-06-08","1002",客服二部,话务员受理,116,2
688,"2022-06-08","2001",业务一科,话务员办理,88,15
689,"2022-06-08","2002",业务二科,话务员办理,101,9
690,"2022-06-08","3001",热线审核中心,热线审核,258,43
691,"2022-06-08","3002",热线复核中心,热线复核,293,0
692,"2022-06-08","4001",承办单位A,承办单位审核,294,7
693,"2022-06-08","4001",承办单位A,承办单位处理,167,6
694,"2022-06-08","4002",承办单位B,承办单位处理,58,8
695,"2022-06-08","4003",承办复核部A,承办单位复核,205,33
696,"2022-06-08","5001",结案一部,办结,213,42
697,"2022-06-08","5002",结案二部,办结,274,17
698,"2022-06-08","6001",客户回访一组,回访,270,12
699,"2022-06-08","6002",客户回访二组,回访,106,6
700,"2022-06-08","6003",客户回访三组,回访,202,21
701,"2022-06-08","7001",档案管理部,归档,256,18
702,"2022-06-08","8001",异常工单组,挂起,129,9
703,"2022-06-09","1001",客服一部,话务员暂存,108,0
704,"2022-06-09","1001",客服一部,话务员受理,219,39
705,"2022-06-09","1002",客服二部,话务员受理,229,5
706,"2022-06-09","2001",业务一科,话务员办理,57,10
707,"2022-06-09","2002",业务二科,话务员办理,125,11
708,"2022-06-09","3001",热线审核中心,热线审核,69,9
709,"2022-06-09","3002",热线复核中心,热线复核,89,5
710,"2022-06-09","4001",承办单位A,承办单位审核,108,11
711,"2022-06-09","4001",承办单位A,承办单位处理,76,0
712,"2022-06-09","4002",承办单位B,承办单位处理,256,2
713,"2022-06-09","4003",承办复核部A,承办单位复核,158,14
714,"2022-06-09","5001",结案一部,办结,91,18
715,"2022-06-09","5002",结案二部,办结,132,15
716,"2022-06-09","6001",客户回访一组,回访,264,49
717,"2022-06-09","6002",客户回访二组,回访,210,7
718,"2022-06-09","6003",客户回访三组,回访,279,23
719,"2022-06-09","7001",档案管理部,归档,283,40
720,"2022-06-09","8001",异常工单组,挂起,74,9
721,"2022-06-10","1001",客服一部,话务员暂存,182,0
722,"2022-06-10","1001",客服一部,话务员受理,141,17
723,"2022-06-10","1002",客服二部,话务员受理,121,11
724,"2022-06-10","2001",业务一科,话务员办理,281,14
725,"2022-06-10","2002",业务二科,话务员办理,104,6
726,"2022-06-10","3001",热线审核中心,热线审核,94,11
727,"2022-06-10","3002",热线复核中心,热线复核,142,16
728,"2022-06-10","4001",承办单位A,承办单位审核,71,11
729,"2022-06-10","4001",承办单位A,承办单位处理,262,18
730,"2022-06-10","4002",承办单位B,承办单位处理,122,23
731,"2022-06-10","4003",承办复核部A,承办单位复核,129,18
732,"2022-06-10","5001",结案一部,办结,206,40
733,"2022-06-10","5002",结案二部,办结,67,7
734,"2022-06-10","6001",客户回访一组,回访,263,6
735,"2022-06-10","6002",客户回访二组,回访,119,20
736,"2022-06-10","6003",客户回访三组,回访,270,7
737,"2022-06-10","7001",档案管理部,归档,244,30
738,"2022-06-10","8001",异常工单组,挂起,295,2
739,"2022-06-11","1001",客服一部,话务员暂存,294,0
740,"2022-06-11","1001",客服一部,话务员受理,91,13
741,"2022-06-11","1002",客服二部,话务员受理,134,26
742,"2022-06-11","2001",业务一科,话务员办理,105,17
743,"2022-06-11","2002",业务二科,话务员办理,206,37
744,"2022-06-11","3001",热线审核中心,热线审核,53,2
745,"2022-06-11","3002",热线复核中心,热线复核,152,16
746,"2022-06-11","4001",承办单位A,承办单位审核,101,8
747,"2022-06-11","4001",承办单位A,承办单位处理,224,4
748,"2022-06-11","4002",承办单位B,承办单位处理,89,12
749,"2022-06-11","4003",承办复核部A,承办单位复核,55,2
750,"2022-06-11","5001",结案一部,办结,85,17
751,"2022-06-11","5002",结案二部,办结,198,16
752,"2022-06-11","6001",客户回访一组,回访,172,17
753,"2022-06-11","6002",客户回访二组,回访,101,11
754,"2022-06-11","6003",客户回访三组,回访,156,1
755,"2022-06-11","7001",档案管理部,归档,209,21
756,"2022-06-11","8001",异常工单组,挂起,204,2
