"md_id","busi_time","sub_name","area","order_cnt","finish_cnt","avg_handler_time","satisfaction_cnt","negative_cnt","reply_on_time_cnt"
53913,"2022-05-10",科教文体,C区,2,1,1.89,0,0,1
53914,"2022-05-10",科教文体,D区,5,4,1.13,2,0,4
53915,"2022-05-10",科教文体,E区,2,1,3.03,0,0,1
53916,"2022-05-10",科教文体,F区,5,5,3.76,3,0,4
53917,"2022-05-10",科教文体,G区,5,4,4.39,2,0,4
53918,"2022-05-10",科教文体,H区,3,2,2.55,1,0,1
53919,"2022-05-10",科教文体,I区,1,1,3.48,0,0,0
53920,"2022-05-10",公卫医疗,A区,17,14,2.84,9,2,13
53921,"2022-05-10",公卫医疗,B区,18,18,4.6,16,2,14
53922,"2022-05-10",公卫医疗,C区,17,16,2.58,13,1,14
53923,"2022-05-10",公卫医疗,D区,24,19,1.21,17,0,18
53924,"2022-05-10",公卫医疗,E区,18,16,3.75,14,1,14
53925,"2022-05-10",公卫医疗,F区,14,11,4.95,7,0,11
53926,"2022-05-10",公卫医疗,G区,19,19,4.29,15,0,16
53927,"2022-05-10",公卫医疗,H区,22,21,3.9,17,3,19
53928,"2022-05-10",公卫医疗,I区,16,12,1.93,8,1,9
53929,"2022-05-10",城乡建设,A区,22,19,2.31,14,2,15
53930,"2022-05-10",城乡建设,B区,18,18,3.18,13,1,15
53931,"2022-05-10",城乡建设,C区,19,17,2.33,15,0,17
53932,"2022-05-10",城乡建设,D区,12,10,2.76,8,1,9
53933,"2022-05-10",城乡建设,E区,16,13,3.84,11,0,11
53934,"2022-05-10",城乡建设,F区,24,22,3.93,18,2,21
53935,"2022-05-10",城乡建设,G区,17,15,2.09,10,1,12
53936,"2022-05-10",城乡建设,H区,21,20,4.94,18,1,16
53937,"2022-05-10",城乡建设,I区,12,12,3.61,9,0,9
53938,"2022-05-10",交通运输,A区,4,4,2.18,2,0,3
53939,"2022-05-10",交通运输,B区,8,7,4.19,6,1,6
53940,"2022-05-10",交通运输,C区,8,6,3.77,4,0,6
53941,"2022-05-10",交通运输,D区,7,7,2.76,6,1,7
53942,"2022-05-10",交通运输,E区,7,5,4.64,3,0,5
53943,"2022-05-10",交通运输,F区,5,5,4.91,3,0,5
53944,"2022-05-10",交通运输,G区,8,8,3.54,6,0,8
53945,"2022-05-10",交通运输,H区,4,4,1.37,2,0,4
53946,"2022-05-10",交通运输,I区,6,4,1.55,3,0,3
53947,"2022-05-10",农林牧渔,A区,24,22,4.53,16,3,20
53948,"2022-05-10",农林牧渔,B区,20,16,1.48,14,0,15
53949,"2022-05-10",农林牧渔,C区,24,21,1.8,16,0,19
53950,"2022-05-10",农林牧渔,D区,33,31,2.1,23,1,24
53951,"2022-05-10",农林牧渔,E区,30,28,4.82,22,4,22
53952,"2022-05-10",农林牧渔,F区,18,15,2.99,11,0,12
53953,"2022-05-10",农林牧渔,G区,17,14,3.75,11,1,13
53954,"2022-05-10",农林牧渔,H区,26,24,3.95,17,1,19
53955,"2022-05-10",农林牧渔,I区,30,30,2.91,24,1,26
53956,"2022-05-11",科教文体,A区,7,6,1.72,5,0,6
53957,"2022-05-11",科教文体,B区,12,9,2.34,7,1,8
53958,"2022-05-11",科教文体,C区,12,11,3.31,8,0,10
53959,"2022-05-11",科教文体,D区,18,18,4.75,13,1,18
53960,"2022-05-11",科教文体,E区,7,5,4.23,3,0,5
53961,"2022-05-11",科教文体,F区,13,11,4.04,9,0,10
53962,"2022-05-11",科教文体,G区,10,9,4.46,8,1,8
53963,"2022-05-11",科教文体,H区,12,9,3.92,6,0,9
53964,"2022-05-11",科教文体,I区,11,9,1.61,6,1,7
53965,"2022-05-11",公卫医疗,A区,24,22,1.28,16,1,17
53966,"2022-05-11",公卫医疗,B区,32,28,2.23,19,1,24
53967,"2022-05-11",公卫医疗,C区,25,22,4.55,16,3,22
53968,"2022-05-11",公卫医疗,D区,25,25,2.79,18,1,23
53969,"2022-05-11",公卫医疗,E区,19,19,4.97,16,2,15
53970,"2022-05-11",公卫医疗,F区,29,25,3.31,21,3,21
53971,"2022-05-11",公卫医疗,G区,22,21,2.65,15,2,18
53972,"2022-05-11",公卫医疗,H区,22,19,1.54,14,2,17
53973,"2022-05-11",公卫医疗,I区,31,24,3.99,19,2,21
53974,"2022-05-11",城乡建设,A区,22,20,1.9,14,3,16
53975,"2022-05-11",城乡建设,B区,24,19,4.16,16,0,15
53976,"2022-05-11",城乡建设,C区,17,13,2.1,10,0,13
53977,"2022-05-11",城乡建设,D区,21,19,3.09,16,2,19
53978,"2022-05-11",城乡建设,E区,21,18,1.18,15,1,14
53979,"2022-05-11",城乡建设,F区,21,20,4.94,15,1,20
53980,"2022-05-11",城乡建设,G区,22,22,2.89,19,3,21
53981,"2022-05-11",城乡建设,H区,30,24,2.28,19,1,21
53982,"2022-05-11",城乡建设,I区,15,13,2.15,11,0,11
53983,"2022-05-11",交通运输,A区,10,8,3.57,6,0,8
53984,"2022-05-11",交通运输,B区,5,5,4.08,4,0,4
53985,"2022-05-11",交通运输,C区,11,9,1.9,8,1,7
53986,"2022-05-11",交通运输,D区,7,7,4.68,5,1,6
53987,"2022-05-11",交通运输,E区,8,7,4.66,4,0,7
53988,"2022-05-11",交通运输,F区,12,12,3.62,10,0,10
53989,"2022-05-11",交通运输,G区,7,6,4.57,4,0,6
53990,"2022-05-11",交通运输,H区,11,8,4.58,7,1,6
53991,"2022-05-11",交通运输,I区,14,14,4.19,11,1,12
53992,"2022-05-11",农林牧渔,A区,7,6,1.77,4,0,6
53993,"2022-05-11",农林牧渔,B区,6,5,4.09,4,0,4
53994,"2022-05-11",农林牧渔,C区,6,6,3.89,5,0,5
53995,"2022-05-11",农林牧渔,D区,6,4,4.84,2,0,3
53996,"2022-05-11",农林牧渔,E区,3,2,4.61,1,0,1
53997,"2022-05-11",农林牧渔,F区,3,2,3.0,1,0,2
53998,"2022-05-11",农林牧渔,G区,5,5,3.92,3,0,5
53999,"2022-05-11",农林牧渔,H区,6,6,2.68,5,0,6
54000,"2022-05-11",农林牧渔,I区,3,3,1.85,2,0,3
54001,"2022-05-12",科教文体,A区,15,14,2.11,10,0,12
54002,"2022-05-12",科教文体,B区,18,18,3.72,14,0,18
54003,"2022-05-12",科教文体,C区,16,12,4.93,8,0,9
54004,"2022-05-12",科教文体,D区,16,15,3.76,12,0,13
54005,"2022-05-12",科教文体,E区,14,11,2.19,9,0,9
54006,"2022-05-12",科教文体,F区,13,10,3.01,8,1,9
54007,"2022-05-12",科教文体,G区,14,11,3.3,9,0,9
54008,"2022-05-12",科教文体,H区,20,18,2.05,12,0,17
54009,"2022-05-12",科教文体,I区,13,10,3.89,9,0,8
54010,"2022-05-12",公卫医疗,A区,18,18,3.49,16,1,18
54011,"2022-05-12",公卫医疗,B区,13,10,1.57,8,1,8
54012,"2022-05-12",公卫医疗,C区,17,13,3.18,10,1,13
54013,"2022-05-12",公卫医疗,D区,24,19,2.78,16,0,17
54014,"2022-05-12",公卫医疗,E区,21,18,3.97,15,2,14
54015,"2022-05-12",公卫医疗,F区,13,11,3.45,9,0,11
54016,"2022-05-12",公卫医疗,G区,19,18,1.46,13,0,17
54017,"2022-05-12",公卫医疗,H区,18,16,1.22,13,0,16
54018,"2022-05-12",公卫医疗,I区,24,20,3.19,16,3,16
54019,"2022-05-12",城乡建设,A区,21,18,4.35,14,1,14
54020,"2022-05-12",城乡建设,B区,22,21,2.6,14,2,21
54021,"2022-05-12",城乡建设,C区,15,13,2.71,9,1,13
54022,"2022-05-12",城乡建设,D区,16,14,1.48,10,2,12
54023,"2022-05-12",城乡建设,E区,13,12,3.16,10,0,12
54024,"2022-05-12",城乡建设,F区,19,15,1.66,12,2,12
54025,"2022-05-12",城乡建设,G区,19,19,4.2,13,0,19
54026,"2022-05-12",城乡建设,H区,13,10,2.86,8,0,8
54027,"2022-05-12",城乡建设,I区,23,19,3.51,14,0,16
54028,"2022-05-12",交通运输,A区,13,11,4.86,7,0,10
54029,"2022-05-12",交通运输,B区,14,13,1.23,11,0,10
54030,"2022-05-12",交通运输,C区,18,15,4.12,10,0,15
54031,"2022-05-12",交通运输,D区,17,15,4.58,11,1,15
54032,"2022-05-12",交通运输,E区,13,11,4.68,9,1,11
54033,"2022-05-12",交通运输,F区,11,10,4.03,9,1,8
54034,"2022-05-12",交通运输,G区,11,9,4.22,6,1,7
54035,"2022-05-12",交通运输,H区,19,18,1.37,16,2,18
54036,"2022-05-12",交通运输,I区,16,12,3.37,8,0,12
54037,"2022-05-12",农林牧渔,A区,21,19,4.38,13,2,15
54038,"2022-05-12",农林牧渔,B区,22,18,1.99,13,1,16
54039,"2022-05-12",农林牧渔,C区,14,12,3.79,8,0,11
54040,"2022-05-12",农林牧渔,D区,17,14,1.82,11,1,12
54041,"2022-05-12",农林牧渔,E区,23,22,3.98,19,2,22
54042,"2022-05-12",农林牧渔,F区,18,18,4.84,12,2,17
54043,"2022-05-12",农林牧渔,G区,18,16,1.24,11,2,12
54044,"2022-05-12",农林牧渔,H区,22,19,1.29,16,2,16
54045,"2022-05-12",农林牧渔,I区,18,18,2.11,12,1,14
54046,"2022-05-13",科教文体,A区,2,1,3.1,0,0,1
54047,"2022-05-13",科教文体,B区,3,3,1.0,2,0,3
54048,"2022-05-13",科教文体,C区,9,9,1.46,8,1,7
54049,"2022-05-13",科教文体,D区,5,4,3.68,2,0,3
54050,"2022-05-13",科教文体,E区,6,5,4.44,4,0,4
54051,"2022-05-13",科教文体,F区,4,4,3.37,2,0,4
54052,"2022-05-13",科教文体,G区,5,5,1.08,3,0,4
54053,"2022-05-13",科教文体,H区,6,4,3.67,3,0,3
54054,"2022-05-13",科教文体,I区,5,4,1.55,3,0,3
54055,"2022-05-13",公卫医疗,A区,19,17,3.37,14,0,16
54056,"2022-05-13",公卫医疗,B区,21,17,4.11,12,0,17
54057,"2022-05-13",公卫医疗,C区,17,15,3.62,13,1,15
54058,"2022-05-13",公卫医疗,D区,24,22,2.11,19,1,22
54059,"2022-05-13",公卫医疗,E区,20,16,4.2,11,0,15
54060,"2022-05-13",公卫医疗,F区,19,15,1.3,10,2,15
54061,"2022-05-13",公卫医疗,G区,14,12,4.37,9,0,12
54062,"2022-05-13",公卫医疗,H区,20,20,3.79,17,1,18
54063,"2022-05-13",公卫医疗,I区,24,23,1.3,20,1,22
54064,"2022-05-13",城乡建设,A区,1,1,4.08,0,0,0
54065,"2022-05-13",城乡建设,B区,4,3,1.71,2,0,2
54066,"2022-05-13",城乡建设,C区,5,5,1.15,3,0,4
54067,"2022-05-13",城乡建设,D区,2,1,2.41,0,0,1
54068,"2022-05-13",城乡建设,E区,2,2,3.48,1,0,1
54069,"2022-05-13",城乡建设,F区,1,0,2.55,0,0,0
54070,"2022-05-13",城乡建设,G区,3,2,4.48,1,0,1
54071,"2022-05-13",城乡建设,H区,1,1,3.96,0,0,0
54072,"2022-05-13",城乡建设,I区,2,1,3.92,0,0,1
54073,"2022-05-13",交通运输,A区,8,7,4.42,6,1,6
54074,"2022-05-13",交通运输,B区,8,6,3.59,5,0,6
54075,"2022-05-13",交通运输,C区,15,15,3.08,11,2,13
54076,"2022-05-13",交通运输,D区,7,6,3.1,5,0,4
54077,"2022-05-13",交通运输,E区,10,9,1.79,6,1,7
54078,"2022-05-13",交通运输,F区,8,8,1.08,7,1,8
54079,"2022-05-13",交通运输,G区,9,9,3.41,6,0,8
54080,"2022-05-13",交通运输,H区,9,8,2.15,6,0,6
54081,"2022-05-13",交通运输,I区,10,10,3.05,7,0,9
54082,"2022-05-13",农林牧渔,A区,4,4,1.15,3,0,4
54083,"2022-05-13",农林牧渔,B区,3,2,1.23,1,0,2
54084,"2022-05-13",农林牧渔,C区,7,6,2.36,5,0,4
54085,"2022-05-13",农林牧渔,D区,2,1,1.38,0,0,0
54086,"2022-05-13",农林牧渔,E区,3,2,3.34,1,0,2
54087,"2022-05-13",农林牧渔,F区,3,2,4.62,1,0,1
54088,"2022-05-13",农林牧渔,G区,5,5,4.36,3,0,5
54089,"2022-05-13",农林牧渔,H区,4,4,1.2,3,0,4
54090,"2022-05-13",农林牧渔,I区,1,1,3.18,0,0,0
54091,"2022-05-14",科教文体,A区,18,14,1.25,11,1,14
54092,"2022-05-14",科教文体,B区,25,23,1.12,17,1,20
54093,"2022-05-14",科教文体,C区,16,16,1.64,11,2,16
54094,"2022-05-14",科教文体,D区,20,16,1.35,12,2,13
54095,"2022-05-14",科教文体,E区,11,11,1.38,9,1,10
54096,"2022-05-14",科教文体,F区,25,21,2.61,16,3,21
54097,"2022-05-14",科教文体,G区,18,14,2.81,10,1,13
54098,"2022-05-14",科教文体,H区,14,11,1.29,8,1,10
54099,"2022-05-14",科教文体,I区,16,13,3.32,11,1,13
54100,"2022-05-14",公卫医疗,A区,8,7,1.01,6,1,5
54101,"2022-05-14",公卫医疗,B区,5,4,1.55,3,0,3
54102,"2022-05-14",公卫医疗,C区,6,5,2.51,3,0,4
54103,"2022-05-14",公卫医疗,D区,10,8,1.56,6,1,7
54104,"2022-05-14",公卫医疗,E区,14,14,2.09,11,1,12
54105,"2022-05-14",公卫医疗,F区,10,9,4.51,7,1,8
54106,"2022-05-14",公卫医疗,G区,12,9,3.11,7,1,7
54107,"2022-05-14",公卫医疗,H区,10,9,2.39,7,1,8
54108,"2022-05-14",公卫医疗,I区,15,14,3.51,10,0,11
54109,"2022-05-14",城乡建设,A区,7,6,3.41,5,0,5
54110,"2022-05-14",城乡建设,B区,8,8,2.88,6,0,6
54111,"2022-05-14",城乡建设,C区,7,6,1.25,4,0,4
54112,"2022-05-14",城乡建设,D区,11,8,4.83,5,1,6
54113,"2022-05-14",城乡建设,E区,15,12,4.77,10,0,10
54114,"2022-05-14",城乡建设,F区,13,12,4.59,8,0,9
54115,"2022-05-14",城乡建设,G区,15,13,1.93,11,1,13
54116,"2022-05-14",城乡建设,H区,7,7,1.09,5,0,6
54117,"2022-05-14",城乡建设,I区,9,9,1.29,8,1,7
54118,"2022-05-14",交通运输,A区,10,9,4.43,8,1,7
54119,"2022-05-14",交通运输,B区,7,6,4.07,4,0,5
54120,"2022-05-14",交通运输,C区,17,17,2.01,12,1,16
54121,"2022-05-14",交通运输,D区,9,8,2.27,5,0,7
54122,"2022-05-14",交通运输,E区,9,9,2.26,8,0,8
54123,"2022-05-14",交通运输,F区,10,9,1.26,6,0,7
54124,"2022-05-14",交通运输,G区,11,10,2.88,9,0,8
54125,"2022-05-14",交通运输,H区,8,6,1.87,4,0,6
54126,"2022-05-14",交通运输,I区,9,7,4.01,6,1,7
54127,"2022-05-14",农林牧渔,A区,14,14,2.36,12,1,12
54128,"2022-05-14",农林牧渔,B区,12,9,4.45,7,0,7
54129,"2022-05-14",农林牧渔,C区,16,13,3.95,10,1,11
54130,"2022-05-14",农林牧渔,D区,19,17,4.91,13,0,16
54131,"2022-05-14",农林牧渔,E区,21,20,3.49,17,1,19
54132,"2022-05-14",农林牧渔,F区,19,19,3.17,14,0,18
54133,"2022-05-14",农林牧渔,G区,14,14,1.84,12,2,13
54134,"2022-05-14",农林牧渔,H区,15,12,1.16,9,0,9
54135,"2022-05-14",农林牧渔,I区,20,16,4.4,11,0,12
54136,"2022-05-15",科教文体,A区,6,4,2.26,3,0,4
54137,"2022-05-15",科教文体,B区,8,7,3.14,6,0,7
54138,"2022-05-15",科教文体,C区,6,4,2.56,3,0,4
54139,"2022-05-15",科教文体,D区,5,5,3.88,3,0,5
54140,"2022-05-15",科教文体,E区,6,5,1.48,3,0,4
54141,"2022-05-15",科教文体,F区,9,8,2.84,6,1,7
54142,"2022-05-15",科教文体,G区,5,4,3.96,2,0,4
54143,"2022-05-15",科教文体,H区,7,7,2.66,5,1,5
54144,"2022-05-15",科教文体,I区,7,5,3.22,4,0,5
54145,"2022-05-15",公卫医疗,A区,3,3,1.87,2,0,2
54146,"2022-05-15",公卫医疗,B区,4,3,2.57,2,0,2
54147,"2022-05-15",公卫医疗,C区,3,2,1.22,1,0,1
54148,"2022-05-15",公卫医疗,D区,2,2,2.61,1,0,1
54149,"2022-05-15",公卫医疗,E区,3,2,3.52,1,0,2
54150,"2022-05-15",公卫医疗,F区,7,5,1.53,3,0,4
54151,"2022-05-15",公卫医疗,G区,2,1,3.98,0,0,0
54152,"2022-05-15",公卫医疗,H区,3,3,3.3,2,0,3
54153,"2022-05-15",公卫医疗,I区,3,2,2.86,1,0,1
54154,"2022-05-15",城乡建设,A区,1,1,2.16,0,0,0
54155,"2022-05-15",城乡建设,B区,1,1,4.17,0,0,1
54156,"2022-05-15",城乡建设,C区,1,0,3.75,0,0,0
54157,"2022-05-15",城乡建设,D区,1,0,1.45,0,0,0
54158,"2022-05-15",城乡建设,E区,2,2,2.62,1,0,2
54159,"2022-05-15",城乡建设,F区,1,0,3.25,0,0,0
54160,"2022-05-15",城乡建设,G区,1,1,2.08,0,0,0
54161,"2022-05-15",城乡建设,H区,1,1,1.47,0,0,0
54162,"2022-05-15",城乡建设,I区,1,0,2.35,0,0,0
54163,"2022-05-15",交通运输,A区,13,11,4.53,7,0,9
54164,"2022-05-15",交通运输,B区,16,13,3.72,9,0,11
54165,"2022-05-15",交通运输,C区,17,15,2.06,10,0,12
54166,"2022-05-15",交通运输,D区,17,16,2.67,14,0,12
54167,"2022-05-15",交通运输,E区,23,19,2.04,15,1,15
54168,"2022-05-15",交通运输,F区,20,16,4.19,11,0,16
54169,"2022-05-15",交通运输,G区,21,17,1.76,13,1,16
54170,"2022-05-15",交通运输,H区,22,21,4.3,17,2,21
54171,"2022-05-15",交通运输,I区,16,13,2.92,10,0,12
54172,"2022-05-15",农林牧渔,A区,14,14,2.13,11,2,12
54173,"2022-05-15",农林牧渔,B区,9,9,1.8,7,1,9
54174,"2022-05-15",农林牧渔,C区,15,15,3.28,12,2,12
54175,"2022-05-15",农林牧渔,D区,11,9,3.38,7,1,7
54176,"2022-05-15",农林牧渔,E区,8,8,4.94,5,1,7
54177,"2022-05-15",农林牧渔,F区,9,7,3.78,6,0,6
54178,"2022-05-15",农林牧渔,G区,6,5,1.12,3,0,4
54179,"2022-05-15",农林牧渔,H区,11,9,2.99,7,1,8
54180,"2022-05-15",农林牧渔,I区,18,15,1.55,13,1,15
54181,"2022-05-16",科教文体,A区,17,13,4.39,9,0,13
54182,"2022-05-16",科教文体,B区,23,22,1.82,18,1,21
54183,"2022-05-16",科教文体,C区,25,22,1.69,19,3,17
54184,"2022-05-16",科教文体,D区,24,19,2.21,15,2,18
54185,"2022-05-16",科教文体,E区,15,12,2.51,8,0,12
54186,"2022-05-16",科教文体,F区,24,20,4.47,18,3,17
54187,"2022-05-16",科教文体,G区,19,16,1.95,13,1,13
54188,"2022-05-16",科教文体,H区,17,14,4.51,10,0,11
54189,"2022-05-16",科教文体,I区,27,21,4.13,16,2,19
54190,"2022-05-16",公卫医疗,A区,19,18,1.94,12,2,15
54191,"2022-05-16",公卫医疗,B区,30,27,4.64,21,3,25
54192,"2022-05-16",公卫医疗,C区,21,21,3.69,18,2,21
54193,"2022-05-16",公卫医疗,D区,23,19,4.13,16,2,17
54194,"2022-05-16",公卫医疗,E区,22,22,2.74,19,0,19
54195,"2022-05-16",公卫医疗,F区,15,15,1.71,13,0,14
54196,"2022-05-16",公卫医疗,G区,26,23,4.41,16,0,23
54197,"2022-05-16",公卫医疗,H区,18,17,3.22,15,1,15
54198,"2022-05-16",公卫医疗,I区,18,17,2.85,11,0,13
54199,"2022-05-16",城乡建设,A区,23,21,4.06,16,2,16
54200,"2022-05-16",城乡建设,B区,20,20,3.04,16,3,17
54201,"2022-05-16",城乡建设,C区,14,14,2.72,9,0,11
54202,"2022-05-16",城乡建设,D区,11,8,1.33,5,0,8
54203,"2022-05-16",城乡建设,E区,10,9,1.38,8,1,7
54204,"2022-05-16",城乡建设,F区,18,14,4.21,11,1,12
54205,"2022-05-16",城乡建设,G区,14,14,3.0,12,0,14
54206,"2022-05-16",城乡建设,H区,13,12,2.86,9,0,9
54207,"2022-05-16",城乡建设,I区,15,14,2.23,9,0,14
54208,"2022-05-16",交通运输,A区,23,23,4.75,17,1,20
54209,"2022-05-16",交通运输,B区,19,17,1.63,12,1,16
54210,"2022-05-16",交通运输,C区,20,17,2.93,13,2,15
54211,"2022-05-16",交通运输,D区,19,16,4.03,13,2,16
54212,"2022-05-16",交通运输,E区,19,16,4.38,11,1,16
54213,"2022-05-16",交通运输,F区,17,16,3.79,11,0,16
54214,"2022-05-16",交通运输,G区,18,17,1.03,11,1,17
54215,"2022-05-16",交通运输,H区,29,24,3.18,17,3,22
54216,"2022-05-16",交通运输,I区,13,12,3.46,8,1,11
54217,"2022-05-16",农林牧渔,A区,1,1,4.47,0,0,1
54218,"2022-05-16",农林牧渔,B区,1,0,3.93,0,0,0
54219,"2022-05-16",农林牧渔,C区,1,0,4.67,0,0,0
54220,"2022-05-16",农林牧渔,D区,1,1,4.58,0,0,1
54221,"2022-05-16",农林牧渔,E区,1,1,3.8,0,0,1
54222,"2022-05-16",农林牧渔,F区,1,0,2.06,0,0,0
54223,"2022-05-16",农林牧渔,G区,1,1,2.38,0,0,0
54224,"2022-05-16",农林牧渔,H区,1,1,3.97,0,0,1
54225,"2022-05-16",农林牧渔,I区,1,0,1.83,0,0,0
54226,"2022-05-17",科教文体,A区,3,2,4.88,1,0,1
54227,"2022-05-17",科教文体,B区,3,3,4.85,2,0,2
54228,"2022-05-17",科教文体,C区,2,1,3.65,0,0,1
54229,"2022-05-17",科教文体,D区,4,4,3.03,3,0,4
54230,"2022-05-17",科教文体,E区,4,4,4.33,2,0,4
54231,"2022-05-17",科教文体,F区,3,3,4.01,2,0,3
54232,"2022-05-17",科教文体,G区,4,4,2.64,2,0,3
54233,"2022-05-17",科教文体,H区,6,6,3.68,4,0,4
54234,"2022-05-17",科教文体,I区,4,4,2.28,2,0,4
54235,"2022-05-17",公卫医疗,A区,19,19,1.79,16,2,15
54236,"2022-05-17",公卫医疗,B区,19,19,2.54,15,0,18
54237,"2022-05-17",公卫医疗,C区,14,14,2.25,10,1,12
54238,"2022-05-17",公卫医疗,D区,17,15,1.06,11,0,14
54239,"2022-05-17",公卫医疗,E区,10,9,2.88,7,0,8
54240,"2022-05-17",公卫医疗,F区,10,10,4.99,9,0,9
54241,"2022-05-17",公卫医疗,G区,19,15,1.55,12,0,12
54242,"2022-05-17",公卫医疗,H区,11,8,3.73,5,0,6
54243,"2022-05-17",公卫医疗,I区,25,20,3.98,14,1,20
54244,"2022-05-17",城乡建设,A区,7,5,1.25,3,0,4
54245,"2022-05-17",城乡建设,B区,11,10,2.51,7,0,8
54246,"2022-05-17",城乡建设,C区,8,7,2.15,6,1,6
54247,"2022-05-17",城乡建设,D区,10,8,2.93,6,0,6
54248,"2022-05-17",城乡建设,E区,6,5,3.94,3,0,5
54249,"2022-05-17",城乡建设,F区,7,6,3.06,4,0,4
54250,"2022-05-17",城乡建设,G区,7,7,4.64,6,0,5
54251,"2022-05-17",城乡建设,H区,10,9,1.67,7,1,8
54252,"2022-05-17",城乡建设,I区,11,8,4.93,5,1,8
54253,"2022-05-17",交通运输,A区,23,23,2.33,20,1,21
54254,"2022-05-17",交通运输,B区,17,16,2.99,12,2,13
54255,"2022-05-17",交通运输,C区,22,18,4.52,16,0,14
54256,"2022-05-17",交通运输,D区,10,10,1.43,9,1,10
54257,"2022-05-17",交通运输,E区,14,13,2.51,9,0,11
54258,"2022-05-17",交通运输,F区,17,17,2.06,13,1,14
54259,"2022-05-17",交通运输,G区,16,16,3.57,11,0,15
54260,"2022-05-17",交通运输,H区,22,21,1.34,17,1,19
54261,"2022-05-17",交通运输,I区,15,13,3.93,9,0,12
54262,"2022-05-17",农林牧渔,A区,11,10,4.39,7,0,10
54263,"2022-05-17",农林牧渔,B区,25,25,4.68,22,0,21
54264,"2022-05-17",农林牧渔,C区,17,13,4.66,11,0,11
54265,"2022-05-17",农林牧渔,D区,12,11,2.69,8,1,10
54266,"2022-05-17",农林牧渔,E区,12,12,1.75,8,1,12
54267,"2022-05-17",农林牧渔,F区,21,19,1.99,13,0,19
54268,"2022-05-17",农林牧渔,G区,16,14,1.48,9,2,13
54269,"2022-05-17",农林牧渔,H区,19,19,2.99,14,2,17
54270,"2022-05-17",农林牧渔,I区,14,14,3.34,9,1,13
54271,"2022-05-18",科教文体,A区,14,12,4.74,8,0,11
54272,"2022-05-18",科教文体,B区,16,14,1.79,12,1,14
54273,"2022-05-18",科教文体,C区,16,14,2.29,10,1,14
54274,"2022-05-18",科教文体,D区,19,15,2.15,11,1,14
54275,"2022-05-18",科教文体,E区,14,11,4.91,8,0,8
54276,"2022-05-18",科教文体,F区,19,17,2.44,14,0,15
54277,"2022-05-18",科教文体,G区,14,12,4.42,8,1,11
54278,"2022-05-18",科教文体,H区,18,14,3.18,12,0,11
54279,"2022-05-18",科教文体,I区,19,19,1.21,14,0,17
54280,"2022-05-18",公卫医疗,A区,28,26,2.21,19,1,23
54281,"2022-05-18",公卫医疗,B区,14,14,3.31,11,2,14
54282,"2022-05-18",公卫医疗,C区,21,20,1.06,17,0,18
54283,"2022-05-18",公卫医疗,D区,17,14,3.7,12,2,13
54284,"2022-05-18",公卫医疗,E区,18,17,4.5,12,2,14
54285,"2022-05-18",公卫医疗,F区,23,22,2.69,18,1,22
54286,"2022-05-18",公卫医疗,G区,21,18,3.81,16,0,17
54287,"2022-05-18",公卫医疗,H区,22,17,2.87,15,1,16
54288,"2022-05-18",公卫医疗,I区,14,11,4.79,9,0,11
54289,"2022-05-18",城乡建设,A区,26,22,3.18,18,3,18
54290,"2022-05-18",城乡建设,B区,29,28,2.61,24,1,28
54291,"2022-05-18",城乡建设,C区,30,29,1.65,25,0,23
54292,"2022-05-18",城乡建设,D区,37,37,3.98,28,2,33
54293,"2022-05-18",城乡建设,E区,33,31,1.01,21,1,29
54294,"2022-05-18",城乡建设,F区,30,28,3.58,24,4,25
54295,"2022-05-18",城乡建设,G区,32,29,4.46,24,3,23
54296,"2022-05-18",城乡建设,H区,34,27,1.17,19,1,27
54297,"2022-05-18",城乡建设,I区,27,23,4.16,19,3,20
54298,"2022-05-18",交通运输,A区,25,21,3.29,16,3,16
54299,"2022-05-18",交通运输,B区,20,20,2.78,14,0,19
54300,"2022-05-18",交通运输,C区,26,21,3.72,17,3,16
54301,"2022-05-18",交通运输,D区,29,24,4.65,17,0,23
54302,"2022-05-18",交通运输,E区,30,30,3.42,22,4,26
54303,"2022-05-18",交通运输,F区,24,21,2.83,16,0,19
54304,"2022-05-18",交通运输,G区,21,21,4.22,15,0,20
54305,"2022-05-18",交通运输,H区,20,17,4.6,11,0,15
54306,"2022-05-18",交通运输,I区,28,22,1.1,17,3,20
54307,"2022-05-18",农林牧渔,A区,5,4,2.73,3,0,3
54308,"2022-05-18",农林牧渔,B区,5,5,3.09,3,0,4
54309,"2022-05-18",农林牧渔,C区,2,2,2.71,1,0,2
54310,"2022-05-18",农林牧渔,D区,2,2,3.11,1,0,2
54311,"2022-05-18",农林牧渔,E区,3,2,4.01,1,0,1
54312,"2022-05-18",农林牧渔,F区,1,1,2.52,0,0,0
54313,"2022-05-18",农林牧渔,G区,2,2,2.32,1,0,1
54314,"2022-05-18",农林牧渔,H区,6,4,1.68,2,0,3
54315,"2022-05-18",农林牧渔,I区,5,5,2.14,4,0,5
54316,"2022-05-19",科教文体,A区,21,19,3.68,13,2,17
54317,"2022-05-19",科教文体,B区,12,12,1.68,10,1,11
