"md_id","busi_time","sub_name","accept_name","accept_cnt"
627,"2022-06-01",城乡建设,来信,39
628,"2022-06-01",交通运输,来信,29
629,"2022-06-01",农林牧渔,来信,23
630,"2022-06-01",科教文体,网站,22
631,"2022-06-01",公卫医疗,网站,71
632,"2022-06-01",城乡建设,网站,5
633,"2022-06-01",交通运输,网站,56
634,"2022-06-01",农林牧渔,网站,88
635,"2022-06-01",科教文体,小程序/公众号,78
636,"2022-06-01",公卫医疗,小程序/公众号,132
637,"2022-06-01",城乡建设,小程序/公众号,38
638,"2022-06-01",交通运输,小程序/公众号,78
639,"2022-06-01",农林牧渔,小程序/公众号,148
640,"2022-06-02",科教文体,电话,10
641,"2022-06-02",公卫医疗,电话,48
642,"2022-06-02",城乡建设,电话,9
643,"2022-06-02",交通运输,电话,12
644,"2022-06-02",农林牧渔,电话,16
645,"2022-06-02",科教文体,来信,31
646,"2022-06-02",公卫医疗,来信,4
647,"2022-06-02",城乡建设,来信,23
648,"2022-06-02",交通运输,来信,47
649,"2022-06-02",农林牧渔,来信,22
650,"2022-06-02",科教文体,网站,65
651,"2022-06-02",公卫医疗,网站,34
652,"2022-06-02",城乡建设,网站,13
653,"2022-06-02",交通运输,网站,13
654,"2022-06-02",农林牧渔,网站,53
655,"2022-06-02",科教文体,小程序/公众号,7
656,"2022-06-02",公卫医疗,小程序/公众号,51
657,"2022-06-02",城乡建设,小程序/公众号,9
658,"2022-06-02",交通运输,小程序/公众号,60
659,"2022-06-02",农林牧渔,小程序/公众号,68
660,"2022-06-03",科教文体,电话,10
661,"2022-06-03",公卫医疗,电话,1
662,"2022-06-03",城乡建设,电话,1
663,"2022-06-03",交通运输,电话,1
664,"2022-06-03",农林牧渔,电话,9
665,"2022-06-03",科教文体,来信,1
666,"2022-06-03",公卫医疗,来信,16
667,"2022-06-03",城乡建设,来信,25
668,"2022-06-03",交通运输,来信,15
669,"2022-06-03",农林牧渔,来信,12
670,"2022-06-03",科教文体,网站,28
671,"2022-06-03",公卫医疗,网站,9
672,"2022-06-03",城乡建设,网站,9
673,"2022-06-03",交通运输,网站,1
674,"2022-06-03",农林牧渔,网站,1
675,"2022-06-03",科教文体,小程序/公众号,66
676,"2022-06-03",公卫医疗,小程序/公众号,6
677,"2022-06-03",城乡建设,小程序/公众号,42
678,"2022-06-03",交通运输,小程序/公众号,22
679,"2022-06-03",农林牧渔,小程序/公众号,61
680,"2022-06-04",科教文体,电话,12
681,"2022-06-04",公卫医疗,电话,2
682,"2022-06-04",城乡建设,电话,16
683,"2022-06-04",交通运输,电话,8
684,"2022-06-04",农林牧渔,电话,12
685,"2022-06-04",科教文体,来信,12
686,"2022-06-04",公卫医疗,来信,23
687,"2022-06-04",城乡建设,来信,9
688,"2022-06-04",交通运输,来信,6
689,"2022-06-04",农林牧渔,来信,0
690,"2022-06-04",科教文体,网站,12
691,"2022-06-04",公卫医疗,网站,6
692,"2022-06-04",城乡建设,网站,21
693,"2022-06-04",交通运输,网站,20
694,"2022-06-04",农林牧渔,网站,30
695,"2022-06-04",科教文体,小程序/公众号,72
696,"2022-06-04",公卫医疗,小程序/公众号,82
697,"2022-06-04",城乡建设,小程序/公众号,5
698,"2022-06-04",交通运输,小程序/公众号,43
699,"2022-06-04",农林牧渔,小程序/公众号,61
700,"2022-06-05",科教文体,电话,38
701,"2022-06-05",公卫医疗,电话,57
702,"2022-06-05",城乡建设,电话,67
703,"2022-06-05",交通运输,电话,17
704,"2022-06-05",农林牧渔,电话,6
705,"2022-06-05",科教文体,来信,12
706,"2022-06-05",公卫医疗,来信,0
707,"2022-06-05",城乡建设,来信,49
708,"2022-06-05",交通运输,来信,52
709,"2022-06-05",农林牧渔,来信,41
710,"2022-06-05",科教文体,网站,17
711,"2022-06-05",公卫医疗,网站,5
712,"2022-06-05",城乡建设,网站,35
713,"2022-06-05",交通运输,网站,2
714,"2022-06-05",农林牧渔,网站,17
715,"2022-06-05",科教文体,小程序/公众号,138
716,"2022-06-05",公卫医疗,小程序/公众号,49
717,"2022-06-05",城乡建设,小程序/公众号,31
718,"2022-06-05",交通运输,小程序/公众号,86
719,"2022-06-05",农林牧渔,小程序/公众号,207
720,"2022-06-06",科教文体,电话,8
721,"2022-06-06",公卫医疗,电话,6
722,"2022-06-06",城乡建设,电话,8
723,"2022-06-06",交通运输,电话,9
724,"2022-06-06",农林牧渔,电话,8
725,"2022-06-06",科教文体,来信,93
726,"2022-06-06",公卫医疗,来信,37
727,"2022-06-06",城乡建设,来信,76
728,"2022-06-06",交通运输,来信,0
729,"2022-06-06",农林牧渔,来信,71
730,"2022-06-06",科教文体,网站,86
731,"2022-06-06",公卫医疗,网站,45
732,"2022-06-06",城乡建设,网站,12
733,"2022-06-06",交通运输,网站,14
734,"2022-06-06",农林牧渔,网站,7
735,"2022-06-06",科教文体,小程序/公众号,167
736,"2022-06-06",公卫医疗,小程序/公众号,6
737,"2022-06-06",城乡建设,小程序/公众号,157
738,"2022-06-06",交通运输,小程序/公众号,43
739,"2022-06-06",农林牧渔,小程序/公众号,45
740,"2022-06-07",科教文体,电话,1
741,"2022-06-07",公卫医疗,电话,3
742,"2022-06-07",城乡建设,电话,3
743,"2022-06-07",交通运输,电话,3
744,"2022-06-07",农林牧渔,电话,1
745,"2022-06-07",科教文体,来信,21
746,"2022-06-07",公卫医疗,来信,12
747,"2022-06-07",城乡建设,来信,19
748,"2022-06-07",交通运输,来信,4
749,"2022-06-07",农林牧渔,来信,4
750,"2022-06-07",科教文体,网站,17
751,"2022-06-07",公卫医疗,网站,17
752,"2022-06-07",城乡建设,网站,16
753,"2022-06-07",交通运输,网站,21
754,"2022-06-07",农林牧渔,网站,8
755,"2022-06-07",科教文体,小程序/公众号,71
756,"2022-06-07",公卫医疗,小程序/公众号,10
757,"2022-06-07",城乡建设,小程序/公众号,39
758,"2022-06-07",交通运输,小程序/公众号,23
759,"2022-06-07",农林牧渔,小程序/公众号,19
760,"2022-06-08",科教文体,电话,21
761,"2022-06-08",公卫医疗,电话,56
762,"2022-06-08",城乡建设,电话,33
763,"2022-06-08",交通运输,电话,58
764,"2022-06-08",农林牧渔,电话,22
765,"2022-06-08",科教文体,来信,25
766,"2022-06-08",公卫医疗,来信,8
767,"2022-06-08",城乡建设,来信,54
768,"2022-06-08",交通运输,来信,30
769,"2022-06-08",农林牧渔,来信,19
770,"2022-06-08",科教文体,网站,5
771,"2022-06-08",公卫医疗,网站,6
772,"2022-06-08",城乡建设,网站,3
773,"2022-06-08",交通运输,网站,7
774,"2022-06-08",农林牧渔,网站,7
775,"2022-06-08",科教文体,小程序/公众号,122
776,"2022-06-08",公卫医疗,小程序/公众号,147
777,"2022-06-08",城乡建设,小程序/公众号,112
778,"2022-06-08",交通运输,小程序/公众号,101
779,"2022-06-08",农林牧渔,小程序/公众号,10
780,"2022-06-09",科教文体,电话,8
781,"2022-06-09",公卫医疗,电话,17
782,"2022-06-09",城乡建设,电话,16
783,"2022-06-09",交通运输,电话,22
784,"2022-06-09",农林牧渔,电话,8
785,"2022-06-09",科教文体,来信,12
786,"2022-06-09",公卫医疗,来信,2
787,"2022-06-09",城乡建设,来信,10
788,"2022-06-09",交通运输,来信,14
789,"2022-06-09",农林牧渔,来信,2
790,"2022-06-09",科教文体,网站,13
791,"2022-06-09",公卫医疗,网站,15
792,"2022-06-09",城乡建设,网站,30
793,"2022-06-09",交通运输,网站,17
794,"2022-06-09",农林牧渔,网站,43
795,"2022-06-09",科教文体,小程序/公众号,114
796,"2022-06-09",公卫医疗,小程序/公众号,6
797,"2022-06-09",城乡建设,小程序/公众号,104
798,"2022-06-09",交通运输,小程序/公众号,6
799,"2022-06-09",农林牧渔,小程序/公众号,126
800,"2022-06-10",科教文体,电话,17
801,"2022-06-10",公卫医疗,电话,7
802,"2022-06-10",城乡建设,电话,14
803,"2022-06-10",交通运输,电话,3
804,"2022-06-10",农林牧渔,电话,28
805,"2022-06-10",科教文体,来信,19
806,"2022-06-10",公卫医疗,来信,19
807,"2022-06-10",城乡建设,来信,1
808,"2022-06-10",交通运输,来信,25
809,"2022-06-10",农林牧渔,来信,11
810,"2022-06-10",科教文体,网站,43
811,"2022-06-10",公卫医疗,网站,26
812,"2022-06-10",城乡建设,网站,42
813,"2022-06-10",交通运输,网站,12
814,"2022-06-10",农林牧渔,网站,20
815,"2022-06-10",科教文体,小程序/公众号,50
816,"2022-06-10",公卫医疗,小程序/公众号,43
817,"2022-06-10",城乡建设,小程序/公众号,0
818,"2022-06-10",交通运输,小程序/公众号,7
819,"2022-06-10",农林牧渔,小程序/公众号,44
820,"2022-06-11",科教文体,电话,5
821,"2022-06-11",公卫医疗,电话,3
822,"2022-06-11",城乡建设,电话,4
823,"2022-06-11",交通运输,电话,5
824,"2022-06-11",农林牧渔,电话,0
825,"2022-06-11",科教文体,来信,98
826,"2022-06-11",公卫医疗,来信,14
827,"2022-06-11",城乡建设,来信,2
828,"2022-06-11",交通运输,来信,8
829,"2022-06-11",农林牧渔,来信,69
830,"2022-06-11",科教文体,网站,35
831,"2022-06-11",公卫医疗,网站,26
832,"2022-06-11",城乡建设,网站,50
833,"2022-06-11",交通运输,网站,63
834,"2022-06-11",农林牧渔,网站,46
835,"2022-06-11",科教文体,小程序/公众号,66
836,"2022-06-11",公卫医疗,小程序/公众号,74
837,"2022-06-11",城乡建设,小程序/公众号,57
838,"2022-06-11",交通运输,小程序/公众号,24
839,"2022-06-11",农林牧渔,小程序/公众号,6
840,"2022-06-12",科教文体,电话,4
841,"2022-06-12",公卫医疗,电话,9
842,"2022-06-12",城乡建设,电话,8
843,"2022-06-12",交通运输,电话,6
844,"2022-06-12",农林牧渔,电话,3
845,"2022-06-12",科教文体,来信,20
846,"2022-06-12",公卫医疗,来信,7
847,"2022-06-12",城乡建设,来信,1
848,"2022-06-12",交通运输,来信,12
849,"2022-06-12",农林牧渔,来信,15
850,"2022-06-12",科教文体,网站,10
851,"2022-06-12",公卫医疗,网站,10
852,"2022-06-12",城乡建设,网站,6
853,"2022-06-12",交通运输,网站,18
854,"2022-06-12",农林牧渔,网站,12
855,"2022-06-12",科教文体,小程序/公众号,199
856,"2022-06-12",公卫医疗,小程序/公众号,15
857,"2022-06-12",城乡建设,小程序/公众号,28
858,"2022-06-12",交通运输,小程序/公众号,128
859,"2022-06-12",农林牧渔,小程序/公众号,67
860,"2022-06-13",科教文体,电话,16
861,"2022-06-13",公卫医疗,电话,21
862,"2022-06-13",城乡建设,电话,2
863,"2022-06-13",交通运输,电话,26
864,"2022-06-13",农林牧渔,电话,23
865,"2022-06-13",科教文体,来信,11
866,"2022-06-13",公卫医疗,来信,3
867,"2022-06-13",城乡建设,来信,2
868,"2022-06-13",交通运输,来信,6
869,"2022-06-13",农林牧渔,来信,12
870,"2022-06-13",科教文体,网站,46
871,"2022-06-13",公卫医疗,网站,33
872,"2022-06-13",城乡建设,网站,4
873,"2022-06-13",交通运输,网站,10
874,"2022-06-13",农林牧渔,网站,39
875,"2022-06-13",科教文体,小程序/公众号,33
876,"2022-06-13",公卫医疗,小程序/公众号,74
877,"2022-06-13",城乡建设,小程序/公众号,6
878,"2022-06-13",交通运输,小程序/公众号,16
879,"2022-06-13",农林牧渔,小程序/公众号,79
880,"2022-06-14",科教文体,电话,60
881,"2022-06-14",公卫医疗,电话,18
882,"2022-06-14",城乡建设,电话,5
883,"2022-06-14",交通运输,电话,45
884,"2022-06-14",农林牧渔,电话,68
885,"2022-06-14",科教文体,来信,0
886,"2022-06-14",公卫医疗,来信,11
887,"2022-06-14",城乡建设,来信,5
888,"2022-06-14",交通运输,来信,13
889,"2022-06-14",农林牧渔,来信,23
890,"2022-06-14",科教文体,网站,40
891,"2022-06-14",公卫医疗,网站,43
892,"2022-06-14",城乡建设,网站,15
893,"2022-06-14",交通运输,网站,25
894,"2022-06-14",农林牧渔,网站,24
895,"2022-06-14",科教文体,小程序/公众号,75
896,"2022-06-14",公卫医疗,小程序/公众号,108
897,"2022-06-14",城乡建设,小程序/公众号,83
898,"2022-06-14",交通运输,小程序/公众号,19
899,"2022-06-14",农林牧渔,小程序/公众号,134
900,"2022-06-15",科教文体,电话,2
901,"2022-06-15",公卫医疗,电话,4
902,"2022-06-15",城乡建设,电话,6
903,"2022-06-15",交通运输,电话,3
904,"2022-06-15",农林牧渔,电话,3
905,"2022-06-15",科教文体,来信,7
906,"2022-06-15",公卫医疗,来信,0
907,"2022-06-15",城乡建设,来信,7
908,"2022-06-15",交通运输,来信,18
909,"2022-06-15",农林牧渔,来信,22
910,"2022-06-15",科教文体,网站,36
911,"2022-06-15",公卫医疗,网站,35
912,"2022-06-15",城乡建设,网站,28
913,"2022-06-15",交通运输,网站,44
914,"2022-06-15",农林牧渔,网站,5
915,"2022-06-15",科教文体,小程序/公众号,49
916,"2022-06-15",公卫医疗,小程序/公众号,31
917,"2022-06-15",城乡建设,小程序/公众号,46
918,"2022-06-15",交通运输,小程序/公众号,7
919,"2022-06-15",农林牧渔,小程序/公众号,15
920,"2022-06-16",科教文体,电话,13
921,"2022-06-16",公卫医疗,电话,11
922,"2022-06-16",城乡建设,电话,4
923,"2022-06-16",交通运输,电话,27
924,"2022-06-16",农林牧渔,电话,18
925,"2022-06-16",科教文体,来信,18
926,"2022-06-16",公卫医疗,来信,1
927,"2022-06-16",城乡建设,来信,12
928,"2022-06-16",交通运输,来信,5
929,"2022-06-16",农林牧渔,来信,11
930,"2022-06-16",科教文体,网站,3
931,"2022-06-16",公卫医疗,网站,1
932,"2022-06-16",城乡建设,网站,40
933,"2022-06-16",交通运输,网站,40
934,"2022-06-16",农林牧渔,网站,26
935,"2022-06-16",科教文体,小程序/公众号,35
936,"2022-06-16",公卫医疗,小程序/公众号,10
937,"2022-06-16",城乡建设,小程序/公众号,41
938,"2022-06-16",交通运输,小程序/公众号,30
939,"2022-06-16",农林牧渔,小程序/公众号,29
940,"2022-06-17",科教文体,电话,10
941,"2022-06-17",公卫医疗,电话,2
942,"2022-06-17",城乡建设,电话,20
943,"2022-06-17",交通运输,电话,8
944,"2022-06-17",农林牧渔,电话,5
945,"2022-06-17",科教文体,来信,57
946,"2022-06-17",公卫医疗,来信,56
947,"2022-06-17",城乡建设,来信,50
948,"2022-06-17",交通运输,来信,47
949,"2022-06-17",农林牧渔,来信,88
950,"2022-06-17",科教文体,网站,6
951,"2022-06-17",公卫医疗,网站,9
952,"2022-06-17",城乡建设,网站,6
953,"2022-06-17",交通运输,网站,3
954,"2022-06-17",农林牧渔,网站,8
955,"2022-06-17",科教文体,小程序/公众号,208
956,"2022-06-17",公卫医疗,小程序/公众号,90
957,"2022-06-17",城乡建设,小程序/公众号,138
958,"2022-06-17",交通运输,小程序/公众号,11
959,"2022-06-17",农林牧渔,小程序/公众号,164
960,"2022-06-18",科教文体,电话,24
961,"2022-06-18",公卫医疗,电话,13
962,"2022-06-18",城乡建设,电话,30
963,"2022-06-18",交通运输,电话,26
964,"2022-06-18",农林牧渔,电话,27
965,"2022-06-18",科教文体,来信,1
966,"2022-06-18",公卫医疗,来信,5
967,"2022-06-18",城乡建设,来信,6
968,"2022-06-18",交通运输,来信,6
969,"2022-06-18",农林牧渔,来信,4
970,"2022-06-18",科教文体,网站,21
971,"2022-06-18",公卫医疗,网站,10
972,"2022-06-18",城乡建设,网站,23
973,"2022-06-18",交通运输,网站,25
974,"2022-06-18",农林牧渔,网站,20
975,"2022-06-18",科教文体,小程序/公众号,68
976,"2022-06-18",公卫医疗,小程序/公众号,46
977,"2022-06-18",城乡建设,小程序/公众号,116
978,"2022-06-18",交通运输,小程序/公众号,112
979,"2022-06-18",农林牧渔,小程序/公众号,108
980,"2022-06-19",科教文体,电话,12
981,"2022-06-19",公卫医疗,电话,7
982,"2022-06-19",城乡建设,电话,2
983,"2022-06-19",交通运输,电话,18
984,"2022-06-19",农林牧渔,电话,16
985,"2022-06-19",科教文体,来信,1
986,"2022-06-19",公卫医疗,来信,11
987,"2022-06-19",城乡建设,来信,33
988,"2022-06-19",交通运输,来信,40
989,"2022-06-19",农林牧渔,来信,9
990,"2022-06-19",科教文体,网站,19
991,"2022-06-19",公卫医疗,网站,27
992,"2022-06-19",城乡建设,网站,5
993,"2022-06-19",交通运输,网站,14
994,"2022-06-19",农林牧渔,网站,10
995,"2022-06-19",科教文体,小程序/公众号,43
996,"2022-06-19",公卫医疗,小程序/公众号,38
997,"2022-06-19",城乡建设,小程序/公众号,5
998,"2022-06-19",交通运输,小程序/公众号,24
999,"2022-06-19",农林牧渔,小程序/公众号,4
1000,"2022-06-20",科教文体,电话,10
1001,"2022-06-20",公卫医疗,电话,10
1002,"2022-06-20",城乡建设,电话,10
1003,"2022-06-20",交通运输,电话,1
1004,"2022-06-20",农林牧渔,电话,13
1005,"2022-06-20",科教文体,来信,18
1006,"2022-06-20",公卫医疗,来信,18
1007,"2022-06-20",城乡建设,来信,25
1008,"2022-06-20",交通运输,来信,25
1009,"2022-06-20",农林牧渔,来信,4
1010,"2022-06-20",科教文体,网站,8
1011,"2022-06-20",公卫医疗,网站,20
1012,"2022-06-20",城乡建设,网站,30
1013,"2022-06-20",交通运输,网站,32
1014,"2022-06-20",农林牧渔,网站,3
1015,"2022-06-20",科教文体,小程序/公众号,8
1016,"2022-06-20",公卫医疗,小程序/公众号,146
1017,"2022-06-20",城乡建设,小程序/公众号,40
1018,"2022-06-20",交通运输,小程序/公众号,21
1019,"2022-06-20",农林牧渔,小程序/公众号,15
1020,"2022-06-21",科教文体,电话,44
1021,"2022-06-21",公卫医疗,电话,31
1022,"2022-06-21",城乡建设,电话,3
1023,"2022-06-21",交通运输,电话,15
