"md_id","busi_time","callback_type","callback_cnt","success_cnt","satisfaction_cnt","dissatisfaction_cnt","no_evaluate_cnt","avg_callback_time"
2097,"2024-03-29",3,186,105,76,28,1,2.5
2098,"2024-03-30",1,101,77,35,15,27,9.5
2099,"2024-03-30",2,75,67,0,2,65,0.0
2100,"2024-03-30",3,51,47,0,8,39,3.95
2101,"2024-03-31",1,174,67,19,47,1,6.45
2102,"2024-03-31",2,91,52,0,23,29,0.0
2103,"2024-03-31",3,140,118,90,11,17,3.35
2104,"2024-04-01",1,127,114,76,25,13,2.2
2105,"2024-04-01",2,188,41,17,21,3,0.0
2106,"2024-04-01",3,196,172,31,51,90,2.94
2107,"2024-04-02",1,132,79,54,6,19,6.7
2108,"2024-04-02",2,150,95,13,53,29,0.0
2109,"2024-04-02",3,105,83,42,33,8,1.97
2110,"2024-04-03",1,167,146,73,15,58,7.48
2111,"2024-04-03",2,150,56,34,17,5,0.0
2112,"2024-04-03",3,85,67,2,65,0,3.58
2113,"2024-04-04",1,171,158,138,19,1,7.43
2114,"2024-04-04",2,159,105,35,49,21,0.0
2115,"2024-04-04",3,139,74,28,43,3,4.99
2116,"2024-04-05",1,162,109,19,7,83,2.61
2117,"2024-04-05",2,161,158,57,82,19,0.0
2118,"2024-04-05",3,140,78,27,34,17,2.81
2119,"2024-04-06",1,138,49,16,25,8,7.12
2120,"2024-04-06",2,174,165,37,25,103,0.0
2121,"2024-04-06",3,153,138,84,10,44,3.02
2122,"2024-04-07",1,90,56,40,14,2,9.01
2123,"2024-04-07",2,88,54,33,11,10,0.0
2124,"2024-04-07",3,61,32,22,2,8,3.87
2125,"2024-04-08",1,145,47,42,1,4,7.53
2126,"2024-04-08",2,143,99,53,36,10,0.0
2127,"2024-04-08",3,76,62,24,3,35,4.0
2128,"2024-04-09",1,72,60,21,14,25,4.89
2129,"2024-04-09",2,74,52,29,19,4,0.0
2130,"2024-04-09",3,116,30,1,11,18,3.05
2131,"2024-04-10",1,191,114,11,44,59,7.36
2132,"2024-04-10",2,173,82,67,15,0,0.0
2133,"2024-04-10",3,174,161,146,14,1,1.46
2134,"2024-04-11",1,158,44,35,7,2,7.64
2135,"2024-04-11",2,82,58,23,15,20,0.0
2136,"2024-04-11",3,127,108,98,3,7,2.6
2137,"2024-04-12",1,152,128,0,5,123,2.98
2138,"2024-04-12",2,177,44,32,5,7,0.0
2139,"2024-04-12",3,59,56,15,0,41,1.32
2140,"2024-04-13",1,157,137,78,29,30,7.13
2141,"2024-04-13",2,181,115,17,79,19,0.0
2142,"2024-04-13",3,70,69,26,23,20,4.19
2143,"2024-04-14",1,186,166,152,14,0,7.77
2144,"2024-04-14",2,110,40,4,6,30,0.0
2145,"2024-04-14",3,190,175,59,66,50,1.16
2146,"2024-04-15",1,191,53,53,0,0,3.58
2147,"2024-04-15",2,118,100,25,54,21,0.0
2148,"2024-04-15",3,194,85,30,4,51,1.76
2149,"2024-04-16",1,51,33,6,17,10,3.58
2150,"2024-04-16",2,152,125,37,7,81,0.0
2151,"2024-04-16",3,143,118,45,10,63,2.49
2152,"2024-04-17",1,53,43,17,17,9,7.2
2153,"2024-04-17",2,85,51,25,16,10,0.0
2154,"2024-04-17",3,136,109,56,19,34,2.99
2155,"2024-04-18",1,106,52,18,24,10,5.25
2156,"2024-04-18",2,66,48,46,2,0,0.0
2157,"2024-04-18",3,116,93,62,20,11,3.11
2158,"2024-04-19",1,62,40,19,20,1,8.59
2159,"2024-04-19",2,192,30,6,15,9,0.0
2160,"2024-04-19",3,57,44,31,1,12,3.47
2161,"2024-04-20",1,186,96,15,16,65,7.71
2162,"2024-04-20",2,142,131,51,43,37,0.0
2163,"2024-04-20",3,65,33,30,2,1,3.01
2164,"2024-04-21",1,121,102,33,32,37,2.31
2165,"2024-04-21",2,146,50,3,6,41,0.0
2166,"2024-04-21",3,114,107,7,68,32,3.73
2167,"2024-04-22",1,160,63,28,4,31,2.15
2168,"2024-04-22",2,71,30,0,14,16,0.0
2169,"2024-04-22",3,198,137,15,64,58,1.96
2170,"2024-04-23",1,69,61,60,1,0,4.07
2171,"2024-04-23",2,146,47,5,39,3,0.0
2172,"2024-04-23",3,101,71,30,36,5,1.04
2173,"2024-04-24",1,143,63,2,42,19,3.02
2174,"2024-04-24",2,190,160,12,54,94,0.0
2175,"2024-04-24",3,154,67,25,9,33,4.62
2176,"2024-04-25",1,79,46,21,3,22,5.45
2177,"2024-04-25",2,84,73,28,20,25,0.0
2178,"2024-04-25",3,171,136,119,15,2,1.01
2179,"2024-04-26",1,52,45,22,16,7,4.95
2180,"2024-04-26",2,192,37,10,21,6,0.0
2181,"2024-04-26",3,55,39,39,0,0,4.35
2182,"2024-04-27",1,66,51,38,10,3,4.89
2183,"2024-04-27",2,103,101,66,19,16,0.0
2184,"2024-04-27",3,93,60,25,30,5,2.01
2185,"2024-04-28",1,187,61,0,13,48,9.66
2186,"2024-04-28",2,99,66,35,17,14,0.0
2187,"2024-04-28",3,108,34,15,14,5,4.43
2188,"2024-04-29",1,50,34,11,21,2,6.59
2189,"2024-04-29",2,64,49,26,11,12,0.0
2190,"2024-04-29",3,84,65,28,0,37,3.45
2191,"2024-04-30",1,94,38,30,1,7,8.28
2192,"2024-04-30",2,169,66,19,16,31,0.0
2193,"2024-04-30",3,137,87,15,11,61,1.66
2194,"2024-05-01",1,64,48,8,7,33,2.65
2195,"2024-05-01",2,59,36,18,2,16,0.0
2196,"2024-05-01",3,122,102,96,3,3,2.96
2197,"2024-05-02",1,164,100,27,24,49,3.83
2198,"2024-05-02",2,101,57,31,7,19,0.0
2199,"2024-05-02",3,187,172,102,57,13,1.53
2200,"2024-05-03",1,156,142,95,11,36,8.8
2201,"2024-05-03",2,186,129,31,19,79,0.0
2202,"2024-05-03",3,100,56,48,1,7,1.68
2203,"2024-05-04",1,100,54,8,6,40,4.57
2204,"2024-05-04",2,68,65,12,28,25,0.0
2205,"2024-05-04",3,91,35,23,7,5,3.98
2206,"2024-05-05",1,80,79,71,4,4,3.73
2207,"2024-05-05",2,127,124,74,29,21,0.0
2208,"2024-05-05",3,151,114,64,42,8,1.96
2209,"2024-05-06",1,153,31,30,0,1,6.46
2210,"2024-05-06",2,159,50,0,12,38,0.0
2211,"2024-05-06",3,157,103,78,5,20,1.41
2212,"2024-05-07",1,171,75,13,37,25,9.16
2213,"2024-05-07",2,55,35,13,10,12,0.0
2214,"2024-05-07",3,122,58,26,6,26,2.18
2215,"2024-05-08",1,87,46,45,1,0,9.94
2216,"2024-05-08",2,163,55,33,21,1,0.0
2217,"2024-05-08",3,74,70,23,7,40,1.01
2218,"2024-05-09",1,198,34,4,22,8,8.07
2219,"2024-05-09",2,73,51,8,0,43,0.0
2220,"2024-05-09",3,136,107,94,0,13,1.65
2221,"2024-05-10",1,53,35,0,2,33,6.49
2222,"2024-05-10",2,192,36,10,23,3,0.0
2223,"2024-05-10",3,182,54,34,8,12,1.11
2224,"2024-05-11",1,118,53,41,7,5,5.54
2225,"2024-05-11",2,185,154,33,80,41,0.0
2226,"2024-05-11",3,107,73,13,51,9,1.51
2227,"2024-05-12",1,52,34,3,25,6,7.33
2228,"2024-05-12",2,175,88,41,44,3,0.0
2229,"2024-05-12",3,107,95,85,2,8,3.27
2230,"2024-05-13",1,180,170,18,134,18,6.98
2231,"2024-05-13",2,183,61,43,17,1,0.0
2232,"2024-05-13",3,153,103,77,6,20,4.29
2233,"2024-05-14",1,175,130,60,5,65,9.09
2234,"2024-05-14",2,171,90,10,0,80,0.0
2235,"2024-05-14",3,69,57,34,0,23,2.08
2236,"2024-05-15",1,182,83,38,4,41,9.64
2237,"2024-05-15",2,167,147,66,20,61,0.0
2238,"2024-05-15",3,140,122,39,13,70,4.92
2239,"2024-05-16",1,88,50,43,2,5,6.96
2240,"2024-05-16",2,194,30,2,2,26,0.0
2241,"2024-05-16",3,98,30,3,23,4,4.72
2242,"2024-05-17",1,147,49,26,13,10,2.39
2243,"2024-05-17",2,136,42,26,10,6,0.0
2244,"2024-05-17",3,67,31,29,2,0,2.48
2245,"2024-05-18",1,138,48,35,1,12,2.02
2246,"2024-05-18",2,66,63,20,2,41,0.0
2247,"2024-05-18",3,154,119,83,36,0,2.07
2248,"2024-05-19",1,110,86,18,26,42,8.93
2249,"2024-05-19",2,111,55,26,9,20,0.0
2250,"2024-05-19",3,119,84,4,53,27,2.71
2251,"2024-05-20",1,68,58,10,20,28,4.77
2252,"2024-05-20",2,65,53,12,34,7,0.0
2253,"2024-05-20",3,175,48,18,13,17,4.99
2254,"2024-05-21",1,153,123,108,15,0,8.08
2255,"2024-05-21",2,195,116,26,21,69,0.0
2256,"2024-05-21",3,176,52,20,21,11,2.48
2257,"2024-05-22",1,88,64,35,3,26,7.32
2258,"2024-05-22",2,159,113,27,8,78,0.0
2259,"2024-05-22",3,109,92,25,22,45,2.39
2260,"2024-05-23",1,70,32,25,2,5,6.3
2261,"2024-05-23",2,124,109,9,97,3,0.0
2262,"2024-05-23",3,119,106,75,15,16,2.74
2263,"2024-05-24",1,139,62,1,9,52,9.77
2264,"2024-05-24",2,61,43,19,14,10,0.0
2265,"2024-05-24",3,126,107,0,61,46,4.98
2266,"2024-05-25",1,85,76,21,44,11,7.52
2267,"2024-05-25",2,198,173,155,7,11,0.0
2268,"2024-05-25",3,56,39,19,4,16,1.67
2269,"2024-05-26",1,144,68,64,4,0,4.93
2270,"2024-05-26",2,85,81,45,9,27,0.0
2271,"2024-05-26",3,69,67,6,51,10,1.23
2272,"2024-05-27",1,63,55,37,7,11,6.02
2273,"2024-05-27",2,107,99,15,27,57,0.0
2274,"2024-05-27",3,73,35,4,7,24,3.92
2275,"2024-05-28",1,183,160,15,75,70,3.48
2276,"2024-05-28",2,182,103,24,4,75,0.0
2277,"2024-05-28",3,192,83,41,25,17,3.73
2278,"2024-05-29",1,72,38,15,16,7,9.43
2279,"2024-05-29",2,154,33,30,1,2,0.0
2280,"2024-05-29",3,52,39,14,19,6,4.79
2281,"2024-05-30",1,155,39,27,9,3,9.53
2282,"2024-05-30",2,188,46,19,12,15,0.0
2283,"2024-05-30",3,166,77,42,19,16,3.62
2284,"2024-05-31",1,180,73,62,6,5,4.06
2285,"2024-05-31",2,110,56,36,10,10,0.0
2286,"2024-05-31",3,52,46,30,3,13,2.8
2287,"2024-06-01",1,184,97,31,18,48,5.11
2288,"2024-06-01",2,71,65,53,3,9,0.0
2289,"2024-06-01",3,107,86,32,15,39,4.77
2290,"2024-06-02",1,89,78,0,70,8,8.3
2291,"2024-06-02",2,113,104,53,6,45,0.0
2292,"2024-06-02",3,188,165,131,21,13,4.79
2293,"2024-06-03",1,94,62,16,38,8,2.61
2294,"2024-06-03",2,55,34,11,9,14,0.0
2295,"2024-06-03",3,64,62,59,2,1,1.33
2296,"2024-06-04",1,107,78,6,20,52,7.2
2297,"2024-06-04",2,175,125,42,76,7,0.0
2298,"2024-06-04",3,53,50,44,5,1,3.4
2299,"2024-06-05",1,166,135,83,30,22,7.11
2300,"2024-06-05",2,108,62,46,10,6,0.0
2301,"2024-06-05",3,100,31,9,13,9,3.41
2302,"2024-06-06",1,147,136,53,16,67,9.91
2303,"2024-06-06",2,52,41,17,23,1,0.0
2304,"2024-06-06",3,169,158,97,33,28,2.36
2305,"2024-06-07",1,72,59,24,24,11,4.29
2306,"2024-06-07",2,69,46,23,1,22,0.0
2307,"2024-06-07",3,145,47,40,6,1,1.34
2308,"2024-06-08",1,156,44,42,2,0,5.07
2309,"2024-06-08",2,135,131,67,63,1,0.0
2310,"2024-06-08",3,169,34,14,6,14,4.76
2311,"2024-06-09",1,151,67,36,9,22,9.81
2312,"2024-06-09",2,68,65,11,14,40,0.0
2313,"2024-06-09",3,144,38,5,30,3,3.86
2314,"2024-06-10",1,171,111,21,59,31,4.89
2315,"2024-06-10",2,65,53,4,2,47,0.0
2316,"2024-06-10",3,142,48,6,19,23,3.52
2317,"2024-06-11",1,137,46,25,16,5,4.25
2318,"2024-06-11",2,137,43,0,40,3,0.0
2319,"2024-06-11",3,142,89,57,24,8,4.94
2320,"2024-06-12",1,167,142,2,27,113,8.06
2321,"2024-06-12",2,98,72,48,2,22,0.0
2322,"2024-06-12",3,140,70,21,10,39,3.0
2323,"2024-06-13",1,137,32,16,9,7,7.61
2324,"2024-06-13",2,92,67,25,23,19,0.0
2325,"2024-06-13",3,189,119,110,0,9,2.5
2326,"2024-06-14",1,196,73,17,3,53,7.28
2327,"2024-06-14",2,71,40,14,8,18,0.0
2328,"2024-06-14",3,98,70,49,12,9,2.63
2329,"2024-06-15",1,191,182,37,126,19,7.11
2330,"2024-06-15",2,78,57,38,15,4,0.0
2331,"2024-06-15",3,127,52,0,26,26,3.69
2332,"2024-06-16",1,200,158,121,8,29,6.56
2333,"2024-06-16",2,128,106,79,16,11,0.0
2334,"2024-06-16",3,200,55,17,26,12,1.51
2335,"2024-06-17",1,89,70,3,43,24,8.98
2336,"2024-06-17",2,80,37,29,6,2,0.0
2337,"2024-06-17",3,183,135,46,52,37,1.31
2338,"2024-06-18",1,104,54,45,4,5,7.99
2339,"2024-06-18",2,194,193,130,48,15,0.0
2340,"2024-06-18",3,59,41,14,26,1,3.72
2341,"2024-06-19",1,95,34,33,1,0,9.71
2342,"2024-06-19",2,62,39,0,8,31,0.0
2343,"2024-06-19",3,75,63,16,7,40,2.28
2344,"2024-06-20",1,64,37,10,9,18,7.87
2345,"2024-06-20",2,128,72,57,6,9,0.0
2346,"2024-06-20",3,65,35,26,9,0,4.33
2347,"2024-06-21",1,166,85,75,3,7,3.01
2348,"2024-06-21",2,128,62,5,38,19,0.0
2349,"2024-06-21",3,146,107,39,5,63,2.09
2350,"2024-06-22",1,59,43,32,11,0,6.24
2351,"2024-06-22",2,86,61,5,2,54,0.0
2352,"2024-06-22",3,117,99,3,31,65,3.48
2353,"2024-06-23",1,146,143,104,12,27,8.87
2354,"2024-06-23",2,140,78,69,8,1,0.0
2355,"2024-06-23",3,50,38,32,3,3,1.77
2356,"2024-06-24",1,192,139,62,56,21,6.71
2357,"2024-06-24",2,129,99,87,11,1,0.0
2358,"2024-06-24",3,62,35,31,0,4,3.31
2359,"2024-06-25",1,98,59,6,15,38,4.15
2360,"2024-06-25",2,101,32,1,19,12,0.0
2361,"2024-06-25",3,78,53,10,31,12,2.82
2362,"2024-06-26",1,65,48,5,6,37,9.38
2363,"2024-06-26",2,86,66,42,9,15,0.0
2364,"2024-06-26",3,77,34,7,21,6,3.31
2365,"2024-06-27",1,96,90,87,1,2,8.53
2366,"2024-06-27",2,134,98,89,6,3,0.0
2367,"2024-06-27",3,157,39,34,2,3,1.53
2368,"2024-06-28",1,72,48,43,0,5,7.27
2369,"2024-06-28",2,200,145,93,43,9,0.0
2370,"2024-06-28",3,195,172,107,8,57,4.81
2371,"2024-06-29",1,178,57,56,0,1,4.35
2372,"2024-06-29",2,170,34,23,1,10,0.0
2373,"2024-06-29",3,182,47,38,6,3,3.37
2374,"2024-06-30",1,165,149,149,0,0,8.28
2375,"2024-06-30",2,104,86,69,14,3,0.0
2376,"2024-06-30",3,143,108,19,22,67,1.64
2377,"2024-07-01",1,150,137,101,31,5,5.55
2378,"2024-07-01",2,79,68,14,15,39,0.0
2379,"2024-07-01",3,196,111,58,21,32,2.98
2380,"2024-07-02",1,90,56,45,5,6,5.15
2381,"2024-07-02",2,69,43,3,3,37,0.0
2382,"2024-07-02",3,53,35,28,0,7,4.05
2383,"2024-07-03",1,172,127,55,41,31,8.12
2384,"2024-07-03",2,173,103,84,3,16,0.0
2385,"2024-07-03",3,86,65,1,33,31,3.75
2386,"2024-07-04",1,123,44,39,0,5,3.77
2387,"2024-07-04",2,53,48,29,0,19,0.0
2388,"2024-07-04",3,102,72,32,21,19,1.83
2389,"2024-07-05",1,135,40,32,5,3,3.49
2390,"2024-07-05",2,138,120,105,12,3,0.0
2391,"2024-07-05",3,195,50,4,40,6,2.18
2392,"2024-07-06",1,131,98,79,14,5,7.97
2393,"2024-07-06",2,196,137,77,5,55,0.0
2394,"2024-07-06",3,174,85,80,5,0,3.52
2395,"2024-07-07",1,134,117,94,3,20,9.06
2396,"2024-07-07",2,96,69,51,0,18,0.0
2397,"2024-07-07",3,195,186,31,70,85,1.52
2398,"2024-07-08",1,175,106,81,11,14,9.68
2399,"2024-07-08",2,197,121,27,37,57,0.0
2400,"2024-07-08",3,142,102,71,5,26,2.88
2401,"2024-07-09",1,61,51,41,5,5,6.71
2402,"2024-07-09",2,178,31,13,2,16,0.0
2403,"2024-07-09",3,117,43,27,4,12,3.6
2404,"2024-07-10",1,176,64,34,29,1,7.44
2405,"2024-07-10",2,72,38,24,11,3,0.0
2406,"2024-07-10",3,68,32,13,3,16,4.32
2407,"2024-07-11",1,167,63,45,8,10,2.63
2408,"2024-07-11",2,78,68,22,14,32,0.0
2409,"2024-07-11",3,67,66,57,8,1,2.37
2410,"2024-07-12",1,158,36,10,13,13,8.8
2411,"2024-07-12",2,140,71,43,14,14,0.0
2412,"2024-07-12",3,126,125,97,13,15,4.78
2413,"2024-07-13",1,141,68,41,13,14,8.2
2414,"2024-07-13",2,86,68,65,0,3,0.0
2415,"2024-07-13",3,66,63,21,39,3,2.15
2416,"2024-07-14",1,176,153,145,0,8,9.98
2417,"2024-07-14",2,187,61,4,55,2,0.0
2418,"2024-07-14",3,88,84,78,6,0,1.78
2419,"2024-07-15",1,198,193,39,20,134,3.14
2420,"2024-07-15",2,123,114,58,35,21,0.0
2421,"2024-07-15",3,55,53,39,14,0,3.26
2422,"2024-07-16",1,130,95,24,46,25,7.94
2423,"2024-07-16",2,127,125,88,16,21,0.0
2424,"2024-07-16",3,146,123,29,51,43,3.83
2425,"2024-07-17",1,152,104,97,1,6,5.17
2426,"2024-07-17",2,131,124,45,46,33,0.0
2427,"2024-07-17",3,129,53,20,18,15,1.89
2428,"2024-07-18",1,131,113,109,3,1,7.03
2429,"2024-07-18",2,140,52,39,7,6,0.0
2430,"2024-07-18",3,170,132,62,16,54,1.92
2431,"2024-07-19",1,146,143,78,62,3,6.37
2432,"2024-07-19",2,107,104,40,39,25,0.0
2433,"2024-07-19",3,169,157,11,125,21,2.37
2434,"2024-07-20",1,82,61,51,7,3,7.12
2435,"2024-07-20",2,196,42,3,1,38,0.0
2436,"2024-07-20",3,173,50,14,20,16,1.15
2437,"2024-07-21",1,184,59,47,11,1,8.14
2438,"2024-07-21",2,80,65,64,0,1,0.0
2439,"2024-07-21",3,53,30,12,2,16,4.19
2440,"2024-07-22",1,143,50,35,11,4,7.92
2441,"2024-07-22",2,137,82,14,28,40,0.0
2442,"2024-07-22",3,103,70,43,3,24,2.72
2443,"2024-07-23",1,192,120,61,46,13,3.81
2444,"2024-07-23",2,139,135,30,95,10,0.0
2445,"2024-07-23",3,68,33,6,9,18,1.94
2446,"2024-07-24",1,125,89,53,29,7,7.95
2447,"2024-07-24",2,76,71,10,31,30,0.0
2448,"2024-07-24",3,61,54,10,33,11,3.21
2449,"2024-07-25",1,158,33,32,1,0,6.44
2450,"2024-07-25",2,116,37,12,10,15,0.0
2451,"2024-07-25",3,61,40,13,10,17,3.69
2452,"2024-07-26",1,89,83,31,29,23,7.77
2453,"2024-07-26",2,121,100,99,1,0,0.0
2454,"2024-07-26",3,51,47,9,11,27,4.7
2455,"2024-07-27",1,125,56,1,2,53,2.15
2456,"2024-07-27",2,56,44,40,3,1,0.0
2457,"2024-07-27",3,200,116,14,79,23,1.53
2458,"2024-07-28",1,160,118,36,16,66,9.69
2459,"2024-07-28",2,179,90,33,33,24,0.0
2460,"2024-07-28",3,179,33,19,0,14,1.38
2461,"2024-07-29",1,73,50,15,34,1,3.06
2462,"2024-07-29",2,58,49,18,18,13,0.0
2463,"2024-07-29",3,147,34,20,0,14,3.92
2464,"2024-07-30",1,151,127,20,100,7,7.78
2465,"2024-07-30",2,165,141,3,120,18,0.0
2466,"2024-07-30",3,98,67,16,15,36,2.54
2467,"2024-07-31",1,120,51,26,13,12,5.44
2468,"2024-07-31",2,130,107,50,43,14,0.0
2469,"2024-07-31",3,103,96,24,42,30,4.96
2470,"2024-08-01",1,86,47,21,11,15,4.4
2471,"2024-08-01",2,124,45,16,8,21,0.0
2472,"2024-08-01",3,177,113,111,2,0,2.12
2473,"2024-08-02",1,171,162,114,31,17,3.0
2474,"2024-08-02",2,131,48,13,18,17,0.0
2475,"2024-08-02",3,197,34,9,9,16,3.41
2476,"2024-08-03",1,148,39,18,3,18,9.25
2477,"2024-08-03",2,114,97,88,2,7,0.0
2478,"2024-08-03",3,196,65,15,22,28,4.45
2479,"2024-08-04",1,142,121,73,25,23,3.99
2480,"2024-08-04",2,117,75,34,0,41,0.0
2481,"2024-08-04",3,159,152,80,0,72,1.83
2482,"2024-08-05",1,130,41,1,36,4,2.28
2483,"2024-08-05",2,129,82,14,24,44,0.0
2484,"2024-08-05",3,58,53,46,6,1,4.96
2485,"2024-08-06",1,195,162,72,11,79,9.98
2486,"2024-08-06",2,195,119,42,36,41,0.0
2487,"2024-08-06",3,54,36,10,2,24,3.32
2488,"2024-08-07",1,168,88,36,11,41,9.34
2489,"2024-08-07",2,107,36,24,12,0,0.0
2490,"2024-08-07",3,161,81,40,17,24,4.98
2491,"2024-08-08",1,60,34,32,0,2,5.25
2492,"2024-08-08",2,169,83,45,16,22,0.0
2493,"2024-08-08",3,131,115,49,37,29,4.14
2494,"2024-08-09",1,189,167,130,5,32,7.25
2495,"2024-08-09",2,80,65,0,33,32,0.0
2496,"2024-08-09",3,99,61,16,2,43,4.12
2497,"2024-08-10",1,84,55,41,10,4,7.38
2498,"2024-08-10",2,166,126,22,60,44,0.0
2499,"2024-08-10",3,59,57,11,27,19,4.7
2500,"2024-08-11",1,179,131,9,36,86,9.56
2501,"2024-08-11",2,177,167,89,35,43,0.0
2502,"2024-08-11",3,169,57,51,5,1,4.75
2503,"2024-08-12",1,139,122,101,2,19,2.11
2504,"2024-08-12",2,64,54,11,3,40,0.0
2505,"2024-08-12",3,129,73,45,19,9,2.53
2506,"2024-08-13",1,88,53,20,20,13,8.65
2507,"2024-08-13",2,77,30,19,6,5,0.0
2508,"2024-08-13",3,166,82,42,6,34,4.22
2509,"2024-08-14",1,55,50,19,1,30,7.68
2510,"2024-08-14",2,99,87,34,41,12,0.0
2511,"2024-08-14",3,93,89,4,8,77,3.17
2512,"2024-08-15",1,174,39,11,10,18,2.65
2513,"2024-08-15",2,129,30,15,11,4,0.0
2514,"2024-08-15",3,103,59,27,0,32,4.07
2515,"2024-08-16",1,186,44,12,14,18,8.66
2516,"2024-08-16",2,130,104,60,16,28,0.0
2517,"2024-08-16",3,160,30,17,1,12,1.99
2518,"2024-08-17",1,92,77,16,10,51,4.44
2519,"2024-08-17",2,56,47,9,27,11,0.0
2520,"2024-08-17",3,161,137,83,33,21,1.74
2521,"2024-08-18",1,60,48,28,6,14,7.83
2522,"2024-08-18",2,132,114,107,4,3,0.0
2523,"2024-08-18",3,105,61,56,3,2,3.13
2524,"2024-08-19",1,128,64,58,4,2,4.57
2525,"2024-08-19",2,127,75,58,0,17,0.0
2526,"2024-08-19",3,96,46,45,1,0,2.76
2527,"2024-08-20",1,103,59,46,11,2,5.25
2528,"2024-08-20",2,70,43,43,0,0,0.0
2529,"2024-08-20",3,134,123,100,11,12,3.42
2530,"2024-08-21",1,132,35,17,17,1,4.5
2531,"2024-08-21",2,112,105,35,5,65,0.0
2532,"2024-08-21",3,127,97,23,31,43,4.21
2533,"2024-08-22",1,60,44,44,0,0,9.07
2534,"2024-08-22",2,159,127,92,33,2,0.0
2535,"2024-08-22",3,91,34,3,30,1,2.39
2536,"2024-08-23",1,168,58,17,27,14,3.68
2537,"2024-08-23",2,93,53,15,12,26,0.0
2538,"2024-08-23",3,196,42,13,4,25,3.44
2539,"2024-08-24",1,58,31,6,4,21,4.24
2540,"2024-08-24",2,149,145,118,6,21,0.0
2541,"2024-08-24",3,66,46,5,13,28,3.88
2542,"2024-08-25",1,151,44,41,0,3,5.22
2543,"2024-08-25",2,98,77,28,18,31,0.0
2544,"2024-08-25",3,126,99,8,72,19,2.73
2545,"2024-08-26",1,118,117,73,35,9,4.03
2546,"2024-08-26",2,128,78,15,58,5,0.0
2547,"2024-08-26",3,64,61,43,1,17,2.78
2548,"2024-08-27",1,126,35,6,3,26,5.4
2549,"2024-08-27",2,75,50,19,14,17,0.0
2550,"2024-08-27",3,149,87,77,2,8,2.34
2551,"2024-08-28",1,89,70,18,19,33,5.42
2552,"2024-08-28",2,72,47,1,16,30,0.0
2553,"2024-08-28",3,75,38,2,34,2,1.75
2554,"2024-08-29",1,180,59,1,42,16,8.42
2555,"2024-08-29",2,181,55,46,3,6,0.0
2556,"2024-08-29",3,135,112,84,16,12,1.05
2557,"2024-08-30",1,66,61,6,5,50,8.04
2558,"2024-08-30",2,153,123,7,2,114,0.0
2559,"2024-08-30",3,154,112,69,26,17,4.65
2560,"2024-08-31",1,69,48,1,39,8,8.34
2561,"2024-08-31",2,86,71,25,38,8,0.0
2562,"2024-08-31",3,168,50,17,13,20,3.52
2563,"2024-09-01",1,134,65,23,4,38,5.22
2564,"2024-09-01",2,87,31,31,0,0,0.0
2565,"2024-09-01",3,57,37,6,3,28,2.36
2566,"2024-09-02",1,116,63,43,7,13,5.6
2567,"2024-09-02",2,179,104,33,19,52,0.0
2568,"2024-09-02",3,200,94,91,0,3,4.87
2569,"2024-09-03",1,172,60,33,26,1,9.11
2570,"2024-09-03",2,167,85,24,13,48,0.0
2571,"2024-09-03",3,147,101,95,6,0,3.64
2572,"2024-09-04",1,185,99,26,35,38,8.84
2573,"2024-09-04",2,107,84,24,37,23,0.0
2574,"2024-09-04",3,114,85,27,6,52,4.88
2575,"2024-09-05",1,96,74,56,13,5,7.72
2576,"2024-09-05",2,116,80,7,32,41,0.0
2577,"2024-09-05",3,132,130,94,18,18,4.86
2578,"2024-09-06",1,173,93,47,1,45,5.38
2579,"2024-09-06",2,187,114,65,46,3,0.0
2580,"2024-09-06",3,125,96,77,5,14,4.34
2581,"2024-09-07",1,183,91,12,62,17,5.58
2582,"2024-09-07",2,161,69,6,27,36,0.0
2583,"2024-09-07",3,114,49,0,46,3,3.32
2584,"2024-09-08",1,83,52,18,29,5,2.38
2585,"2024-09-08",2,63,34,28,1,5,0.0
2586,"2024-09-08",3,149,76,13,53,10,2.14
2587,"2024-09-09",1,144,91,20,5,66,5.29
2588,"2024-09-09",2,125,51,36,11,4,0.0
2589,"2024-09-09",3,88,44,3,41,0,3.47
2590,"2024-09-10",1,104,39,37,0,2,9.32
2591,"2024-09-10",2,196,83,29,45,9,0.0
2592,"2024-09-10",3,104,44,26,12,6,2.17
2593,"2024-09-11",1,112,80,80,0,0,2.12
2594,"2024-09-11",2,109,89,24,41,24,0.0
2595,"2024-09-11",3,189,41,37,1,3,2.5
2596,"2024-09-12",1,192,131,18,22,91,4.69
2597,"2024-09-12",2,112,83,68,7,8,0.0
2598,"2024-09-12",3,104,91,80,1,10,4.98
2599,"2024-09-13",1,199,182,141,31,10,6.37
2600,"2024-09-13",2,55,52,26,5,21,0.0
2601,"2024-09-13",3,123,68,39,17,12,4.92
2602,"2024-09-14",1,195,110,27,32,51,4.34
2603,"2024-09-14",2,136,81,19,58,4,0.0
2604,"2024-09-14",3,198,162,150,4,8,2.51
2605,"2024-09-15",1,195,137,88,37,12,3.68
2606,"2024-09-15",2,169,168,78,6,84,0.0
2607,"2024-09-15",3,119,106,92,11,3,4.55
2608,"2024-09-16",1,133,39,27,2,10,7.21
2609,"2024-09-16",2,106,30,23,7,0,0.0
2610,"2024-09-16",3,138,88,33,39,16,1.84
2611,"2024-09-17",1,185,137,9,66,62,8.53
