"md_id","busi_time","sub_name","red_cnt","yellow_cnt"
698,"2022-09-17",城乡建设,59,10
699,"2022-09-17",交通运输,31,33
700,"2022-09-17",农林牧渔,24,21
701,"2022-09-18",科教文体,31,81
702,"2022-09-18",公卫医疗,13,11
703,"2022-09-18",城乡建设,22,52
704,"2022-09-18",交通运输,2,3
705,"2022-09-18",农林牧渔,3,15
706,"2022-09-19",科教文体,8,0
707,"2022-09-19",公卫医疗,39,53
708,"2022-09-19",城乡建设,371,20
709,"2022-09-19",交通运输,91,44
710,"2022-09-19",农林牧渔,38,60
711,"2022-09-20",科教文体,29,1
712,"2022-09-20",公卫医疗,186,3
713,"2022-09-20",城乡建设,15,4
714,"2022-09-20",交通运输,79,6
715,"2022-09-20",农林牧渔,121,60
716,"2022-09-21",科教文体,8,7
717,"2022-09-21",公卫医疗,206,1
718,"2022-09-21",城乡建设,60,31
719,"2022-09-21",交通运输,200,21
720,"2022-09-21",农林牧渔,104,61
721,"2022-09-22",科教文体,21,39
722,"2022-09-22",公卫医疗,41,61
723,"2022-09-22",城乡建设,109,27
724,"2022-09-22",交通运输,54,7
725,"2022-09-22",农林牧渔,10,1
726,"2022-09-23",科教文体,6,17
727,"2022-09-23",公卫医疗,8,0
728,"2022-09-23",城乡建设,32,28
729,"2022-09-23",交通运输,99,104
730,"2022-09-23",农林牧渔,2,62
731,"2022-09-24",科教文体,158,12
732,"2022-09-24",公卫医疗,177,7
733,"2022-09-24",城乡建设,41,75
734,"2022-09-24",交通运输,84,56
735,"2022-09-24",农林牧渔,22,29
736,"2022-09-25",科教文体,90,4
737,"2022-09-25",公卫医疗,65,45
738,"2022-09-25",城乡建设,40,48
739,"2022-09-25",交通运输,11,69
740,"2022-09-25",农林牧渔,14,4
741,"2022-09-26",科教文体,127,134
742,"2022-09-26",公卫医疗,137,68
743,"2022-09-26",城乡建设,42,10
744,"2022-09-26",交通运输,58,31
745,"2022-09-26",农林牧渔,80,147
746,"2022-09-27",科教文体,9,72
747,"2022-09-27",公卫医疗,49,18
748,"2022-09-27",城乡建设,142,19
749,"2022-09-27",交通运输,44,32
750,"2022-09-27",农林牧渔,225,129
751,"2022-09-28",科教文体,2,8
752,"2022-09-28",公卫医疗,210,1
753,"2022-09-28",城乡建设,70,83
754,"2022-09-28",交通运输,10,27
755,"2022-09-28",农林牧渔,36,0
756,"2022-09-29",科教文体,93,11
757,"2022-09-29",公卫医疗,46,45
758,"2022-09-29",城乡建设,20,64
759,"2022-09-29",交通运输,128,9
760,"2022-09-29",农林牧渔,96,7
761,"2022-09-30",科教文体,264,34
762,"2022-09-30",公卫医疗,87,5
763,"2022-09-30",城乡建设,120,14
764,"2022-09-30",交通运输,24,7
765,"2022-09-30",农林牧渔,107,89
766,"2022-10-01",科教文体,18,19
767,"2022-10-01",公卫医疗,5,20
768,"2022-10-01",城乡建设,4,11
769,"2022-10-01",交通运输,118,86
770,"2022-10-01",农林牧渔,13,53
771,"2022-10-02",科教文体,75,41
772,"2022-10-02",公卫医疗,411,4
773,"2022-10-02",城乡建设,179,8
774,"2022-10-02",交通运输,0,34
775,"2022-10-02",农林牧渔,1,4
776,"2022-10-03",科教文体,192,114
777,"2022-10-03",公卫医疗,172,13
778,"2022-10-03",城乡建设,97,45
779,"2022-10-03",交通运输,33,27
780,"2022-10-03",农林牧渔,74,5
781,"2022-10-04",科教文体,99,66
782,"2022-10-04",公卫医疗,132,35
783,"2022-10-04",城乡建设,6,9
784,"2022-10-04",交通运输,124,0
785,"2022-10-04",农林牧渔,49,24
786,"2022-10-05",科教文体,103,2
787,"2022-10-05",公卫医疗,31,151
788,"2022-10-05",城乡建设,12,28
789,"2022-10-05",交通运输,177,26
790,"2022-10-05",农林牧渔,73,11
791,"2022-10-06",科教文体,21,18
792,"2022-10-06",公卫医疗,0,0
793,"2022-10-06",城乡建设,40,8
794,"2022-10-06",交通运输,25,5
795,"2022-10-06",农林牧渔,33,18
796,"2022-10-07",科教文体,71,65
797,"2022-10-07",公卫医疗,10,28
798,"2022-10-07",城乡建设,23,7
799,"2022-10-07",交通运输,84,39
800,"2022-10-07",农林牧渔,28,11
801,"2022-10-08",科教文体,172,0
802,"2022-10-08",公卫医疗,0,0
803,"2022-10-08",城乡建设,115,4
804,"2022-10-08",交通运输,25,103
805,"2022-10-08",农林牧渔,103,43
806,"2022-10-09",科教文体,16,1
807,"2022-10-09",公卫医疗,64,17
808,"2022-10-09",城乡建设,108,4
809,"2022-10-09",交通运输,75,84
810,"2022-10-09",农林牧渔,16,80
811,"2022-10-10",科教文体,146,18
812,"2022-10-10",公卫医疗,0,15
813,"2022-10-10",城乡建设,31,0
814,"2022-10-10",交通运输,207,64
815,"2022-10-10",农林牧渔,63,21
816,"2022-10-11",科教文体,68,71
817,"2022-10-11",公卫医疗,5,0
818,"2022-10-11",城乡建设,285,0
819,"2022-10-11",交通运输,88,99
820,"2022-10-11",农林牧渔,252,0
821,"2022-10-12",科教文体,50,20
822,"2022-10-12",公卫医疗,108,8
823,"2022-10-12",城乡建设,135,13
824,"2022-10-12",交通运输,28,0
825,"2022-10-12",农林牧渔,21,33
826,"2022-10-13",科教文体,99,3
827,"2022-10-13",公卫医疗,49,56
828,"2022-10-13",城乡建设,28,47
829,"2022-10-13",交通运输,7,39
830,"2022-10-13",农林牧渔,66,1
831,"2022-10-14",科教文体,68,12
832,"2022-10-14",公卫医疗,68,37
833,"2022-10-14",城乡建设,207,18
834,"2022-10-14",交通运输,13,21
835,"2022-10-14",农林牧渔,236,3
836,"2022-10-15",科教文体,1,1
837,"2022-10-15",公卫医疗,248,5
838,"2022-10-15",城乡建设,11,16
839,"2022-10-15",交通运输,62,41
840,"2022-10-15",农林牧渔,358,43
841,"2022-10-16",科教文体,21,5
842,"2022-10-16",公卫医疗,156,9
843,"2022-10-16",城乡建设,43,16
844,"2022-10-16",交通运输,33,0
845,"2022-10-16",农林牧渔,91,3
846,"2022-10-17",科教文体,3,9
847,"2022-10-17",公卫医疗,6,60
848,"2022-10-17",城乡建设,91,8
849,"2022-10-17",交通运输,219,19
850,"2022-10-17",农林牧渔,185,63
851,"2022-10-18",科教文体,84,2
852,"2022-10-18",公卫医疗,99,14
853,"2022-10-18",城乡建设,17,84
854,"2022-10-18",交通运输,12,2
855,"2022-10-18",农林牧渔,4,6
856,"2022-10-19",科教文体,6,93
857,"2022-10-19",公卫医疗,16,111
858,"2022-10-19",城乡建设,8,2
859,"2022-10-19",交通运输,16,22
860,"2022-10-19",农林牧渔,32,8
861,"2022-10-20",科教文体,101,89
862,"2022-10-20",公卫医疗,3,17
863,"2022-10-20",城乡建设,125,41
864,"2022-10-20",交通运输,55,31
865,"2022-10-20",农林牧渔,18,45
866,"2022-10-21",科教文体,61,24
867,"2022-10-21",公卫医疗,9,6
868,"2022-10-21",城乡建设,24,6
869,"2022-10-21",交通运输,21,83
870,"2022-10-21",农林牧渔,7,61
871,"2022-10-22",科教文体,42,30
872,"2022-10-22",公卫医疗,36,2
873,"2022-10-22",城乡建设,29,38
874,"2022-10-22",交通运输,1,12
875,"2022-10-22",农林牧渔,59,19
876,"2022-10-23",科教文体,124,23
877,"2022-10-23",公卫医疗,111,3
878,"2022-10-23",城乡建设,87,44
879,"2022-10-23",交通运输,8,1
880,"2022-10-23",农林牧渔,43,3
881,"2022-10-24",科教文体,122,129
882,"2022-10-24",公卫医疗,25,105
883,"2022-10-24",城乡建设,8,60
884,"2022-10-24",交通运输,167,11
885,"2022-10-24",农林牧渔,93,5
886,"2022-10-25",科教文体,52,190
887,"2022-10-25",公卫医疗,45,1
888,"2022-10-25",城乡建设,107,35
889,"2022-10-25",交通运输,194,31
890,"2022-10-25",农林牧渔,111,3
891,"2022-10-26",科教文体,13,91
892,"2022-10-26",公卫医疗,9,8
893,"2022-10-26",城乡建设,14,8
894,"2022-10-26",交通运输,13,54
895,"2022-10-26",农林牧渔,28,12
896,"2022-10-27",科教文体,19,0
897,"2022-10-27",公卫医疗,59,65
898,"2022-10-27",城乡建设,81,16
899,"2022-10-27",交通运输,95,25
900,"2022-10-27",农林牧渔,39,35
901,"2022-10-28",科教文体,73,2
902,"2022-10-28",公卫医疗,38,1
903,"2022-10-28",城乡建设,12,29
904,"2022-10-28",交通运输,37,2
905,"2022-10-28",农林牧渔,51,24
906,"2022-10-29",科教文体,103,8
907,"2022-10-29",公卫医疗,70,58
908,"2022-10-29",城乡建设,46,48
909,"2022-10-29",交通运输,26,48
910,"2022-10-29",农林牧渔,77,8
911,"2022-10-30",科教文体,62,15
912,"2022-10-30",公卫医疗,21,1
913,"2022-10-30",城乡建设,82,4
914,"2022-10-30",交通运输,77,27
915,"2022-10-30",农林牧渔,32,2
916,"2022-10-31",科教文体,3,17
917,"2022-10-31",公卫医疗,125,1
918,"2022-10-31",城乡建设,2,1
919,"2022-10-31",交通运输,13,37
920,"2022-10-31",农林牧渔,7,6
921,"2022-11-01",科教文体,92,71
922,"2022-11-01",公卫医疗,4,1
923,"2022-11-01",城乡建设,85,25
924,"2022-11-01",交通运输,69,102
925,"2022-11-01",农林牧渔,134,10
926,"2022-11-02",科教文体,54,15
927,"2022-11-02",公卫医疗,110,0
928,"2022-11-02",城乡建设,133,4
929,"2022-11-02",交通运输,43,83
930,"2022-11-02",农林牧渔,99,40
931,"2022-11-03",科教文体,31,115
932,"2022-11-03",公卫医疗,52,36
933,"2022-11-03",城乡建设,71,79
934,"2022-11-03",交通运输,43,0
935,"2022-11-03",农林牧渔,91,25
936,"2022-11-04",科教文体,100,17
937,"2022-11-04",公卫医疗,1,21
938,"2022-11-04",城乡建设,11,19
939,"2022-11-04",交通运输,14,12
940,"2022-11-04",农林牧渔,80,21
941,"2022-11-05",科教文体,50,12
942,"2022-11-05",公卫医疗,62,31
943,"2022-11-05",城乡建设,5,95
944,"2022-11-05",交通运输,133,3
945,"2022-11-05",农林牧渔,126,25
946,"2022-11-06",科教文体,20,2
947,"2022-11-06",公卫医疗,69,50
948,"2022-11-06",城乡建设,119,52
949,"2022-11-06",交通运输,17,71
950,"2022-11-06",农林牧渔,105,97
951,"2022-11-07",科教文体,141,14
952,"2022-11-07",公卫医疗,30,8
953,"2022-11-07",城乡建设,37,12
954,"2022-11-07",交通运输,53,24
955,"2022-11-07",农林牧渔,36,64
956,"2022-11-08",科教文体,4,3
957,"2022-11-08",公卫医疗,71,106
958,"2022-11-08",城乡建设,61,12
959,"2022-11-08",交通运输,175,14
960,"2022-11-08",农林牧渔,47,97
961,"2022-11-09",科教文体,13,0
962,"2022-11-09",公卫医疗,69,10
963,"2022-11-09",城乡建设,3,20
964,"2022-11-09",交通运输,179,36
965,"2022-11-09",农林牧渔,308,2
966,"2022-11-10",科教文体,126,10
967,"2022-11-10",公卫医疗,37,2
968,"2022-11-10",城乡建设,74,22
969,"2022-11-10",交通运输,20,21
970,"2022-11-10",农林牧渔,102,26
971,"2022-11-11",科教文体,0,9
972,"2022-11-11",公卫医疗,53,20
973,"2022-11-11",城乡建设,0,4
974,"2022-11-11",交通运输,104,37
975,"2022-11-11",农林牧渔,120,36
976,"2022-11-12",科教文体,42,2
977,"2022-11-12",公卫医疗,36,26
978,"2022-11-12",城乡建设,153,2
979,"2022-11-12",交通运输,57,12
980,"2022-11-12",农林牧渔,230,1
981,"2022-11-13",科教文体,128,5
982,"2022-11-13",公卫医疗,112,29
983,"2022-11-13",城乡建设,179,10
984,"2022-11-13",交通运输,107,15
985,"2022-11-13",农林牧渔,313,13
986,"2022-11-14",科教文体,66,126
987,"2022-11-14",公卫医疗,54,42
988,"2022-11-14",城乡建设,33,169
989,"2022-11-14",交通运输,129,89
990,"2022-11-14",农林牧渔,3,134
991,"2022-11-15",科教文体,14,2
992,"2022-11-15",公卫医疗,13,65
993,"2022-11-15",城乡建设,42,14
994,"2022-11-15",交通运输,59,45
995,"2022-11-15",农林牧渔,11,1
996,"2022-11-16",科教文体,83,68
997,"2022-11-16",公卫医疗,5,6
998,"2022-11-16",城乡建设,52,10
999,"2022-11-16",交通运输,3,2
1000,"2022-11-16",农林牧渔,175,0
1001,"2022-11-17",科教文体,13,93
1002,"2022-11-17",公卫医疗,62,40
1003,"2022-11-17",城乡建设,82,36
1004,"2022-11-17",交通运输,55,0
1005,"2022-11-17",农林牧渔,113,5
1006,"2022-11-18",科教文体,46,19
1007,"2022-11-18",公卫医疗,111,21
1008,"2022-11-18",城乡建设,35,109
1009,"2022-11-18",交通运输,134,18
1010,"2022-11-18",农林牧渔,61,6
1011,"2022-11-19",科教文体,75,17
1012,"2022-11-19",公卫医疗,85,1
1013,"2022-11-19",城乡建设,88,27
1014,"2022-11-19",交通运输,25,0
1015,"2022-11-19",农林牧渔,4,41
1016,"2022-11-20",科教文体,82,38
1017,"2022-11-20",公卫医疗,69,18
1018,"2022-11-20",城乡建设,8,3
1019,"2022-11-20",交通运输,63,28
1020,"2022-11-20",农林牧渔,26,24
1021,"2022-11-21",科教文体,23,19
1022,"2022-11-21",公卫医疗,4,15
1023,"2022-11-21",城乡建设,40,14
1024,"2022-11-21",交通运输,23,69
1025,"2022-11-21",农林牧渔,89,9
1026,"2022-11-22",科教文体,5,9
1027,"2022-11-22",公卫医疗,66,4
1028,"2022-11-22",城乡建设,44,40
1029,"2022-11-22",交通运输,2,1
1030,"2022-11-22",农林牧渔,8,29
1031,"2022-11-23",科教文体,180,14
1032,"2022-11-23",公卫医疗,126,2
1033,"2022-11-23",城乡建设,128,1
1034,"2022-11-23",交通运输,13,36
1035,"2022-11-23",农林牧渔,8,34
1036,"2022-11-24",科教文体,166,23
1037,"2022-11-24",公卫医疗,38,42
1038,"2022-11-24",城乡建设,212,6
1039,"2022-11-24",交通运输,49,14
1040,"2022-11-24",农林牧渔,87,16
1041,"2022-11-25",科教文体,18,0
1042,"2022-11-25",公卫医疗,82,13
1043,"2022-11-25",城乡建设,1,110
1044,"2022-11-25",交通运输,33,45
1045,"2022-11-25",农林牧渔,48,56
1046,"2022-11-26",科教文体,31,18
1047,"2022-11-26",公卫医疗,0,31
1048,"2022-11-26",城乡建设,6,12
1049,"2022-11-26",交通运输,3,25
1050,"2022-11-26",农林牧渔,9,44
1051,"2022-11-27",科教文体,73,5
1052,"2022-11-27",公卫医疗,80,10
1053,"2022-11-27",城乡建设,2,3
1054,"2022-11-27",交通运输,13,4
1055,"2022-11-27",农林牧渔,5,44
1056,"2022-11-28",科教文体,44,345
1057,"2022-11-28",公卫医疗,6,85
1058,"2022-11-28",城乡建设,1,0
1059,"2022-11-28",交通运输,68,33
1060,"2022-11-28",农林牧渔,60,20
1061,"2022-11-29",科教文体,80,0
1062,"2022-11-29",公卫医疗,33,21
1063,"2022-11-29",城乡建设,20,1
1064,"2022-11-29",交通运输,5,0
1065,"2022-11-29",农林牧渔,104,13
1066,"2022-11-30",科教文体,18,0
1067,"2022-11-30",公卫医疗,69,0
1068,"2022-11-30",城乡建设,115,1
1069,"2022-11-30",交通运输,33,32
1070,"2022-11-30",农林牧渔,50,74
1071,"2022-12-01",科教文体,22,2
1072,"2022-12-01",公卫医疗,7,196
1073,"2022-12-01",城乡建设,101,4
1074,"2022-12-01",交通运输,5,84
1075,"2022-12-01",农林牧渔,82,4
1076,"2022-12-02",科教文体,7,32
1077,"2022-12-02",公卫医疗,119,2
1078,"2022-12-02",城乡建设,63,40
1079,"2022-12-02",交通运输,81,71
1080,"2022-12-02",农林牧渔,65,15
1081,"2022-12-03",科教文体,405,53
1082,"2022-12-03",公卫医疗,67,22
1083,"2022-12-03",城乡建设,249,3
1084,"2022-12-03",交通运输,38,50
1085,"2022-12-03",农林牧渔,5,5
1086,"2022-12-04",科教文体,39,32
1087,"2022-12-04",公卫医疗,111,46
1088,"2022-12-04",城乡建设,86,28
1089,"2022-12-04",交通运输,28,61
1090,"2022-12-04",农林牧渔,24,39
1091,"2022-12-05",科教文体,158,18
1092,"2022-12-05",公卫医疗,56,42
1093,"2022-12-05",城乡建设,11,0
1094,"2022-12-05",交通运输,40,159
1095,"2022-12-05",农林牧渔,7,27
1096,"2022-12-06",科教文体,10,0
1097,"2022-12-06",公卫医疗,83,26
1098,"2022-12-06",城乡建设,103,10
1099,"2022-12-06",交通运输,22,47
1100,"2022-12-06",农林牧渔,22,14
1101,"2022-12-07",科教文体,50,90
1102,"2022-12-07",公卫医疗,32,42
1103,"2022-12-07",城乡建设,25,5
1104,"2022-12-07",交通运输,12,74
1105,"2022-12-07",农林牧渔,12,48
1106,"2022-12-08",科教文体,126,2
1107,"2022-12-08",公卫医疗,36,28
1108,"2022-12-08",城乡建设,40,28
1109,"2022-12-08",交通运输,43,41
1110,"2022-12-08",农林牧渔,25,52
1111,"2022-12-09",科教文体,13,16
1112,"2022-12-09",公卫医疗,28,6
1113,"2022-12-09",城乡建设,94,26
1114,"2022-12-09",交通运输,17,18
1115,"2022-12-09",农林牧渔,35,2
1116,"2022-12-10",科教文体,48,0
1117,"2022-12-10",公卫医疗,26,5
1118,"2022-12-10",城乡建设,25,22
1119,"2022-12-10",交通运输,53,0
1120,"2022-12-10",农林牧渔,15,32
1121,"2022-12-11",科教文体,27,14
1122,"2022-12-11",公卫医疗,65,34
1123,"2022-12-11",城乡建设,27,28
1124,"2022-12-11",交通运输,9,1
1125,"2022-12-11",农林牧渔,15,35
1126,"2022-12-12",科教文体,109,11
1127,"2022-12-12",公卫医疗,12,120
1128,"2022-12-12",城乡建设,157,5
1129,"2022-12-12",交通运输,2,0
1130,"2022-12-12",农林牧渔,31,5
1131,"2022-12-13",科教文体,122,14
1132,"2022-12-13",公卫医疗,43,84
1133,"2022-12-13",城乡建设,94,88
1134,"2022-12-13",交通运输,15,5
1135,"2022-12-13",农林牧渔,17,23
1136,"2022-12-14",科教文体,11,3
1137,"2022-12-14",公卫医疗,62,126
1138,"2022-12-14",城乡建设,111,6
1139,"2022-12-14",交通运输,41,20
1140,"2022-12-14",农林牧渔,196,18
1141,"2022-12-15",科教文体,8,2
1142,"2022-12-15",公卫医疗,10,66
1143,"2022-12-15",城乡建设,93,9
1144,"2022-12-15",交通运输,36,3
1145,"2022-12-15",农林牧渔,3,0
1146,"2022-12-16",科教文体,199,54
1147,"2022-12-16",公卫医疗,17,30
1148,"2022-12-16",城乡建设,38,50
1149,"2022-12-16",交通运输,233,17
1150,"2022-12-16",农林牧渔,117,64
1151,"2022-12-17",科教文体,117,29
1152,"2022-12-17",公卫医疗,46,42
1153,"2022-12-17",城乡建设,59,45
1154,"2022-12-17",交通运输,10,32
1155,"2022-12-17",农林牧渔,123,78
1156,"2022-12-18",科教文体,128,111
1157,"2022-12-18",公卫医疗,233,2
1158,"2022-12-18",城乡建设,14,5
1159,"2022-12-18",交通运输,184,48
1160,"2022-12-18",农林牧渔,49,15
1161,"2022-12-19",科教文体,104,5
1162,"2022-12-19",公卫医疗,209,43
1163,"2022-12-19",城乡建设,192,7
1164,"2022-12-19",交通运输,92,5
1165,"2022-12-19",农林牧渔,38,66
1166,"2022-12-20",科教文体,20,9
1167,"2022-12-20",公卫医疗,155,15
1168,"2022-12-20",城乡建设,111,21
1169,"2022-12-20",交通运输,4,1
1170,"2022-12-20",农林牧渔,14,2
1171,"2022-12-21",科教文体,109,44
1172,"2022-12-21",公卫医疗,15,34
1173,"2022-12-21",城乡建设,9,23
1174,"2022-12-21",交通运输,0,18
1175,"2022-12-21",农林牧渔,23,57
1176,"2022-12-22",科教文体,95,32
1177,"2022-12-22",公卫医疗,51,36
1178,"2022-12-22",城乡建设,1,11
1179,"2022-12-22",交通运输,23,43
1180,"2022-12-22",农林牧渔,9,38
1181,"2022-12-23",科教文体,10,33
1182,"2022-12-23",公卫医疗,56,13
1183,"2022-12-23",城乡建设,35,5
1184,"2022-12-23",交通运输,147,20
1185,"2022-12-23",农林牧渔,34,2
1186,"2022-12-24",科教文体,75,6
1187,"2022-12-24",公卫医疗,19,7
1188,"2022-12-24",城乡建设,38,11
1189,"2022-12-24",交通运输,17,2
1190,"2022-12-24",农林牧渔,125,40
1191,"2022-12-25",科教文体,3,0
1192,"2022-12-25",公卫医疗,62,23
1193,"2022-12-25",城乡建设,68,50
1194,"2022-12-25",交通运输,56,2
1195,"2022-12-25",农林牧渔,94,39
1196,"2022-12-26",科教文体,62,16
1197,"2022-12-26",公卫医疗,29,170
1198,"2022-12-26",城乡建设,49,32
1199,"2022-12-26",交通运输,76,24
1200,"2022-12-26",农林牧渔,93,8
1201,"2022-12-27",科教文体,35,30
1202,"2022-12-27",公卫医疗,96,31
1203,"2022-12-27",城乡建设,13,13
1204,"2022-12-27",交通运输,7,20
1205,"2022-12-27",农林牧渔,87,114
1206,"2022-12-28",科教文体,46,1
1207,"2022-12-28",公卫医疗,61,6
1208,"2022-12-28",城乡建设,57,19
1209,"2022-12-28",交通运输,73,1
1210,"2022-12-28",农林牧渔,84,18
1211,"2022-12-29",科教文体,98,0
1212,"2022-12-29",公卫医疗,32,1
1213,"2022-12-29",城乡建设,24,15
1214,"2022-12-29",交通运输,75,2
1215,"2022-12-29",农林牧渔,52,1
1216,"2022-12-30",科教文体,67,4
1217,"2022-12-30",公卫医疗,111,115
1218,"2022-12-30",城乡建设,11,3
1219,"2022-12-30",交通运输,56,60
1220,"2022-12-30",农林牧渔,82,41
