"md_id","busi_time","sub_name","top_name","satisfaction_cnt","top_cnt"
543,"2022-05-23",交通运输,快递物流,74,78
544,"2022-05-23",交通运输,公共汽车,15,16
545,"2022-05-23",交通运输,公共自行车,38,45
546,"2022-05-23",交通运输,出租汽车,12,13
547,"2022-05-23",交通运输,城际客运,18,21
548,"2022-05-23",农林牧渔,农业管理,11,12
549,"2022-05-23",农林牧渔,林业管理,8,8
550,"2022-05-23",农林牧渔,渔业管理,0,0
551,"2022-05-23",农林牧渔,畜牧业管理,1,1
552,"2022-05-24",科教文体,科技事务,13,15
553,"2022-05-24",科教文体,教育管理,13,14
554,"2022-05-24",科教文体,文化管理,40,45
555,"2022-05-24",科教文体,体育管理,77,87
556,"2022-05-24",科教文体,社会教育,68,74
557,"2022-05-24",公卫医疗,人口计生,130,151
558,"2022-05-24",公卫医疗,卫生保健,1,1
559,"2022-05-24",公卫医疗,医疗服务,21,23
560,"2022-05-24",公卫医疗,公共卫生,12,14
561,"2022-05-24",公卫医疗,医药管理,98,111
562,"2022-05-24",城乡建设,住房公积金,0,0
563,"2022-05-24",城乡建设,房屋管理,75,77
564,"2022-05-24",城乡建设,市容市貌,37,40
565,"2022-05-24",城乡建设,城乡规划,90,99
566,"2022-05-24",城乡建设,城市设施管理,79,91
567,"2022-05-24",交通运输,快递物流,23,25
568,"2022-05-24",交通运输,公共汽车,6,7
569,"2022-05-24",交通运输,公共自行车,16,18
570,"2022-05-24",交通运输,出租汽车,20,22
571,"2022-05-24",交通运输,城际客运,1,1
572,"2022-05-24",农林牧渔,农业管理,3,3
573,"2022-05-24",农林牧渔,林业管理,2,2
574,"2022-05-24",农林牧渔,渔业管理,1,1
575,"2022-05-24",农林牧渔,畜牧业管理,2,2
576,"2022-05-25",科教文体,科技事务,16,17
577,"2022-05-25",科教文体,教育管理,7,7
578,"2022-05-25",科教文体,文化管理,15,16
579,"2022-05-25",科教文体,体育管理,12,14
580,"2022-05-25",科教文体,社会教育,9,9
581,"2022-05-25",公卫医疗,人口计生,5,6
582,"2022-05-25",公卫医疗,卫生保健,28,31
583,"2022-05-25",公卫医疗,医疗服务,56,65
584,"2022-05-25",公卫医疗,公共卫生,62,71
585,"2022-05-25",公卫医疗,医药管理,45,48
586,"2022-05-25",城乡建设,住房公积金,85,100
587,"2022-05-25",城乡建设,房屋管理,29,30
588,"2022-05-25",城乡建设,市容市貌,95,103
589,"2022-05-25",城乡建设,城乡规划,11,11
590,"2022-05-25",城乡建设,城市设施管理,49,50
591,"2022-05-25",交通运输,快递物流,69,76
592,"2022-05-25",交通运输,公共汽车,2,2
593,"2022-05-25",交通运输,公共自行车,109,112
594,"2022-05-25",交通运输,出租汽车,42,47
595,"2022-05-25",交通运输,城际客运,81,95
596,"2022-05-25",农林牧渔,农业管理,22,23
597,"2022-05-25",农林牧渔,林业管理,19,22
598,"2022-05-25",农林牧渔,渔业管理,8,8
599,"2022-05-25",农林牧渔,畜牧业管理,13,15
600,"2022-05-26",科教文体,科技事务,7,7
601,"2022-05-26",科教文体,教育管理,3,3
602,"2022-05-26",科教文体,文化管理,1,1
603,"2022-05-26",科教文体,体育管理,7,7
604,"2022-05-26",科教文体,社会教育,3,3
605,"2022-05-26",公卫医疗,人口计生,82,89
606,"2022-05-26",公卫医疗,卫生保健,53,61
607,"2022-05-26",公卫医疗,医疗服务,49,53
608,"2022-05-26",公卫医疗,公共卫生,18,18
609,"2022-05-26",公卫医疗,医药管理,70,72
610,"2022-05-26",城乡建设,住房公积金,12,13
611,"2022-05-26",城乡建设,房屋管理,46,49
612,"2022-05-26",城乡建设,市容市貌,48,51
613,"2022-05-26",城乡建设,城乡规划,40,44
614,"2022-05-26",城乡建设,城市设施管理,15,17
615,"2022-05-26",交通运输,快递物流,71,80
616,"2022-05-26",交通运输,公共汽车,54,61
617,"2022-05-26",交通运输,公共自行车,36,38
618,"2022-05-26",交通运输,出租汽车,46,49
619,"2022-05-26",交通运输,城际客运,14,16
620,"2022-05-26",农林牧渔,农业管理,83,86
621,"2022-05-26",农林牧渔,林业管理,37,39
622,"2022-05-26",农林牧渔,渔业管理,83,89
623,"2022-05-26",农林牧渔,畜牧业管理,8,9
624,"2022-05-27",科教文体,科技事务,29,32
625,"2022-05-27",科教文体,教育管理,45,49
626,"2022-05-27",科教文体,文化管理,15,16
627,"2022-05-27",科教文体,体育管理,61,70
628,"2022-05-27",科教文体,社会教育,33,39
629,"2022-05-27",公卫医疗,人口计生,11,12
630,"2022-05-27",公卫医疗,卫生保健,27,31
631,"2022-05-27",公卫医疗,医疗服务,102,108
632,"2022-05-27",公卫医疗,公共卫生,12,14
633,"2022-05-27",公卫医疗,医药管理,71,73
634,"2022-05-27",城乡建设,住房公积金,8,8
635,"2022-05-27",城乡建设,房屋管理,46,50
636,"2022-05-27",城乡建设,市容市貌,30,31
637,"2022-05-27",城乡建设,城乡规划,66,69
638,"2022-05-27",城乡建设,城市设施管理,6,6
639,"2022-05-27",交通运输,快递物流,3,3
640,"2022-05-27",交通运输,公共汽车,3,3
641,"2022-05-27",交通运输,公共自行车,2,2
642,"2022-05-27",交通运输,出租汽车,0,0
643,"2022-05-27",交通运输,城际客运,2,2
644,"2022-05-27",农林牧渔,农业管理,102,107
645,"2022-05-27",农林牧渔,林业管理,10,10
646,"2022-05-27",农林牧渔,渔业管理,120,124
647,"2022-05-27",农林牧渔,畜牧业管理,46,51
648,"2022-05-28",科教文体,科技事务,83,88
649,"2022-05-28",科教文体,教育管理,50,55
650,"2022-05-28",科教文体,文化管理,28,29
651,"2022-05-28",科教文体,体育管理,79,85
652,"2022-05-28",科教文体,社会教育,26,28
653,"2022-05-28",公卫医疗,人口计生,57,62
654,"2022-05-28",公卫医疗,卫生保健,16,18
655,"2022-05-28",公卫医疗,医疗服务,13,15
656,"2022-05-28",公卫医疗,公共卫生,48,49
657,"2022-05-28",公卫医疗,医药管理,45,48
658,"2022-05-28",城乡建设,住房公积金,2,2
659,"2022-05-28",城乡建设,房屋管理,5,5
660,"2022-05-28",城乡建设,市容市貌,13,14
661,"2022-05-28",城乡建设,城乡规划,3,3
662,"2022-05-28",城乡建设,城市设施管理,15,16
663,"2022-05-28",交通运输,快递物流,22,24
664,"2022-05-28",交通运输,公共汽车,70,73
665,"2022-05-28",交通运输,公共自行车,7,7
666,"2022-05-28",交通运输,出租汽车,112,120
667,"2022-05-28",交通运输,城际客运,70,77
668,"2022-05-28",农林牧渔,农业管理,60,67
669,"2022-05-28",农林牧渔,林业管理,2,2
670,"2022-05-28",农林牧渔,渔业管理,1,1
671,"2022-05-28",农林牧渔,畜牧业管理,14,15
672,"2022-05-29",科教文体,科技事务,7,8
673,"2022-05-29",科教文体,教育管理,4,5
674,"2022-05-29",科教文体,文化管理,2,2
675,"2022-05-29",科教文体,体育管理,15,17
676,"2022-05-29",科教文体,社会教育,3,3
677,"2022-05-29",公卫医疗,人口计生,34,36
678,"2022-05-29",公卫医疗,卫生保健,10,12
679,"2022-05-29",公卫医疗,医疗服务,21,23
680,"2022-05-29",公卫医疗,公共卫生,6,6
681,"2022-05-29",公卫医疗,医药管理,34,36
682,"2022-05-29",城乡建设,住房公积金,42,47
683,"2022-05-29",城乡建设,房屋管理,77,90
684,"2022-05-29",城乡建设,市容市貌,87,98
685,"2022-05-29",城乡建设,城乡规划,34,36
686,"2022-05-29",城乡建设,城市设施管理,5,6
687,"2022-05-29",交通运输,快递物流,38,43
688,"2022-05-29",交通运输,公共汽车,7,8
689,"2022-05-29",交通运输,公共自行车,17,18
690,"2022-05-29",交通运输,出租汽车,1,1
691,"2022-05-29",交通运输,城际客运,39,43
692,"2022-05-29",农林牧渔,农业管理,10,11
693,"2022-05-29",农林牧渔,林业管理,18,20
694,"2022-05-29",农林牧渔,渔业管理,6,6
695,"2022-05-29",农林牧渔,畜牧业管理,23,24
696,"2022-05-30",科教文体,科技事务,12,13
697,"2022-05-30",科教文体,教育管理,15,17
698,"2022-05-30",科教文体,文化管理,19,21
699,"2022-05-30",科教文体,体育管理,9,10
700,"2022-05-30",科教文体,社会教育,18,21
701,"2022-05-30",公卫医疗,人口计生,4,5
702,"2022-05-30",公卫医疗,卫生保健,20,23
703,"2022-05-30",公卫医疗,医疗服务,38,39
704,"2022-05-30",公卫医疗,公共卫生,28,29
705,"2022-05-30",公卫医疗,医药管理,6,6
706,"2022-05-30",城乡建设,住房公积金,3,3
707,"2022-05-30",城乡建设,房屋管理,0,0
708,"2022-05-30",城乡建设,市容市貌,7,8
709,"2022-05-30",城乡建设,城乡规划,6,7
710,"2022-05-30",城乡建设,城市设施管理,8,9
711,"2022-05-30",交通运输,快递物流,5,5
712,"2022-05-30",交通运输,公共汽车,4,4
713,"2022-05-30",交通运输,公共自行车,3,3
714,"2022-05-30",交通运输,出租汽车,0,0
715,"2022-05-30",交通运输,城际客运,2,2
716,"2022-05-30",农林牧渔,农业管理,47,48
717,"2022-05-30",农林牧渔,林业管理,33,34
718,"2022-05-30",农林牧渔,渔业管理,6,7
719,"2022-05-30",农林牧渔,畜牧业管理,28,32
720,"2022-05-31",科教文体,科技事务,25,27
721,"2022-05-31",科教文体,教育管理,28,31
722,"2022-05-31",科教文体,文化管理,17,17
723,"2022-05-31",科教文体,体育管理,3,3
724,"2022-05-31",科教文体,社会教育,32,34
725,"2022-05-31",公卫医疗,人口计生,6,6
726,"2022-05-31",公卫医疗,卫生保健,10,11
727,"2022-05-31",公卫医疗,医疗服务,3,3
728,"2022-05-31",公卫医疗,公共卫生,7,8
729,"2022-05-31",公卫医疗,医药管理,1,1
730,"2022-05-31",城乡建设,住房公积金,4,4
731,"2022-05-31",城乡建设,房屋管理,8,9
732,"2022-05-31",城乡建设,市容市貌,6,6
733,"2022-05-31",城乡建设,城乡规划,12,13
734,"2022-05-31",城乡建设,城市设施管理,13,15
735,"2022-05-31",交通运输,快递物流,50,54
736,"2022-05-31",交通运输,公共汽车,14,16
737,"2022-05-31",交通运输,公共自行车,66,72
738,"2022-05-31",交通运输,出租汽车,54,63
739,"2022-05-31",交通运输,城际客运,49,55
740,"2022-05-31",农林牧渔,农业管理,28,32
741,"2022-05-31",农林牧渔,林业管理,14,16
742,"2022-05-31",农林牧渔,渔业管理,19,22
743,"2022-05-31",农林牧渔,畜牧业管理,15,16
744,"2022-06-01",科教文体,科技事务,8,9
745,"2022-06-01",科教文体,教育管理,4,5
746,"2022-06-01",科教文体,文化管理,3,3
747,"2022-06-01",科教文体,体育管理,0,0
748,"2022-06-01",科教文体,社会教育,8,9
749,"2022-06-01",公卫医疗,人口计生,27,28
750,"2022-06-01",公卫医疗,卫生保健,64,73
751,"2022-06-01",公卫医疗,医疗服务,20,24
752,"2022-06-01",公卫医疗,公共卫生,47,52
753,"2022-06-01",公卫医疗,医药管理,138,149
754,"2022-06-01",城乡建设,住房公积金,114,120
755,"2022-06-01",城乡建设,房屋管理,65,74
756,"2022-06-01",城乡建设,市容市貌,95,104
757,"2022-06-01",城乡建设,城乡规划,6,7
758,"2022-06-01",城乡建设,城市设施管理,39,42
759,"2022-06-01",交通运输,快递物流,46,49
760,"2022-06-01",交通运输,公共汽车,14,15
761,"2022-06-01",交通运输,公共自行车,13,15
762,"2022-06-01",交通运输,出租汽车,3,3
763,"2022-06-01",交通运输,城际客运,40,43
764,"2022-06-01",农林牧渔,农业管理,12,13
765,"2022-06-01",农林牧渔,林业管理,43,47
766,"2022-06-01",农林牧渔,渔业管理,58,67
767,"2022-06-01",农林牧渔,畜牧业管理,6,7
768,"2022-06-02",科教文体,科技事务,32,34
769,"2022-06-02",科教文体,教育管理,53,57
770,"2022-06-02",科教文体,文化管理,60,64
771,"2022-06-02",科教文体,体育管理,1,1
772,"2022-06-02",科教文体,社会教育,62,66
773,"2022-06-02",公卫医疗,人口计生,1,1
774,"2022-06-02",公卫医疗,卫生保健,0,0
775,"2022-06-02",公卫医疗,医疗服务,1,1
776,"2022-06-02",公卫医疗,公共卫生,1,1
777,"2022-06-02",公卫医疗,医药管理,-1,-1
778,"2022-06-02",城乡建设,住房公积金,2,2
779,"2022-06-02",城乡建设,房屋管理,2,2
780,"2022-06-02",城乡建设,市容市貌,2,2
781,"2022-06-02",城乡建设,城乡规划,7,8
782,"2022-06-02",城乡建设,城市设施管理,9,10
783,"2022-06-02",交通运输,快递物流,23,26
784,"2022-06-02",交通运输,公共汽车,65,68
785,"2022-06-02",交通运输,公共自行车,57,66
786,"2022-06-02",交通运输,出租汽车,41,44
787,"2022-06-02",交通运输,城际客运,45,51
788,"2022-06-02",农林牧渔,农业管理,21,23
789,"2022-06-02",农林牧渔,林业管理,3,3
790,"2022-06-02",农林牧渔,渔业管理,28,32
791,"2022-06-02",农林牧渔,畜牧业管理,32,34
792,"2022-06-03",科教文体,科技事务,10,12
793,"2022-06-03",科教文体,教育管理,9,10
794,"2022-06-03",科教文体,文化管理,20,23
795,"2022-06-03",科教文体,体育管理,2,2
796,"2022-06-03",科教文体,社会教育,17,18
797,"2022-06-03",公卫医疗,人口计生,30,35
798,"2022-06-03",公卫医疗,卫生保健,7,8
799,"2022-06-03",公卫医疗,医疗服务,2,2
800,"2022-06-03",公卫医疗,公共卫生,34,39
801,"2022-06-03",公卫医疗,医药管理,11,12
802,"2022-06-03",城乡建设,住房公积金,7,8
803,"2022-06-03",城乡建设,房屋管理,1,1
804,"2022-06-03",城乡建设,市容市貌,10,10
805,"2022-06-03",城乡建设,城乡规划,4,4
806,"2022-06-03",城乡建设,城市设施管理,5,5
807,"2022-06-03",交通运输,快递物流,5,5
808,"2022-06-03",交通运输,公共汽车,12,14
809,"2022-06-03",交通运输,公共自行车,35,36
810,"2022-06-03",交通运输,出租汽车,4,5
811,"2022-06-03",交通运输,城际客运,32,35
812,"2022-06-03",农林牧渔,农业管理,5,6
813,"2022-06-03",农林牧渔,林业管理,14,17
814,"2022-06-03",农林牧渔,渔业管理,8,8
815,"2022-06-03",农林牧渔,畜牧业管理,20,21
816,"2022-06-04",科教文体,科技事务,5,5
817,"2022-06-04",科教文体,教育管理,16,18
818,"2022-06-04",科教文体,文化管理,30,31
819,"2022-06-04",科教文体,体育管理,31,32
820,"2022-06-04",科教文体,社会教育,24,26
821,"2022-06-04",公卫医疗,人口计生,2,2
822,"2022-06-04",公卫医疗,卫生保健,16,17
823,"2022-06-04",公卫医疗,医疗服务,27,30
824,"2022-06-04",公卫医疗,公共卫生,30,34
825,"2022-06-04",公卫医疗,医药管理,24,26
826,"2022-06-04",城乡建设,住房公积金,1,1
827,"2022-06-04",城乡建设,房屋管理,12,13
828,"2022-06-04",城乡建设,市容市貌,13,15
829,"2022-06-04",城乡建设,城乡规划,16,17
830,"2022-06-04",城乡建设,城市设施管理,4,4
831,"2022-06-04",交通运输,快递物流,29,31
832,"2022-06-04",交通运输,公共汽车,14,15
833,"2022-06-04",交通运输,公共自行车,7,8
834,"2022-06-04",交通运输,出租汽车,21,22
835,"2022-06-04",交通运输,城际客运,1,1
836,"2022-06-04",农林牧渔,农业管理,42,49
837,"2022-06-04",农林牧渔,林业管理,40,41
838,"2022-06-04",农林牧渔,渔业管理,5,6
839,"2022-06-04",农林牧渔,畜牧业管理,7,8
840,"2022-06-05",科教文体,科技事务,4,4
841,"2022-06-05",科教文体,教育管理,26,30
842,"2022-06-05",科教文体,文化管理,6,7
843,"2022-06-05",科教文体,体育管理,48,56
844,"2022-06-05",科教文体,社会教育,19,21
845,"2022-06-05",公卫医疗,人口计生,6,7
846,"2022-06-05",公卫医疗,卫生保健,39,42
847,"2022-06-05",公卫医疗,医疗服务,30,31
848,"2022-06-05",公卫医疗,公共卫生,43,47
849,"2022-06-05",公卫医疗,医药管理,4,5
850,"2022-06-05",城乡建设,住房公积金,15,16
851,"2022-06-05",城乡建设,房屋管理,54,60
852,"2022-06-05",城乡建设,市容市貌,44,46
853,"2022-06-05",城乡建设,城乡规划,33,34
854,"2022-06-05",城乡建设,城市设施管理,37,38
855,"2022-06-05",交通运输,快递物流,38,44
856,"2022-06-05",交通运输,公共汽车,12,13
857,"2022-06-05",交通运输,公共自行车,136,158
858,"2022-06-05",交通运输,出租汽车,45,53
859,"2022-06-05",交通运输,城际客运,64,67
860,"2022-06-05",农林牧渔,农业管理,10,10
861,"2022-06-05",农林牧渔,林业管理,41,46
862,"2022-06-05",农林牧渔,渔业管理,61,63
863,"2022-06-05",农林牧渔,畜牧业管理,27,28
864,"2022-06-06",科教文体,科技事务,6,7
865,"2022-06-06",科教文体,教育管理,1,1
866,"2022-06-06",科教文体,文化管理,5,6
867,"2022-06-06",科教文体,体育管理,5,5
868,"2022-06-06",科教文体,社会教育,11,13
869,"2022-06-06",公卫医疗,人口计生,22,23
870,"2022-06-06",公卫医疗,卫生保健,21,22
871,"2022-06-06",公卫医疗,医疗服务,51,56
872,"2022-06-06",公卫医疗,公共卫生,25,29
873,"2022-06-06",公卫医疗,医药管理,35,36
874,"2022-06-06",城乡建设,住房公积金,9,10
875,"2022-06-06",城乡建设,房屋管理,1,1
876,"2022-06-06",城乡建设,市容市貌,32,33
877,"2022-06-06",城乡建设,城乡规划,11,12
878,"2022-06-06",城乡建设,城市设施管理,15,17
879,"2022-06-06",交通运输,快递物流,31,33
880,"2022-06-06",交通运输,公共汽车,25,26
881,"2022-06-06",交通运输,公共自行车,85,96
882,"2022-06-06",交通运输,出租汽车,84,95
883,"2022-06-06",交通运输,城际客运,67,76
884,"2022-06-06",农林牧渔,农业管理,71,79
885,"2022-06-06",农林牧渔,林业管理,23,27
886,"2022-06-06",农林牧渔,渔业管理,8,8
887,"2022-06-06",农林牧渔,畜牧业管理,162,187
888,"2022-06-07",科教文体,科技事务,1,1
889,"2022-06-07",科教文体,教育管理,5,5
890,"2022-06-07",科教文体,文化管理,5,6
891,"2022-06-07",科教文体,体育管理,14,15
892,"2022-06-07",科教文体,社会教育,6,6
893,"2022-06-07",公卫医疗,人口计生,9,10
894,"2022-06-07",公卫医疗,卫生保健,1,1
895,"2022-06-07",公卫医疗,医疗服务,35,36
896,"2022-06-07",公卫医疗,公共卫生,7,8
897,"2022-06-07",公卫医疗,医药管理,38,40
898,"2022-06-07",城乡建设,住房公积金,1,1
899,"2022-06-07",城乡建设,房屋管理,1,1
900,"2022-06-07",城乡建设,市容市貌,1,1
