"md_id","busi_time","order_type_name","order_type_cd","total_num"
711,"2022-07-28",无效,"0700",38
712,"2022-07-28",其他,"9999",300
713,"2022-07-29",咨询,"0100",8
714,"2022-07-29",投诉,"0200",123
715,"2022-07-29",意见建议,"0300",10
716,"2022-07-29",求助,"0400",120
717,"2022-07-29",表扬,"0500",14
718,"2022-07-29",举报,"0600",66
719,"2022-07-29",无效,"0700",272
720,"2022-07-29",其他,"9999",342
721,"2022-07-30",咨询,"0100",14
722,"2022-07-30",投诉,"0200",51
723,"2022-07-30",意见建议,"0300",71
724,"2022-07-30",求助,"0400",9
725,"2022-07-30",表扬,"0500",82
726,"2022-07-30",举报,"0600",29
727,"2022-07-30",无效,"0700",20
728,"2022-07-30",其他,"9999",281
729,"2022-07-31",咨询,"0100",75
730,"2022-07-31",投诉,"0200",16
731,"2022-07-31",意见建议,"0300",33
732,"2022-07-31",求助,"0400",72
733,"2022-07-31",表扬,"0500",95
734,"2022-07-31",举报,"0600",51
735,"2022-07-31",无效,"0700",102
736,"2022-07-31",其他,"9999",212
737,"2022-08-01",咨询,"0100",34
738,"2022-08-01",投诉,"0200",32
739,"2022-08-01",意见建议,"0300",21
740,"2022-08-01",求助,"0400",90
741,"2022-08-01",表扬,"0500",5
742,"2022-08-01",举报,"0600",122
743,"2022-08-01",无效,"0700",128
744,"2022-08-01",其他,"9999",237
745,"2022-08-02",咨询,"0100",8
746,"2022-08-02",投诉,"0200",9
747,"2022-08-02",意见建议,"0300",48
748,"2022-08-02",求助,"0400",48
749,"2022-08-02",表扬,"0500",17
750,"2022-08-02",举报,"0600",18
751,"2022-08-02",无效,"0700",17
752,"2022-08-02",其他,"9999",169
753,"2022-08-03",咨询,"0100",39
754,"2022-08-03",投诉,"0200",43
755,"2022-08-03",意见建议,"0300",34
756,"2022-08-03",求助,"0400",36
757,"2022-08-03",表扬,"0500",71
758,"2022-08-03",举报,"0600",63
759,"2022-08-03",无效,"0700",46
760,"2022-08-03",其他,"9999",119
761,"2022-08-04",咨询,"0100",106
762,"2022-08-04",投诉,"0200",97
763,"2022-08-04",意见建议,"0300",84
764,"2022-08-04",求助,"0400",69
765,"2022-08-04",表扬,"0500",72
766,"2022-08-04",举报,"0600",15
767,"2022-08-04",无效,"0700",71
768,"2022-08-04",其他,"9999",351
769,"2022-08-05",咨询,"0100",71
770,"2022-08-05",投诉,"0200",52
771,"2022-08-05",意见建议,"0300",8
772,"2022-08-05",求助,"0400",73
773,"2022-08-05",表扬,"0500",54
774,"2022-08-05",举报,"0600",101
775,"2022-08-05",无效,"0700",112
776,"2022-08-05",其他,"9999",148
777,"2022-08-06",咨询,"0100",66
778,"2022-08-06",投诉,"0200",33
779,"2022-08-06",意见建议,"0300",35
780,"2022-08-06",求助,"0400",59
781,"2022-08-06",表扬,"0500",89
782,"2022-08-06",举报,"0600",92
783,"2022-08-06",无效,"0700",138
784,"2022-08-06",其他,"9999",195
785,"2022-08-07",咨询,"0100",38
786,"2022-08-07",投诉,"0200",46
787,"2022-08-07",意见建议,"0300",7
788,"2022-08-07",求助,"0400",52
789,"2022-08-07",表扬,"0500",70
790,"2022-08-07",举报,"0600",25
791,"2022-08-07",无效,"0700",67
792,"2022-08-07",其他,"9999",191
793,"2022-08-08",咨询,"0100",64
794,"2022-08-08",投诉,"0200",18
795,"2022-08-08",意见建议,"0300",41
796,"2022-08-08",求助,"0400",63
797,"2022-08-08",表扬,"0500",74
798,"2022-08-08",举报,"0600",39
799,"2022-08-08",无效,"0700",62
800,"2022-08-08",其他,"9999",181
801,"2022-08-09",咨询,"0100",9
802,"2022-08-09",投诉,"0200",27
803,"2022-08-09",意见建议,"0300",32
804,"2022-08-09",求助,"0400",46
805,"2022-08-09",表扬,"0500",45
806,"2022-08-09",举报,"0600",41
807,"2022-08-09",无效,"0700",14
808,"2022-08-09",其他,"9999",90
809,"2022-08-10",咨询,"0100",38
810,"2022-08-10",投诉,"0200",22
811,"2022-08-10",意见建议,"0300",33
812,"2022-08-10",求助,"0400",31
813,"2022-08-10",表扬,"0500",14
814,"2022-08-10",举报,"0600",96
815,"2022-08-10",无效,"0700",6
816,"2022-08-10",其他,"9999",195
817,"2022-08-11",咨询,"0100",67
818,"2022-08-11",投诉,"0200",59
819,"2022-08-11",意见建议,"0300",43
820,"2022-08-11",求助,"0400",114
821,"2022-08-11",表扬,"0500",45
822,"2022-08-11",举报,"0600",50
823,"2022-08-11",无效,"0700",143
824,"2022-08-11",其他,"9999",237
825,"2022-08-12",咨询,"0100",47
826,"2022-08-12",投诉,"0200",21
827,"2022-08-12",意见建议,"0300",14
828,"2022-08-12",求助,"0400",15
829,"2022-08-12",表扬,"0500",65
830,"2022-08-12",举报,"0600",34
831,"2022-08-12",无效,"0700",65
832,"2022-08-12",其他,"9999",153
833,"2022-08-13",咨询,"0100",8
834,"2022-08-13",投诉,"0200",8
835,"2022-08-13",意见建议,"0300",9
836,"2022-08-13",求助,"0400",40
837,"2022-08-13",表扬,"0500",121
838,"2022-08-13",举报,"0600",85
839,"2022-08-13",无效,"0700",112
840,"2022-08-13",其他,"9999",187
841,"2022-08-14",咨询,"0100",8
842,"2022-08-14",投诉,"0200",33
843,"2022-08-14",意见建议,"0300",18
844,"2022-08-14",求助,"0400",40
845,"2022-08-14",表扬,"0500",31
846,"2022-08-14",举报,"0600",28
847,"2022-08-14",无效,"0700",13
848,"2022-08-14",其他,"9999",209
849,"2022-08-15",咨询,"0100",20
850,"2022-08-15",投诉,"0200",15
851,"2022-08-15",意见建议,"0300",23
852,"2022-08-15",求助,"0400",34
853,"2022-08-15",表扬,"0500",57
854,"2022-08-15",举报,"0600",46
855,"2022-08-15",无效,"0700",10
856,"2022-08-15",其他,"9999",200
857,"2022-08-16",咨询,"0100",82
858,"2022-08-16",投诉,"0200",97
859,"2022-08-16",意见建议,"0300",60
860,"2022-08-16",求助,"0400",28
861,"2022-08-16",表扬,"0500",34
862,"2022-08-16",举报,"0600",39
863,"2022-08-16",无效,"0700",192
864,"2022-08-16",其他,"9999",401
865,"2022-08-17",咨询,"0100",12
866,"2022-08-17",投诉,"0200",53
867,"2022-08-17",意见建议,"0300",45
868,"2022-08-17",求助,"0400",14
869,"2022-08-17",表扬,"0500",42
870,"2022-08-17",举报,"0600",66
871,"2022-08-17",无效,"0700",64
872,"2022-08-17",其他,"9999",148
873,"2022-08-18",咨询,"0100",37
874,"2022-08-18",投诉,"0200",71
875,"2022-08-18",意见建议,"0300",114
876,"2022-08-18",求助,"0400",98
877,"2022-08-18",表扬,"0500",73
878,"2022-08-18",举报,"0600",14
879,"2022-08-18",无效,"0700",65
880,"2022-08-18",其他,"9999",339
881,"2022-08-19",咨询,"0100",39
882,"2022-08-19",投诉,"0200",69
883,"2022-08-19",意见建议,"0300",107
884,"2022-08-19",求助,"0400",64
885,"2022-08-19",表扬,"0500",14
886,"2022-08-19",举报,"0600",56
887,"2022-08-19",无效,"0700",222
888,"2022-08-19",其他,"9999",332
889,"2022-08-20",咨询,"0100",13
890,"2022-08-20",投诉,"0200",65
891,"2022-08-20",意见建议,"0300",105
892,"2022-08-20",求助,"0400",115
893,"2022-08-20",表扬,"0500",14
894,"2022-08-20",举报,"0600",33
895,"2022-08-20",无效,"0700",192
896,"2022-08-20",其他,"9999",230
897,"2022-08-21",咨询,"0100",47
898,"2022-08-21",投诉,"0200",53
899,"2022-08-21",意见建议,"0300",48
900,"2022-08-21",求助,"0400",42
901,"2022-08-21",表扬,"0500",30
902,"2022-08-21",举报,"0600",47
903,"2022-08-21",无效,"0700",27
904,"2022-08-21",其他,"9999",145
905,"2022-08-22",咨询,"0100",21
906,"2022-08-22",投诉,"0200",83
907,"2022-08-22",意见建议,"0300",41
908,"2022-08-22",求助,"0400",51
909,"2022-08-22",表扬,"0500",84
910,"2022-08-22",举报,"0600",144
911,"2022-08-22",无效,"0700",89
912,"2022-08-22",其他,"9999",320
913,"2022-08-23",咨询,"0100",55
914,"2022-08-23",投诉,"0200",49
915,"2022-08-23",意见建议,"0300",36
916,"2022-08-23",求助,"0400",88
917,"2022-08-23",表扬,"0500",116
918,"2022-08-23",举报,"0600",57
919,"2022-08-23",无效,"0700",86
920,"2022-08-23",其他,"9999",241
921,"2022-08-24",咨询,"0100",16
922,"2022-08-24",投诉,"0200",8
923,"2022-08-24",意见建议,"0300",40
924,"2022-08-24",求助,"0400",99
925,"2022-08-24",表扬,"0500",13
926,"2022-08-24",举报,"0600",122
927,"2022-08-24",无效,"0700",127
928,"2022-08-24",其他,"9999",343
929,"2022-08-25",咨询,"0100",12
930,"2022-08-25",投诉,"0200",28
931,"2022-08-25",意见建议,"0300",22
932,"2022-08-25",求助,"0400",70
933,"2022-08-25",表扬,"0500",9
934,"2022-08-25",举报,"0600",56
935,"2022-08-25",无效,"0700",160
936,"2022-08-25",其他,"9999",314
937,"2022-08-26",咨询,"0100",29
938,"2022-08-26",投诉,"0200",29
939,"2022-08-26",意见建议,"0300",18
940,"2022-08-26",求助,"0400",13
941,"2022-08-26",表扬,"0500",52
942,"2022-08-26",举报,"0600",58
943,"2022-08-26",无效,"0700",35
944,"2022-08-26",其他,"9999",156
945,"2022-08-27",咨询,"0100",47
946,"2022-08-27",投诉,"0200",39
947,"2022-08-27",意见建议,"0300",75
948,"2022-08-27",求助,"0400",86
949,"2022-08-27",表扬,"0500",9
950,"2022-08-27",举报,"0600",124
951,"2022-08-27",无效,"0700",122
952,"2022-08-27",其他,"9999",234
953,"2022-08-28",咨询,"0100",14
954,"2022-08-28",投诉,"0200",13
955,"2022-08-28",意见建议,"0300",46
956,"2022-08-28",求助,"0400",43
957,"2022-08-28",表扬,"0500",34
958,"2022-08-28",举报,"0600",11
959,"2022-08-28",无效,"0700",103
960,"2022-08-28",其他,"9999",177
961,"2022-08-29",咨询,"0100",65
962,"2022-08-29",投诉,"0200",72
963,"2022-08-29",意见建议,"0300",77
964,"2022-08-29",求助,"0400",127
965,"2022-08-29",表扬,"0500",52
966,"2022-08-29",举报,"0600",75
967,"2022-08-29",无效,"0700",129
968,"2022-08-29",其他,"9999",318
969,"2022-08-30",咨询,"0100",59
970,"2022-08-30",投诉,"0200",51
971,"2022-08-30",意见建议,"0300",56
972,"2022-08-30",求助,"0400",74
973,"2022-08-30",表扬,"0500",84
974,"2022-08-30",举报,"0600",6
975,"2022-08-30",无效,"0700",48
976,"2022-08-30",其他,"9999",233
977,"2022-08-31",咨询,"0100",39
978,"2022-08-31",投诉,"0200",77
979,"2022-08-31",意见建议,"0300",51
980,"2022-08-31",求助,"0400",6
981,"2022-08-31",表扬,"0500",65
982,"2022-08-31",举报,"0600",47
983,"2022-08-31",无效,"0700",129
984,"2022-08-31",其他,"9999",185
985,"2022-09-01",咨询,"0100",52
986,"2022-09-01",投诉,"0200",78
987,"2022-09-01",意见建议,"0300",88
988,"2022-09-01",求助,"0400",56
989,"2022-09-01",表扬,"0500",109
990,"2022-09-01",举报,"0600",17
991,"2022-09-01",无效,"0700",127
992,"2022-09-01",其他,"9999",211
993,"2022-09-02",咨询,"0100",20
994,"2022-09-02",投诉,"0200",20
995,"2022-09-02",意见建议,"0300",32
996,"2022-09-02",求助,"0400",5
997,"2022-09-02",表扬,"0500",22
998,"2022-09-02",举报,"0600",69
999,"2022-09-02",无效,"0700",83
1000,"2022-09-02",其他,"9999",105
1001,"2022-09-03",咨询,"0100",22
1002,"2022-09-03",投诉,"0200",36
1003,"2022-09-03",意见建议,"0300",23
1004,"2022-09-03",求助,"0400",29
1005,"2022-09-03",表扬,"0500",11
1006,"2022-09-03",举报,"0600",35
1007,"2022-09-03",无效,"0700",78
1008,"2022-09-03",其他,"9999",90
1009,"2022-09-04",咨询,"0100",5
1010,"2022-09-04",投诉,"0200",69
1011,"2022-09-04",意见建议,"0300",109
1012,"2022-09-04",求助,"0400",40
1013,"2022-09-04",表扬,"0500",128
1014,"2022-09-04",举报,"0600",118
1015,"2022-09-04",无效,"0700",194
1016,"2022-09-04",其他,"9999",271
1017,"2022-09-05",咨询,"0100",50
1018,"2022-09-05",投诉,"0200",27
1019,"2022-09-05",意见建议,"0300",46
1020,"2022-09-05",求助,"0400",18
1021,"2022-09-05",表扬,"0500",50
1022,"2022-09-05",举报,"0600",44
1023,"2022-09-05",无效,"0700",29
1024,"2022-09-05",其他,"9999",159
1025,"2022-09-06",咨询,"0100",57
1026,"2022-09-06",投诉,"0200",104
1027,"2022-09-06",意见建议,"0300",26
1028,"2022-09-06",求助,"0400",50
1029,"2022-09-06",表扬,"0500",26
1030,"2022-09-06",举报,"0600",13
1031,"2022-09-06",无效,"0700",10
1032,"2022-09-06",其他,"9999",544
1033,"2022-09-07",咨询,"0100",5
1034,"2022-09-07",投诉,"0200",86
1035,"2022-09-07",意见建议,"0300",12
1036,"2022-09-07",求助,"0400",136
1037,"2022-09-07",表扬,"0500",104
1038,"2022-09-07",举报,"0600",70
1039,"2022-09-07",无效,"0700",161
1040,"2022-09-07",其他,"9999",308
1041,"2022-09-08",咨询,"0100",37
1042,"2022-09-08",投诉,"0200",15
1043,"2022-09-08",意见建议,"0300",19
1044,"2022-09-08",求助,"0400",31
1045,"2022-09-08",表扬,"0500",136
1046,"2022-09-08",举报,"0600",79
1047,"2022-09-08",无效,"0700",138
1048,"2022-09-08",其他,"9999",245
1049,"2022-09-09",咨询,"0100",75
1050,"2022-09-09",投诉,"0200",63
1051,"2022-09-09",意见建议,"0300",77
1052,"2022-09-09",求助,"0400",76
1053,"2022-09-09",表扬,"0500",95
1054,"2022-09-09",举报,"0600",69
1055,"2022-09-09",无效,"0700",8
1056,"2022-09-09",其他,"9999",288
1057,"2022-09-10",咨询,"0100",41
1058,"2022-09-10",投诉,"0200",44
1059,"2022-09-10",意见建议,"0300",57
1060,"2022-09-10",求助,"0400",38
1061,"2022-09-10",表扬,"0500",78
1062,"2022-09-10",举报,"0600",71
1063,"2022-09-10",无效,"0700",58
1064,"2022-09-10",其他,"9999",164
1065,"2022-09-11",咨询,"0100",8
1066,"2022-09-11",投诉,"0200",48
1067,"2022-09-11",意见建议,"0300",53
1068,"2022-09-11",求助,"0400",50
1069,"2022-09-11",表扬,"0500",21
1070,"2022-09-11",举报,"0600",73
1071,"2022-09-11",无效,"0700",48
1072,"2022-09-11",其他,"9999",173
1073,"2022-09-12",咨询,"0100",37
1074,"2022-09-12",投诉,"0200",11
1075,"2022-09-12",意见建议,"0300",39
1076,"2022-09-12",求助,"0400",17
1077,"2022-09-12",表扬,"0500",33
1078,"2022-09-12",举报,"0600",102
1079,"2022-09-12",无效,"0700",106
1080,"2022-09-12",其他,"9999",236
1081,"2022-09-13",咨询,"0100",53
1082,"2022-09-13",投诉,"0200",63
1083,"2022-09-13",意见建议,"0300",104
1084,"2022-09-13",求助,"0400",22
1085,"2022-09-13",表扬,"0500",20
1086,"2022-09-13",举报,"0600",105
1087,"2022-09-13",无效,"0700",263
1088,"2022-09-13",其他,"9999",355
1089,"2022-09-14",咨询,"0100",44
1090,"2022-09-14",投诉,"0200",51
1091,"2022-09-14",意见建议,"0300",27
1092,"2022-09-14",求助,"0400",22
1093,"2022-09-14",表扬,"0500",80
1094,"2022-09-14",举报,"0600",29
1095,"2022-09-14",无效,"0700",109
1096,"2022-09-14",其他,"9999",139
1097,"2022-09-15",咨询,"0100",17
1098,"2022-09-15",投诉,"0200",47
1099,"2022-09-15",意见建议,"0300",24
1100,"2022-09-15",求助,"0400",128
1101,"2022-09-15",表扬,"0500",41
1102,"2022-09-15",举报,"0600",137
1103,"2022-09-15",无效,"0700",68
1104,"2022-09-15",其他,"9999",365
1105,"2022-09-16",咨询,"0100",26
1106,"2022-09-16",投诉,"0200",31
1107,"2022-09-16",意见建议,"0300",12
1108,"2022-09-16",求助,"0400",41
1109,"2022-09-16",表扬,"0500",47
1110,"2022-09-16",举报,"0600",126
1111,"2022-09-16",无效,"0700",122
1112,"2022-09-16",其他,"9999",150
1113,"2022-09-17",咨询,"0100",8
1114,"2022-09-17",投诉,"0200",15
1115,"2022-09-17",意见建议,"0300",14
1116,"2022-09-17",求助,"0400",72
1117,"2022-09-17",表扬,"0500",22
1118,"2022-09-17",举报,"0600",91
1119,"2022-09-17",无效,"0700",180
1120,"2022-09-17",其他,"9999",184
1121,"2022-09-18",咨询,"0100",28
1122,"2022-09-18",投诉,"0200",17
1123,"2022-09-18",意见建议,"0300",24
1124,"2022-09-18",求助,"0400",43
1125,"2022-09-18",表扬,"0500",19
1126,"2022-09-18",举报,"0600",154
1127,"2022-09-18",无效,"0700",80
1128,"2022-09-18",其他,"9999",228
1129,"2022-09-19",咨询,"0100",103
1130,"2022-09-19",投诉,"0200",36
1131,"2022-09-19",意见建议,"0300",99
1132,"2022-09-19",求助,"0400",29
1133,"2022-09-19",表扬,"0500",23
1134,"2022-09-19",举报,"0600",25
1135,"2022-09-19",无效,"0700",99
1136,"2022-09-19",其他,"9999",461
1137,"2022-09-20",咨询,"0100",15
1138,"2022-09-20",投诉,"0200",75
1139,"2022-09-20",意见建议,"0300",20
1140,"2022-09-20",求助,"0400",65
1141,"2022-09-20",表扬,"0500",55
1142,"2022-09-20",举报,"0600",48
1143,"2022-09-20",无效,"0700",142
1144,"2022-09-20",其他,"9999",148
1145,"2022-09-21",咨询,"0100",106
1146,"2022-09-21",投诉,"0200",112
1147,"2022-09-21",意见建议,"0300",31
1148,"2022-09-21",求助,"0400",39
1149,"2022-09-21",表扬,"0500",142
1150,"2022-09-21",举报,"0600",33
1151,"2022-09-21",无效,"0700",114
1152,"2022-09-21",其他,"9999",356
1153,"2022-09-22",咨询,"0100",20
1154,"2022-09-22",投诉,"0200",6
1155,"2022-09-22",意见建议,"0300",63
1156,"2022-09-22",求助,"0400",64
1157,"2022-09-22",表扬,"0500",50
1158,"2022-09-22",举报,"0600",34
1159,"2022-09-22",无效,"0700",10
1160,"2022-09-22",其他,"9999",215
1161,"2022-09-23",咨询,"0100",58
1162,"2022-09-23",投诉,"0200",34
1163,"2022-09-23",意见建议,"0300",35
1164,"2022-09-23",求助,"0400",9
1165,"2022-09-23",表扬,"0500",25
1166,"2022-09-23",举报,"0600",83
1167,"2022-09-23",无效,"0700",56
1168,"2022-09-23",其他,"9999",219
1169,"2022-09-24",咨询,"0100",12
1170,"2022-09-24",投诉,"0200",15
1171,"2022-09-24",意见建议,"0300",104
1172,"2022-09-24",求助,"0400",112
1173,"2022-09-24",表扬,"0500",41
1174,"2022-09-24",举报,"0600",145
1175,"2022-09-24",无效,"0700",67
1176,"2022-09-24",其他,"9999",306
1177,"2022-09-25",咨询,"0100",20
1178,"2022-09-25",投诉,"0200",9
1179,"2022-09-25",意见建议,"0300",17
1180,"2022-09-25",求助,"0400",81
1181,"2022-09-25",表扬,"0500",19
1182,"2022-09-25",举报,"0600",150
1183,"2022-09-25",无效,"0700",31
1184,"2022-09-25",其他,"9999",297
1185,"2022-09-26",咨询,"0100",49
1186,"2022-09-26",投诉,"0200",124
1187,"2022-09-26",意见建议,"0300",127
1188,"2022-09-26",求助,"0400",13
1189,"2022-09-26",表扬,"0500",59
1190,"2022-09-26",举报,"0600",151
1191,"2022-09-26",无效,"0700",197
1192,"2022-09-26",其他,"9999",221
1193,"2022-09-27",咨询,"0100",52
1194,"2022-09-27",投诉,"0200",39
1195,"2022-09-27",意见建议,"0300",10
1196,"2022-09-27",求助,"0400",142
1197,"2022-09-27",表扬,"0500",125
1198,"2022-09-27",举报,"0600",23
1199,"2022-09-27",无效,"0700",65
1200,"2022-09-27",其他,"9999",441
1201,"2022-09-28",咨询,"0100",13
1202,"2022-09-28",投诉,"0200",30
1203,"2022-09-28",意见建议,"0300",76
1204,"2022-09-28",求助,"0400",6
1205,"2022-09-28",表扬,"0500",58
1206,"2022-09-28",举报,"0600",107
1207,"2022-09-28",无效,"0700",94
1208,"2022-09-28",其他,"9999",153
1209,"2022-09-29",咨询,"0100",52
1210,"2022-09-29",投诉,"0200",69
1211,"2022-09-29",意见建议,"0300",35
1212,"2022-09-29",求助,"0400",64
1213,"2022-09-29",表扬,"0500",47
1214,"2022-09-29",举报,"0600",66
1215,"2022-09-29",无效,"0700",116
1216,"2022-09-29",其他,"9999",145
1217,"2022-09-30",咨询,"0100",43
1218,"2022-09-30",投诉,"0200",57
1219,"2022-09-30",意见建议,"0300",114
1220,"2022-09-30",求助,"0400",104
1221,"2022-09-30",表扬,"0500",138
1222,"2022-09-30",举报,"0600",24
1223,"2022-09-30",无效,"0700",125
1224,"2022-09-30",其他,"9999",312
1225,"2022-10-01",咨询,"0100",55
1226,"2022-10-01",投诉,"0200",37
1227,"2022-10-01",意见建议,"0300",48
1228,"2022-10-01",求助,"0400",9
1229,"2022-10-01",表扬,"0500",125
1230,"2022-10-01",举报,"0600",99
1231,"2022-10-01",无效,"0700",66
1232,"2022-10-01",其他,"9999",256
1233,"2022-10-02",咨询,"0100",77
1234,"2022-10-02",投诉,"0200",20
1235,"2022-10-02",意见建议,"0300",58
1236,"2022-10-02",求助,"0400",93
1237,"2022-10-02",表扬,"0500",62
1238,"2022-10-02",举报,"0600",46
1239,"2022-10-02",无效,"0700",138
1240,"2022-10-02",其他,"9999",367
1241,"2022-10-03",咨询,"0100",91
1242,"2022-10-03",投诉,"0200",10
1243,"2022-10-03",意见建议,"0300",75
1244,"2022-10-03",求助,"0400",142
1245,"2022-10-03",表扬,"0500",132
1246,"2022-10-03",举报,"0600",126
