"md_id","busi_time","sub_name","name","type_name","item_num","complete_cnt","avg_handler_time","satisfaction_cnt"
456,"2022-06-15",城乡建设,C区,"2",22,16,57,13
457,"2022-06-15",交通运输,A部门,"1",77,57,59,49
458,"2022-06-15",交通运输,B区,"2",45,31,53,24
459,"2022-06-15",农林牧渔,A部门,"1",12,8,25,6
460,"2022-06-15",农林牧渔,A区,"2",99,79,24,68
461,"2022-06-16",科教文体,C部门,"1",3,2,50,1
462,"2022-06-16",科教文体,A区,"2",3,2,27,1
463,"2022-06-16",公卫医疗,A部门,"1",11,9,36,8
464,"2022-06-16",公卫医疗,B区,"2",10,7,59,6
465,"2022-06-16",城乡建设,C部门,"1",74,57,60,46
466,"2022-06-16",城乡建设,A区,"2",89,75,59,67
467,"2022-06-16",交通运输,C部门,"1",78,62,45,49
468,"2022-06-16",交通运输,B区,"2",25,18,50,15
469,"2022-06-16",农林牧渔,A部门,"1",39,27,27,25
470,"2022-06-16",农林牧渔,B区,"2",43,38,53,35
471,"2022-06-17",科教文体,B部门,"1",109,78,48,72
472,"2022-06-17",科教文体,C区,"2",85,61,10,57
473,"2022-06-17",公卫医疗,A部门,"1",180,131,38,113
474,"2022-06-17",公卫医疗,C区,"2",185,162,53,141
475,"2022-06-17",城乡建设,B部门,"1",111,89,17,77
476,"2022-06-17",城乡建设,A区,"2",16,13,58,12
477,"2022-06-17",交通运输,B部门,"1",99,78,30,73
478,"2022-06-17",交通运输,A区,"2",150,115,45,92
479,"2022-06-17",农林牧渔,B部门,"1",44,41,42,36
480,"2022-06-17",农林牧渔,C区,"2",7,5,23,4
481,"2022-06-18",科教文体,B部门,"1",229,196,40,175
482,"2022-06-18",科教文体,B区,"2",15,10,10,9
483,"2022-06-18",公卫医疗,B部门,"1",49,40,38,32
484,"2022-06-18",公卫医疗,C区,"2",43,36,33,31
485,"2022-06-18",城乡建设,A部门,"1",51,36,21,31
486,"2022-06-18",城乡建设,B区,"2",182,166,59,133
487,"2022-06-18",交通运输,C部门,"1",2,1,15,0
488,"2022-06-18",交通运输,B区,"2",5,4,57,3
489,"2022-06-18",农林牧渔,C部门,"1",105,87,48,76
490,"2022-06-18",农林牧渔,A区,"2",10,8,58,7
491,"2022-06-19",科教文体,C部门,"1",34,24,15,22
492,"2022-06-19",科教文体,C区,"2",92,86,19,78
493,"2022-06-19",公卫医疗,A部门,"1",11,9,49,7
494,"2022-06-19",公卫医疗,C区,"2",9,7,54,5
495,"2022-06-19",城乡建设,B部门,"1",37,25,11,20
496,"2022-06-19",城乡建设,B区,"2",14,10,39,8
497,"2022-06-19",交通运输,A部门,"1",7,5,23,4
498,"2022-06-19",交通运输,C区,"2",19,16,36,15
499,"2022-06-19",农林牧渔,C部门,"1",62,52,36,48
500,"2022-06-19",农林牧渔,A区,"2",53,39,36,36
501,"2022-06-20",科教文体,A部门,"1",31,23,17,20
502,"2022-06-20",科教文体,C区,"2",30,21,35,17
503,"2022-06-20",公卫医疗,C部门,"1",48,41,33,37
504,"2022-06-20",公卫医疗,A区,"2",54,38,55,32
505,"2022-06-20",城乡建设,A部门,"1",43,37,34,33
506,"2022-06-20",城乡建设,C区,"2",57,48,21,40
507,"2022-06-20",交通运输,B部门,"1",32,29,14,24
508,"2022-06-20",交通运输,C区,"2",70,53,16,47
509,"2022-06-20",农林牧渔,A部门,"1",87,73,39,59
510,"2022-06-20",农林牧渔,C区,"2",5,4,21,3
511,"2022-06-21",科教文体,C部门,"1",98,75,57,66
512,"2022-06-21",科教文体,A区,"2",31,27,44,22
513,"2022-06-21",公卫医疗,C部门,"1",9,7,44,5
514,"2022-06-21",公卫医疗,C区,"2",30,22,58,19
515,"2022-06-21",城乡建设,C部门,"1",53,40,35,34
516,"2022-06-21",城乡建设,C区,"2",29,21,39,18
517,"2022-06-21",交通运输,B部门,"1",74,53,32,42
518,"2022-06-21",交通运输,A区,"2",45,34,16,28
519,"2022-06-21",农林牧渔,A部门,"1",216,154,32,140
520,"2022-06-21",农林牧渔,C区,"2",97,82,35,70
521,"2022-06-22",科教文体,C部门,"1",64,48,57,42
522,"2022-06-22",科教文体,C区,"2",286,215,29,194
523,"2022-06-22",公卫医疗,B部门,"1",18,15,41,12
524,"2022-06-22",公卫医疗,B区,"2",32,23,59,18
525,"2022-06-22",城乡建设,A部门,"1",88,69,13,63
526,"2022-06-22",城乡建设,A区,"2",224,201,57,166
527,"2022-06-22",交通运输,A部门,"1",108,93,23,86
528,"2022-06-22",交通运输,C区,"2",56,53,14,44
529,"2022-06-22",农林牧渔,A部门,"1",23,21,42,17
530,"2022-06-22",农林牧渔,B区,"2",2,1,22,0
531,"2022-06-23",科教文体,B部门,"1",7,5,20,4
532,"2022-06-23",科教文体,C区,"2",11,7,11,6
533,"2022-06-23",公卫医疗,A部门,"1",160,129,23,119
534,"2022-06-23",公卫医疗,C区,"2",4,2,31,1
535,"2022-06-23",城乡建设,B部门,"1",93,76,36,72
536,"2022-06-23",城乡建设,C区,"2",98,82,55,77
537,"2022-06-23",交通运输,C部门,"1",165,154,10,138
538,"2022-06-23",交通运输,A区,"2",38,29,45,24
539,"2022-06-23",农林牧渔,C部门,"1",22,20,60,18
540,"2022-06-23",农林牧渔,B区,"2",16,15,35,12
541,"2022-06-24",科教文体,B部门,"1",36,33,25,27
542,"2022-06-24",科教文体,B区,"2",29,26,37,21
543,"2022-06-24",公卫医疗,A部门,"1",58,41,38,38
544,"2022-06-24",公卫医疗,C区,"2",138,97,59,91
545,"2022-06-24",城乡建设,C部门,"1",82,66,26,57
546,"2022-06-24",城乡建设,B区,"2",33,29,31,25
547,"2022-06-24",交通运输,A部门,"1",63,51,23,45
548,"2022-06-24",交通运输,C区,"2",115,104,43,91
549,"2022-06-24",农林牧渔,A部门,"1",119,92,27,82
550,"2022-06-24",农林牧渔,A区,"2",93,73,33,63
551,"2022-06-25",科教文体,C部门,"1",3,2,25,1
552,"2022-06-25",科教文体,B区,"2",140,127,12,103
553,"2022-06-25",公卫医疗,A部门,"1",55,48,60,41
554,"2022-06-25",公卫医疗,C区,"2",29,21,23,18
555,"2022-06-25",城乡建设,C部门,"1",102,82,35,75
556,"2022-06-25",城乡建设,A区,"2",19,16,44,14
557,"2022-06-25",交通运输,A部门,"1",58,47,49,44
558,"2022-06-25",交通运输,A区,"2",42,37,59,30
559,"2022-06-25",农林牧渔,C部门,"1",91,74,57,68
560,"2022-06-25",农林牧渔,A区,"2",22,18,20,15
561,"2022-06-26",科教文体,C部门,"1",8,7,57,6
562,"2022-06-26",科教文体,C区,"2",22,19,51,17
563,"2022-06-26",公卫医疗,A部门,"1",17,14,43,12
564,"2022-06-26",公卫医疗,B区,"2",10,9,56,7
565,"2022-06-26",城乡建设,B部门,"1",4,3,30,2
566,"2022-06-26",城乡建设,B区,"2",26,20,30,17
567,"2022-06-26",交通运输,B部门,"1",136,112,11,103
568,"2022-06-26",交通运输,A区,"2",23,20,29,18
569,"2022-06-26",农林牧渔,A部门,"1",86,62,19,57
570,"2022-06-26",农林牧渔,C区,"2",112,94,33,78
571,"2022-06-27",科教文体,B部门,"1",70,59,39,47
572,"2022-06-27",科教文体,A区,"2",86,63,29,56
573,"2022-06-27",公卫医疗,C部门,"1",31,24,49,20
574,"2022-06-27",公卫医疗,C区,"2",73,60,24,53
575,"2022-06-27",城乡建设,B部门,"1",79,68,39,57
576,"2022-06-27",城乡建设,B区,"2",21,19,25,16
577,"2022-06-27",交通运输,B部门,"1",123,91,14,74
578,"2022-06-27",交通运输,C区,"2",44,39,45,36
579,"2022-06-27",农林牧渔,B部门,"1",9,7,10,6
580,"2022-06-27",农林牧渔,B区,"2",43,34,43,31
581,"2022-06-28",科教文体,C部门,"1",167,147,56,124
582,"2022-06-28",科教文体,B区,"2",235,179,48,155
583,"2022-06-28",公卫医疗,C部门,"1",130,119,17,104
584,"2022-06-28",公卫医疗,B区,"2",62,44,51,35
585,"2022-06-28",城乡建设,A部门,"1",67,51,56,47
586,"2022-06-28",城乡建设,A区,"2",160,125,22,101
587,"2022-06-28",交通运输,A部门,"1",44,33,25,30
588,"2022-06-28",交通运输,A区,"2",36,31,16,25
589,"2022-06-28",农林牧渔,A部门,"1",8,5,50,4
590,"2022-06-28",农林牧渔,A区,"2",7,5,22,4
591,"2022-06-29",科教文体,C部门,"1",53,49,47,43
592,"2022-06-29",科教文体,C区,"2",23,20,37,18
593,"2022-06-29",公卫医疗,B部门,"1",52,42,46,36
594,"2022-06-29",公卫医疗,B区,"2",68,56,32,52
595,"2022-06-29",城乡建设,C部门,"1",29,25,10,23
596,"2022-06-29",城乡建设,C区,"2",51,37,18,33
597,"2022-06-29",交通运输,B部门,"1",2,1,48,0
598,"2022-06-29",交通运输,C区,"2",55,47,54,42
599,"2022-06-29",农林牧渔,A部门,"1",120,107,51,86
600,"2022-06-29",农林牧渔,A区,"2",3,2,21,1
601,"2022-06-30",科教文体,C部门,"1",98,84,58,75
602,"2022-06-30",科教文体,B区,"2",28,25,56,21
603,"2022-06-30",公卫医疗,B部门,"1",58,50,44,40
604,"2022-06-30",公卫医疗,C区,"2",49,45,33,39
605,"2022-06-30",城乡建设,C部门,"1",8,5,30,4
606,"2022-06-30",城乡建设,B区,"2",76,61,39,57
607,"2022-06-30",交通运输,C部门,"1",0,0,24,0
608,"2022-06-30",交通运输,A区,"2",9,7,53,6
609,"2022-06-30",农林牧渔,C部门,"1",77,64,51,57
610,"2022-06-30",农林牧渔,A区,"2",12,8,40,6
611,"2022-07-01",科教文体,B部门,"1",71,56,10,52
612,"2022-07-01",科教文体,A区,"2",0,0,27,0
613,"2022-07-01",公卫医疗,A部门,"1",1,0,16,0
614,"2022-07-01",公卫医疗,C区,"2",60,50,17,42
615,"2022-07-01",城乡建设,C部门,"1",93,75,22,61
616,"2022-07-01",城乡建设,B区,"2",45,41,20,32
617,"2022-07-01",交通运输,C部门,"1",25,17,47,14
618,"2022-07-01",交通运输,B区,"2",45,41,45,35
619,"2022-07-01",农林牧渔,A部门,"1",8,5,42,4
620,"2022-07-01",农林牧渔,A区,"2",86,62,17,54
621,"2022-07-02",科教文体,B部门,"1",37,34,33,27
622,"2022-07-02",科教文体,A区,"2",83,76,33,71
623,"2022-07-02",公卫医疗,B部门,"1",31,26,21,23
624,"2022-07-02",公卫医疗,A区,"2",1,0,59,0
625,"2022-07-02",城乡建设,C部门,"1",68,56,15,49
626,"2022-07-02",城乡建设,C区,"2",85,67,28,63
627,"2022-07-02",交通运输,B部门,"1",225,204,26,166
628,"2022-07-02",交通运输,A区,"2",17,14,39,11
629,"2022-07-02",农林牧渔,B部门,"1",43,37,15,33
630,"2022-07-02",农林牧渔,A区,"2",142,113,13,103
631,"2022-07-03",科教文体,C部门,"1",85,74,59,65
632,"2022-07-03",科教文体,B区,"2",9,7,38,5
633,"2022-07-03",公卫医疗,B部门,"1",119,94,47,84
634,"2022-07-03",公卫医疗,B区,"2",3,2,48,1
635,"2022-07-03",城乡建设,C部门,"1",66,46,38,37
636,"2022-07-03",城乡建设,B区,"2",108,94,57,75
637,"2022-07-03",交通运输,B部门,"1",80,56,11,47
638,"2022-07-03",交通运输,A区,"2",13,9,19,8
639,"2022-07-03",农林牧渔,B部门,"1",65,61,12,51
640,"2022-07-03",农林牧渔,C区,"2",196,148,19,122
641,"2022-07-04",科教文体,A部门,"1",97,72,58,59
642,"2022-07-04",科教文体,B区,"2",7,5,10,4
643,"2022-07-04",公卫医疗,B部门,"1",8,6,18,4
644,"2022-07-04",公卫医疗,A区,"2",8,6,22,5
645,"2022-07-04",城乡建设,A部门,"1",138,96,57,90
646,"2022-07-04",城乡建设,C区,"2",74,61,36,50
647,"2022-07-04",交通运输,B部门,"1",222,202,21,173
648,"2022-07-04",交通运输,A区,"2",35,32,27,27
649,"2022-07-04",农林牧渔,A部门,"1",63,53,32,47
650,"2022-07-04",农林牧渔,A区,"2",178,134,22,124
651,"2022-07-05",科教文体,A部门,"1",53,44,51,37
652,"2022-07-05",科教文体,C区,"2",150,114,46,94
653,"2022-07-05",公卫医疗,B部门,"1",239,199,57,174
654,"2022-07-05",公卫医疗,A区,"2",52,45,19,36
655,"2022-07-05",城乡建设,A部门,"1",32,22,15,20
656,"2022-07-05",城乡建设,A区,"2",132,100,38,80
657,"2022-07-05",交通运输,C部门,"1",3,2,25,1
658,"2022-07-05",交通运输,A区,"2",53,48,43,40
659,"2022-07-05",农林牧渔,C部门,"1",55,45,29,38
660,"2022-07-05",农林牧渔,C区,"2",86,60,26,52
661,"2022-07-06",科教文体,A部门,"1",113,98,35,80
662,"2022-07-06",科教文体,C区,"2",144,102,23,84
663,"2022-07-06",公卫医疗,B部门,"1",33,24,55,22
664,"2022-07-06",公卫医疗,B区,"2",36,33,24,27
665,"2022-07-06",城乡建设,A部门,"1",5,4,54,3
666,"2022-07-06",城乡建设,B区,"2",5,3,16,2
667,"2022-07-06",交通运输,C部门,"1",83,62,50,58
668,"2022-07-06",交通运输,A区,"2",46,36,45,33
669,"2022-07-06",农林牧渔,B部门,"1",70,61,25,49
670,"2022-07-06",农林牧渔,B区,"2",57,43,45,35
671,"2022-07-07",科教文体,B部门,"1",7,5,20,4
672,"2022-07-07",科教文体,C区,"2",57,46,53,43
673,"2022-07-07",公卫医疗,A部门,"1",85,67,59,55
674,"2022-07-07",公卫医疗,C区,"2",51,37,52,33
675,"2022-07-07",城乡建设,B部门,"1",42,35,17,30
676,"2022-07-07",城乡建设,B区,"2",0,0,24,0
677,"2022-07-07",交通运输,C部门,"1",1,0,22,0
678,"2022-07-07",交通运输,A区,"2",54,42,22,38
679,"2022-07-07",农林牧渔,B部门,"1",30,27,18,25
680,"2022-07-07",农林牧渔,A区,"2",40,33,48,27
681,"2022-07-08",科教文体,C部门,"1",21,16,16,14
682,"2022-07-08",科教文体,A区,"2",31,27,30,21
683,"2022-07-08",公卫医疗,C部门,"1",94,82,25,74
684,"2022-07-08",公卫医疗,C区,"2",4,3,29,2
685,"2022-07-08",城乡建设,B部门,"1",72,64,26,57
686,"2022-07-08",城乡建设,A区,"2",9,7,43,6
687,"2022-07-08",交通运输,A部门,"1",19,17,20,15
688,"2022-07-08",交通运输,C区,"2",19,15,47,12
689,"2022-07-08",农林牧渔,C部门,"1",11,8,38,7
690,"2022-07-08",农林牧渔,C区,"2",73,67,53,61
691,"2022-07-09",科教文体,A部门,"1",197,153,59,125
692,"2022-07-09",科教文体,B区,"2",55,42,10,38
693,"2022-07-09",公卫医疗,B部门,"1",153,124,48,113
694,"2022-07-09",公卫医疗,C区,"2",68,58,45,50
695,"2022-07-09",城乡建设,A部门,"1",66,57,50,47
696,"2022-07-09",城乡建设,C区,"2",6,4,42,3
697,"2022-07-09",交通运输,C部门,"1",81,62,38,58
698,"2022-07-09",交通运输,B区,"2",152,131,60,123
699,"2022-07-09",农林牧渔,C部门,"1",19,15,25,13
700,"2022-07-09",农林牧渔,B区,"2",127,119,57,98
701,"2022-07-10",科教文体,A部门,"1",21,17,56,13
702,"2022-07-10",科教文体,A区,"2",28,23,27,21
703,"2022-07-10",公卫医疗,C部门,"1",187,148,33,134
704,"2022-07-10",公卫医疗,A区,"2",44,40,25,35
705,"2022-07-10",城乡建设,C部门,"1",22,16,17,14
706,"2022-07-10",城乡建设,B区,"2",80,69,48,62
707,"2022-07-10",交通运输,C部门,"1",115,84,36,75
708,"2022-07-10",交通运输,B区,"2",96,78,31,62
709,"2022-07-10",农林牧渔,B部门,"1",103,77,51,69
710,"2022-07-10",农林牧渔,C区,"2",137,118,37,105
711,"2022-07-11",科教文体,B部门,"1",42,33,58,30
712,"2022-07-11",科教文体,B区,"2",54,47,31,38
713,"2022-07-11",公卫医疗,C部门,"1",3,2,40,1
714,"2022-07-11",公卫医疗,C区,"2",56,43,11,34
715,"2022-07-11",城乡建设,A部门,"1",19,17,60,15
716,"2022-07-11",城乡建设,B区,"2",40,36,18,33
717,"2022-07-11",交通运输,A部门,"1",17,12,19,10
718,"2022-07-11",交通运输,A区,"2",25,19,32,16
719,"2022-07-11",农林牧渔,C部门,"1",37,31,59,28
720,"2022-07-11",农林牧渔,A区,"2",30,22,31,18
721,"2022-07-12",科教文体,B部门,"1",153,128,48,118
722,"2022-07-12",科教文体,A区,"2",1,0,52,0
723,"2022-07-12",公卫医疗,B部门,"1",3,2,58,1
724,"2022-07-12",公卫医疗,A区,"2",26,22,56,19
725,"2022-07-12",城乡建设,A部门,"1",275,219,45,192
726,"2022-07-12",城乡建设,A区,"2",1,0,34,0
727,"2022-07-12",交通运输,A部门,"1",142,100,48,94
728,"2022-07-12",交通运输,C区,"2",15,10,51,9
729,"2022-07-12",农林牧渔,B部门,"1",56,43,35,39
730,"2022-07-12",农林牧渔,C区,"2",271,206,58,183
731,"2022-07-13",科教文体,C部门,"1",28,25,53,22
732,"2022-07-13",科教文体,C区,"2",128,92,51,79
733,"2022-07-13",公卫医疗,B部门,"1",12,9,20,7
734,"2022-07-13",公卫医疗,C区,"2",77,70,17,65
735,"2022-07-13",城乡建设,B部门,"1",25,22,43,20
736,"2022-07-13",城乡建设,C区,"2",81,74,58,65
737,"2022-07-13",交通运输,A部门,"1",73,67,56,58
738,"2022-07-13",交通运输,B区,"2",41,37,31,29
739,"2022-07-13",农林牧渔,A部门,"1",104,82,11,71
740,"2022-07-13",农林牧渔,B区,"2",17,15,53,13
741,"2022-07-14",科教文体,A部门,"1",73,65,13,55
742,"2022-07-14",科教文体,B区,"2",156,116,28,98
743,"2022-07-14",公卫医疗,A部门,"1",160,112,57,100
744,"2022-07-14",公卫医疗,B区,"2",65,60,11,55
745,"2022-07-14",城乡建设,C部门,"1",173,158,37,141
746,"2022-07-14",城乡建设,A区,"2",59,46,13,43
747,"2022-07-14",交通运输,B部门,"1",34,28,10,23
748,"2022-07-14",交通运输,B区,"2",35,28,12,25
749,"2022-07-14",农林牧渔,A部门,"1",26,20,50,16
750,"2022-07-14",农林牧渔,B区,"2",52,48,54,45
751,"2022-07-15",科教文体,A部门,"1",130,98,45,89
752,"2022-07-15",科教文体,A区,"2",127,97,49,78
753,"2022-07-15",公卫医疗,B部门,"1",51,47,15,44
754,"2022-07-15",公卫医疗,B区,"2",42,35,48,28
755,"2022-07-15",城乡建设,C部门,"1",64,51,47,44
756,"2022-07-15",城乡建设,A区,"2",187,145,36,137
757,"2022-07-15",交通运输,B部门,"1",65,45,11,40
758,"2022-07-15",交通运输,B区,"2",105,98,25,88
759,"2022-07-15",农林牧渔,C部门,"1",73,52,20,44
760,"2022-07-15",农林牧渔,C区,"2",101,91,56,77
761,"2022-07-16",科教文体,C部门,"1",93,84,39,69
762,"2022-07-16",科教文体,C区,"2",81,64,49,57
763,"2022-07-16",公卫医疗,C部门,"1",207,181,14,171
764,"2022-07-16",公卫医疗,B区,"2",6,5,60,4
765,"2022-07-16",城乡建设,C部门,"1",100,77,53,62
766,"2022-07-16",城乡建设,C区,"2",82,67,37,61
767,"2022-07-16",交通运输,A部门,"1",58,51,54,44
768,"2022-07-16",交通运输,A区,"2",62,53,56,44
769,"2022-07-16",农林牧渔,B部门,"1",99,93,32,82
770,"2022-07-16",农林牧渔,C区,"2",12,9,19,7
771,"2022-07-17",科教文体,C部门,"1",32,28,20,25
772,"2022-07-17",科教文体,B区,"2",5,4,39,3
773,"2022-07-17",公卫医疗,C部门,"1",24,19,26,15
774,"2022-07-17",公卫医疗,A区,"2",51,41,22,36
775,"2022-07-17",城乡建设,C部门,"1",36,32,51,25
776,"2022-07-17",城乡建设,A区,"2",54,47,20,40
777,"2022-07-17",交通运输,A部门,"1",23,19,40,15
778,"2022-07-17",交通运输,C区,"2",159,128,23,110
779,"2022-07-17",农林牧渔,C部门,"1",7,5,52,4
780,"2022-07-17",农林牧渔,B区,"2",201,158,50,130
781,"2022-07-18",科教文体,C部门,"1",37,26,52,22
782,"2022-07-18",科教文体,A区,"2",124,96,32,87
783,"2022-07-18",公卫医疗,B部门,"1",3,2,22,1
784,"2022-07-18",公卫医疗,B区,"2",151,130,56,106
785,"2022-07-18",城乡建设,C部门,"1",7,5,32,4
786,"2022-07-18",城乡建设,A区,"2",163,146,14,136
787,"2022-07-18",交通运输,C部门,"1",54,51,56,41
788,"2022-07-18",交通运输,B区,"2",85,72,58,65
789,"2022-07-18",农林牧渔,A部门,"1",10,8,33,7
790,"2022-07-18",农林牧渔,C区,"2",11,8,47,7
791,"2022-07-19",科教文体,A部门,"1",86,78,43,66
792,"2022-07-19",科教文体,C区,"2",35,24,33,20
793,"2022-07-19",公卫医疗,B部门,"1",10,7,19,6
794,"2022-07-19",公卫医疗,B区,"2",0,0,53,0
795,"2022-07-19",城乡建设,B部门,"1",93,84,30,70
796,"2022-07-19",城乡建设,A区,"2",9,7,36,5
797,"2022-07-19",交通运输,C部门,"1",154,116,16,96
798,"2022-07-19",交通运输,C区,"2",79,64,21,59
799,"2022-07-19",农林牧渔,A部门,"1",32,28,52,23
800,"2022-07-19",农林牧渔,C区,"2",151,107,35,100
801,"2022-07-20",科教文体,B部门,"1",4,3,41,2
802,"2022-07-20",科教文体,B区,"2",43,35,10,28
803,"2022-07-20",公卫医疗,B部门,"1",18,16,40,13
804,"2022-07-20",公卫医疗,C区,"2",184,152,48,138
805,"2022-07-20",城乡建设,A部门,"1",1,0,47,0
806,"2022-07-20",城乡建设,C区,"2",1,0,27,0
807,"2022-07-20",交通运输,C部门,"1",78,59,53,51
808,"2022-07-20",交通运输,C区,"2",70,63,42,59
809,"2022-07-20",农林牧渔,C部门,"1",8,6,28,5
810,"2022-07-20",农林牧渔,B区,"2",73,53,16,48
811,"2022-07-21",科教文体,A部门,"1",19,16,21,12
812,"2022-07-21",科教文体,B区,"2",3,2,28,1
813,"2022-07-21",公卫医疗,A部门,"1",8,6,24,5
814,"2022-07-21",公卫医疗,B区,"2",235,215,49,181
815,"2022-07-21",城乡建设,A部门,"1",15,12,10,10
816,"2022-07-21",城乡建设,B区,"2",35,26,23,24
817,"2022-07-21",交通运输,B部门,"1",213,198,11,177
818,"2022-07-21",交通运输,A区,"2",16,12,39,11
819,"2022-07-21",农林牧渔,A部门,"1",97,75,52,63
820,"2022-07-21",农林牧渔,A区,"2",39,28,30,26
821,"2022-07-22",科教文体,C部门,"1",38,27,33,25
822,"2022-07-22",科教文体,A区,"2",1,0,12,0
823,"2022-07-22",公卫医疗,C部门,"1",35,29,44,27
824,"2022-07-22",公卫医疗,B区,"2",43,38,46,32
825,"2022-07-22",城乡建设,B部门,"1",196,163,35,145
826,"2022-07-22",城乡建设,C区,"2",54,49,59,42
827,"2022-07-22",交通运输,C部门,"1",122,108,44,96
828,"2022-07-22",交通运输,B区,"2",236,177,55,163
829,"2022-07-22",农林牧渔,C部门,"1",5,4,49,3
830,"2022-07-22",农林牧渔,B区,"2",32,22,55,20
831,"2022-07-23",科教文体,C部门,"1",39,34,11,28
832,"2022-07-23",科教文体,C区,"2",24,20,55,18
833,"2022-07-23",公卫医疗,B部门,"1",57,44,28,38
834,"2022-07-23",公卫医疗,B区,"2",41,31,21,28
835,"2022-07-23",城乡建设,A部门,"1",87,80,22,71
836,"2022-07-23",城乡建设,C区,"2",30,27,31,23
837,"2022-07-23",交通运输,B部门,"1",1,0,30,0
838,"2022-07-23",交通运输,A区,"2",59,54,23,45
839,"2022-07-23",农林牧渔,A部门,"1",4,2,53,1
840,"2022-07-23",农林牧渔,C区,"2",2,1,18,0
841,"2022-07-24",科教文体,B部门,"1",14,11,27,10
842,"2022-07-24",科教文体,A区,"2",5,3,58,2
843,"2022-07-24",公卫医疗,B部门,"1",0,0,18,0
