"md_id","busi_time","order_status","order_cnt"
"809","2022-07-07",承办单位审核,51
"810","2022-07-07",承办单位处理,7
"811","2022-07-07",承办单位复核,24
"812","2022-07-07",办结,47
"813","2022-07-07",回访,35
"814","2022-07-07",归档,24
"815","2022-07-07",挂起,54
"816","2022-07-08",话务员暂存,33
"817","2022-07-08",话务员受理,35
"818","2022-07-08",话务员办理,44
"819","2022-07-08",热线审核,26
"820","2022-07-08",热线复核,41
"821","2022-07-08",承办单位审核,20
"822","2022-07-08",承办单位处理,8
"823","2022-07-08",承办单位复核,9
"824","2022-07-08",办结,41
"825","2022-07-08",回访,37
"826","2022-07-08",归档,11
"827","2022-07-08",挂起,48
"828","2022-07-09",话务员暂存,126
"829","2022-07-09",话务员受理,33
"830","2022-07-09",话务员办理,68
"831","2022-07-09",热线审核,139
"832","2022-07-09",热线复核,69
"833","2022-07-09",承办单位审核,12
"834","2022-07-09",承办单位处理,117
"835","2022-07-09",承办单位复核,26
"836","2022-07-09",办结,111
"837","2022-07-09",回访,36
"838","2022-07-09",归档,99
"839","2022-07-09",挂起,88
"840","2022-07-10",话务员暂存,85
"841","2022-07-10",话务员受理,70
"842","2022-07-10",话务员办理,93
"843","2022-07-10",热线审核,125
"844","2022-07-10",热线复核,21
"845","2022-07-10",承办单位审核,127
"846","2022-07-10",承办单位处理,80
"847","2022-07-10",承办单位复核,29
"848","2022-07-10",办结,50
"849","2022-07-10",回访,3
"850","2022-07-10",归档,43
"851","2022-07-10",挂起,107
"852","2022-07-11",话务员暂存,2
"853","2022-07-11",话务员受理,19
"854","2022-07-11",话务员办理,6
"855","2022-07-11",热线审核,59
"856","2022-07-11",热线复核,10
"857","2022-07-11",承办单位审核,57
"858","2022-07-11",承办单位处理,7
"859","2022-07-11",承办单位复核,38
"860","2022-07-11",办结,68
"861","2022-07-11",回访,3
"862","2022-07-11",归档,31
"863","2022-07-11",挂起,23
"864","2022-07-12",话务员暂存,42
"865","2022-07-12",话务员受理,52
"866","2022-07-12",话务员办理,131
"867","2022-07-12",热线审核,115
"868","2022-07-12",热线复核,96
"869","2022-07-12",承办单位审核,16
"870","2022-07-12",承办单位处理,88
"871","2022-07-12",承办单位复核,85
"872","2022-07-12",办结,102
"873","2022-07-12",回访,113
"874","2022-07-12",归档,57
"875","2022-07-12",挂起,46
"876","2022-07-13",话务员暂存,30
"877","2022-07-13",话务员受理,25
"878","2022-07-13",话务员办理,29
"879","2022-07-13",热线审核,81
"880","2022-07-13",热线复核,88
"881","2022-07-13",承办单位审核,14
"882","2022-07-13",承办单位处理,6
"883","2022-07-13",承办单位复核,36
"884","2022-07-13",办结,70
"885","2022-07-13",回访,52
"886","2022-07-13",归档,75
"887","2022-07-13",挂起,80
"888","2022-07-14",话务员暂存,3
"889","2022-07-14",话务员受理,28
"890","2022-07-14",话务员办理,92
"891","2022-07-14",热线审核,61
"892","2022-07-14",热线复核,13
"893","2022-07-14",承办单位审核,19
"894","2022-07-14",承办单位处理,80
"895","2022-07-14",承办单位复核,42
"896","2022-07-14",办结,123
"897","2022-07-14",回访,212
"898","2022-07-14",归档,21
"899","2022-07-14",挂起,139
"900","2022-07-15",话务员暂存,93
"901","2022-07-15",话务员受理,105
"902","2022-07-15",话务员办理,120
"903","2022-07-15",热线审核,43
"904","2022-07-15",热线复核,39
"905","2022-07-15",承办单位审核,46
"906","2022-07-15",承办单位处理,73
"907","2022-07-15",承办单位复核,108
"908","2022-07-15",办结,85
"909","2022-07-15",回访,76
"910","2022-07-15",归档,71
"911","2022-07-15",挂起,86
"912","2022-07-16",话务员暂存,70
"913","2022-07-16",话务员受理,90
"914","2022-07-16",话务员办理,100
"915","2022-07-16",热线审核,94
"916","2022-07-16",热线复核,55
"917","2022-07-16",承办单位审核,42
"918","2022-07-16",承办单位处理,92
"919","2022-07-16",承办单位复核,55
"920","2022-07-16",办结,102
"921","2022-07-16",回访,4
"922","2022-07-16",归档,62
"923","2022-07-16",挂起,34
"924","2022-07-17",话务员暂存,85
"925","2022-07-17",话务员受理,65
"926","2022-07-17",话务员办理,99
"927","2022-07-17",热线审核,73
"928","2022-07-17",热线复核,47
"929","2022-07-17",承办单位审核,11
"930","2022-07-17",承办单位处理,74
"931","2022-07-17",承办单位复核,36
"932","2022-07-17",办结,10
"933","2022-07-17",回访,11
"934","2022-07-17",归档,4
"935","2022-07-17",挂起,77
"936","2022-07-18",话务员暂存,68
"937","2022-07-18",话务员受理,103
"938","2022-07-18",话务员办理,49
"939","2022-07-18",热线审核,9
"940","2022-07-18",热线复核,37
"941","2022-07-18",承办单位审核,56
"942","2022-07-18",承办单位处理,26
"943","2022-07-18",承办单位复核,27
"944","2022-07-18",办结,66
"945","2022-07-18",回访,79
"946","2022-07-18",归档,37
"947","2022-07-18",挂起,88
"948","2022-07-19",话务员暂存,103
"949","2022-07-19",话务员受理,38
"950","2022-07-19",话务员办理,5
"951","2022-07-19",热线审核,51
"952","2022-07-19",热线复核,32
"953","2022-07-19",承办单位审核,18
"954","2022-07-19",承办单位处理,84
"955","2022-07-19",承办单位复核,99
"956","2022-07-19",办结,67
"957","2022-07-19",回访,74
"958","2022-07-19",归档,72
"959","2022-07-19",挂起,6
"960","2022-07-20",话务员暂存,60
"961","2022-07-20",话务员受理,41
"962","2022-07-20",话务员办理,56
"963","2022-07-20",热线审核,9
"964","2022-07-20",热线复核,26
"965","2022-07-20",承办单位审核,6
"966","2022-07-20",承办单位处理,58
"967","2022-07-20",承办单位复核,57
"968","2022-07-20",办结,56
"969","2022-07-20",回访,49
"970","2022-07-20",归档,7
"971","2022-07-20",挂起,55
"972","2022-07-21",话务员暂存,41
"973","2022-07-21",话务员受理,96
"974","2022-07-21",话务员办理,21
"975","2022-07-21",热线审核,25
"976","2022-07-21",热线复核,48
"977","2022-07-21",承办单位审核,27
"978","2022-07-21",承办单位处理,120
"979","2022-07-21",承办单位复核,10
"980","2022-07-21",办结,51
"981","2022-07-21",回访,101
"982","2022-07-21",归档,113
"983","2022-07-21",挂起,27
"984","2022-07-22",话务员暂存,4
"985","2022-07-22",话务员受理,82
"986","2022-07-22",话务员办理,23
"987","2022-07-22",热线审核,120
"988","2022-07-22",热线复核,46
"989","2022-07-22",承办单位审核,133
"990","2022-07-22",承办单位处理,102
"991","2022-07-22",承办单位复核,52
"992","2022-07-22",办结,35
"993","2022-07-22",回访,68
"994","2022-07-22",归档,69
"995","2022-07-22",挂起,28
"996","2022-07-23",话务员暂存,21
"997","2022-07-23",话务员受理,21
"998","2022-07-23",话务员办理,23
"999","2022-07-23",热线审核,34
"1000","2022-07-23",热线复核,62
"1001","2022-07-23",承办单位审核,31
"1002","2022-07-23",承办单位处理,70
"1003","2022-07-23",承办单位复核,12
"1004","2022-07-23",办结,21
"1005","2022-07-23",回访,31
"1006","2022-07-23",归档,8
"1007","2022-07-23",挂起,10
"1008","2022-07-24",话务员暂存,44
"1009","2022-07-24",话务员受理,11
"1010","2022-07-24",话务员办理,44
"1011","2022-07-24",热线审核,43
"1012","2022-07-24",热线复核,23
"1013","2022-07-24",承办单位审核,42
"1014","2022-07-24",承办单位处理,19
"1015","2022-07-24",承办单位复核,4
"1016","2022-07-24",办结,46
"1017","2022-07-24",回访,1
"1018","2022-07-24",归档,44
"1019","2022-07-24",挂起,2
"1020","2022-07-25",话务员暂存,68
"1021","2022-07-25",话务员受理,11
"1022","2022-07-25",话务员办理,24
"1023","2022-07-25",热线审核,20
"1024","2022-07-25",热线复核,20
"1025","2022-07-25",承办单位审核,84
"1026","2022-07-25",承办单位处理,36
"1027","2022-07-25",承办单位复核,18
"1028","2022-07-25",办结,88
"1029","2022-07-25",回访,41
"1030","2022-07-25",归档,81
"1031","2022-07-25",挂起,77
"1032","2022-07-26",话务员暂存,44
"1033","2022-07-26",话务员受理,58
"1034","2022-07-26",话务员办理,14
"1035","2022-07-26",热线审核,120
"1036","2022-07-26",热线复核,107
"1037","2022-07-26",承办单位审核,4
"1038","2022-07-26",承办单位处理,119
"1039","2022-07-26",承办单位复核,18
"1040","2022-07-26",办结,16
"1041","2022-07-26",回访,13
"1042","2022-07-26",归档,111
"1043","2022-07-26",挂起,74
"1044","2022-07-27",话务员暂存,79
"1045","2022-07-27",话务员受理,14
"1046","2022-07-27",话务员办理,34
"1047","2022-07-27",热线审核,169
"1048","2022-07-27",热线复核,176
"1049","2022-07-27",承办单位审核,15
"1050","2022-07-27",承办单位处理,60
"1051","2022-07-27",承办单位复核,55
"1052","2022-07-27",办结,46
"1053","2022-07-27",回访,97
"1054","2022-07-27",归档,98
"1055","2022-07-27",挂起,1
"1056","2022-07-28",话务员暂存,62
"1057","2022-07-28",话务员受理,23
"1058","2022-07-28",话务员办理,58
"1059","2022-07-28",热线审核,11
"1060","2022-07-28",热线复核,59
"1061","2022-07-28",承办单位审核,35
"1062","2022-07-28",承办单位处理,56
"1063","2022-07-28",承办单位复核,42
"1064","2022-07-28",办结,64
"1065","2022-07-28",回访,38
"1066","2022-07-28",归档,58
"1067","2022-07-28",挂起,62
"1068","2022-07-29",话务员暂存,109
"1069","2022-07-29",话务员受理,105
"1070","2022-07-29",话务员办理,110
"1071","2022-07-29",热线审核,85
"1072","2022-07-29",热线复核,20
"1073","2022-07-29",承办单位审核,117
"1074","2022-07-29",承办单位处理,94
"1075","2022-07-29",承办单位复核,1
"1076","2022-07-29",办结,62
"1077","2022-07-29",回访,114
"1078","2022-07-29",归档,66
"1079","2022-07-29",挂起,72
"1080","2022-07-30",话务员暂存,13
"1081","2022-07-30",话务员受理,84
"1082","2022-07-30",话务员办理,48
"1083","2022-07-30",热线审核,41
"1084","2022-07-30",热线复核,88
"1085","2022-07-30",承办单位审核,53
"1086","2022-07-30",承办单位处理,21
"1087","2022-07-30",承办单位复核,9
"1088","2022-07-30",办结,6
"1089","2022-07-30",回访,22
"1090","2022-07-30",归档,91
"1091","2022-07-30",挂起,81
"1092","2022-07-31",话务员暂存,89
"1093","2022-07-31",话务员受理,105
"1094","2022-07-31",话务员办理,26
"1095","2022-07-31",热线审核,53
"1096","2022-07-31",热线复核,53
"1097","2022-07-31",承办单位审核,40
"1098","2022-07-31",承办单位处理,26
"1099","2022-07-31",承办单位复核,85
"1100","2022-07-31",办结,64
"1101","2022-07-31",回访,9
"1102","2022-07-31",归档,46
"1103","2022-07-31",挂起,60
"1104","2022-08-01",话务员暂存,73
"1105","2022-08-01",话务员受理,21
"1106","2022-08-01",话务员办理,105
"1107","2022-08-01",热线审核,2
"1108","2022-08-01",热线复核,54
"1109","2022-08-01",承办单位审核,61
"1110","2022-08-01",承办单位处理,63
"1111","2022-08-01",承办单位复核,17
"1112","2022-08-01",办结,75
"1113","2022-08-01",回访,17
"1114","2022-08-01",归档,49
"1115","2022-08-01",挂起,132
"1116","2022-08-02",话务员暂存,25
"1117","2022-08-02",话务员受理,34
"1118","2022-08-02",话务员办理,15
"1119","2022-08-02",热线审核,39
"1120","2022-08-02",热线复核,33
"1121","2022-08-02",承办单位审核,32
"1122","2022-08-02",承办单位处理,20
"1123","2022-08-02",承办单位复核,13
"1124","2022-08-02",办结,23
"1125","2022-08-02",回访,42
"1126","2022-08-02",归档,23
"1127","2022-08-02",挂起,35
"1128","2022-08-03",话务员暂存,1
"1129","2022-08-03",话务员受理,43
"1130","2022-08-03",话务员办理,53
"1131","2022-08-03",热线审核,27
"1132","2022-08-03",热线复核,17
"1133","2022-08-03",承办单位审核,17
"1134","2022-08-03",承办单位处理,27
"1135","2022-08-03",承办单位复核,68
"1136","2022-08-03",办结,55
"1137","2022-08-03",回访,59
"1138","2022-08-03",归档,29
"1139","2022-08-03",挂起,55
"1140","2022-08-04",话务员暂存,15
"1141","2022-08-04",话务员受理,136
"1142","2022-08-04",话务员办理,68
"1143","2022-08-04",热线审核,62
"1144","2022-08-04",热线复核,95
"1145","2022-08-04",承办单位审核,75
"1146","2022-08-04",承办单位处理,23
"1147","2022-08-04",承办单位复核,77
"1148","2022-08-04",办结,77
"1149","2022-08-04",回访,99
"1150","2022-08-04",归档,21
"1151","2022-08-04",挂起,117
"1152","2022-08-05",话务员暂存,68
"1153","2022-08-05",话务员受理,48
"1154","2022-08-05",话务员办理,87
"1155","2022-08-05",热线审核,34
"1156","2022-08-05",热线复核,60
"1157","2022-08-05",承办单位审核,54
"1158","2022-08-05",承办单位处理,9
"1159","2022-08-05",承办单位复核,47
"1160","2022-08-05",办结,41
"1161","2022-08-05",回访,46
"1162","2022-08-05",归档,48
"1163","2022-08-05",挂起,77
"1164","2022-08-06",话务员暂存,38
"1165","2022-08-06",话务员受理,100
"1166","2022-08-06",话务员办理,2
"1167","2022-08-06",热线审核,35
"1168","2022-08-06",热线复核,77
"1169","2022-08-06",承办单位审核,26
"1170","2022-08-06",承办单位处理,0
"1171","2022-08-06",承办单位复核,108
"1172","2022-08-06",办结,37
"1173","2022-08-06",回访,103
"1174","2022-08-06",归档,101
"1175","2022-08-06",挂起,80
"1176","2022-08-07",话务员暂存,43
"1177","2022-08-07",话务员受理,73
"1178","2022-08-07",话务员办理,75
"1179","2022-08-07",热线审核,14
"1180","2022-08-07",热线复核,67
"1181","2022-08-07",承办单位审核,86
"1182","2022-08-07",承办单位处理,23
"1183","2022-08-07",承办单位复核,5
"1184","2022-08-07",办结,46
"1185","2022-08-07",回访,33
"1186","2022-08-07",归档,29
"1187","2022-08-07",挂起,2
"1188","2022-08-08",话务员暂存,24
"1189","2022-08-08",话务员受理,69
"1190","2022-08-08",话务员办理,70
"1191","2022-08-08",热线审核,9
"1192","2022-08-08",热线复核,63
"1193","2022-08-08",承办单位审核,22
"1194","2022-08-08",承办单位处理,63
"1195","2022-08-08",承办单位复核,8
"1196","2022-08-08",办结,58
"1197","2022-08-08",回访,59
"1198","2022-08-08",归档,48
"1199","2022-08-08",挂起,49
"1200","2022-08-09",话务员暂存,22
"1201","2022-08-09",话务员受理,24
"1202","2022-08-09",话务员办理,32
"1203","2022-08-09",热线审核,3
"1204","2022-08-09",热线复核,11
"1205","2022-08-09",承办单位审核,20
"1206","2022-08-09",承办单位处理,8
"1207","2022-08-09",承办单位复核,33
"1208","2022-08-09",办结,29
"1209","2022-08-09",回访,40
"1210","2022-08-09",归档,38
"1211","2022-08-09",挂起,44
"1212","2022-08-10",话务员暂存,4
"1213","2022-08-10",话务员受理,37
"1214","2022-08-10",话务员办理,18
"1215","2022-08-10",热线审核,3
"1216","2022-08-10",热线复核,54
"1217","2022-08-10",承办单位审核,38
"1218","2022-08-10",承办单位处理,48
"1219","2022-08-10",承办单位复核,49
"1220","2022-08-10",办结,69
"1221","2022-08-10",回访,7
"1222","2022-08-10",归档,35
"1223","2022-08-10",挂起,73
"1224","2022-08-11",话务员暂存,29
"1225","2022-08-11",话务员受理,92
"1226","2022-08-11",话务员办理,21
"1227","2022-08-11",热线审核,90
"1228","2022-08-11",热线复核,26
"1229","2022-08-11",承办单位审核,114
"1230","2022-08-11",承办单位处理,30
"1231","2022-08-11",承办单位复核,55
"1232","2022-08-11",办结,98
"1233","2022-08-11",回访,16
"1234","2022-08-11",归档,110
"1235","2022-08-11",挂起,77
