"md_id","accept_src_name","accept_src_cd","busi_time","total_num"
725,电话,"0100","2022-10-29",87
726,来信,"0200","2022-10-29",235
727,网站,"0300","2022-10-29",27
728,小程序/公众号,"0400","2022-10-29",476
729,电话,"0100","2022-10-30",85
730,来信,"0200","2022-10-30",42
731,网站,"0300","2022-10-30",120
732,小程序/公众号,"0400","2022-10-30",153
733,电话,"0100","2022-10-31",37
734,来信,"0200","2022-10-31",92
735,网站,"0300","2022-10-31",91
736,小程序/公众号,"0400","2022-10-31",118
737,电话,"0100","2022-11-01",62
738,来信,"0200","2022-11-01",91
739,网站,"0300","2022-11-01",66
740,小程序/公众号,"0400","2022-11-01",642
741,电话,"0100","2022-11-02",107
742,来信,"0200","2022-11-02",46
743,网站,"0300","2022-11-02",226
744,小程序/公众号,"0400","2022-11-02",277
745,电话,"0100","2022-11-03",191
746,来信,"0200","2022-11-03",71
747,网站,"0300","2022-11-03",268
748,小程序/公众号,"0400","2022-11-03",379
749,电话,"0100","2022-11-04",64
750,来信,"0200","2022-11-04",104
751,网站,"0300","2022-11-04",17
752,小程序/公众号,"0400","2022-11-04",225
753,电话,"0100","2022-11-05",160
754,来信,"0200","2022-11-05",113
755,网站,"0300","2022-11-05",29
756,小程序/公众号,"0400","2022-11-05",357
757,电话,"0100","2022-11-06",184
758,来信,"0200","2022-11-06",12
759,网站,"0300","2022-11-06",144
760,小程序/公众号,"0400","2022-11-06",413
761,电话,"0100","2022-11-07",82
762,来信,"0200","2022-11-07",155
763,网站,"0300","2022-11-07",107
764,小程序/公众号,"0400","2022-11-07",222
765,电话,"0100","2022-11-08",51
766,来信,"0200","2022-11-08",140
767,网站,"0300","2022-11-08",242
768,小程序/公众号,"0400","2022-11-08",302
769,电话,"0100","2022-11-09",237
770,来信,"0200","2022-11-09",199
771,网站,"0300","2022-11-09",210
772,小程序/公众号,"0400","2022-11-09",350
773,电话,"0100","2022-11-10",185
774,来信,"0200","2022-11-10",133
775,网站,"0300","2022-11-10",194
776,小程序/公众号,"0400","2022-11-10",287
777,电话,"0100","2022-11-11",79
778,来信,"0200","2022-11-11",19
779,网站,"0300","2022-11-11",112
780,小程序/公众号,"0400","2022-11-11",336
781,电话,"0100","2022-11-12",49
782,来信,"0200","2022-11-12",198
783,网站,"0300","2022-11-12",77
784,小程序/公众号,"0400","2022-11-12",578
785,电话,"0100","2022-11-13",167
786,来信,"0200","2022-11-13",257
787,网站,"0300","2022-11-13",210
788,小程序/公众号,"0400","2022-11-13",366
789,电话,"0100","2022-11-14",123
790,来信,"0200","2022-11-14",234
791,网站,"0300","2022-11-14",272
792,小程序/公众号,"0400","2022-11-14",287
793,电话,"0100","2022-11-15",74
794,来信,"0200","2022-11-15",106
795,网站,"0300","2022-11-15",65
796,小程序/公众号,"0400","2022-11-15",166
797,电话,"0100","2022-11-16",47
798,来信,"0200","2022-11-16",34
799,网站,"0300","2022-11-16",116
800,小程序/公众号,"0400","2022-11-16",251
801,电话,"0100","2022-11-17",138
802,来信,"0200","2022-11-17",116
803,网站,"0300","2022-11-17",115
804,小程序/公众号,"0400","2022-11-17",194
805,电话,"0100","2022-11-18",101
806,来信,"0200","2022-11-18",191
807,网站,"0300","2022-11-18",34
808,小程序/公众号,"0400","2022-11-18",413
809,电话,"0100","2022-11-19",103
810,来信,"0200","2022-11-19",132
811,网站,"0300","2022-11-19",69
812,小程序/公众号,"0400","2022-11-19",277
813,电话,"0100","2022-11-20",70
814,来信,"0200","2022-11-20",196
815,网站,"0300","2022-11-20",178
816,小程序/公众号,"0400","2022-11-20",227
817,电话,"0100","2022-11-21",107
818,来信,"0200","2022-11-21",77
819,网站,"0300","2022-11-21",33
820,小程序/公众号,"0400","2022-11-21",214
821,电话,"0100","2022-11-22",79
822,来信,"0200","2022-11-22",31
823,网站,"0300","2022-11-22",19
824,小程序/公众号,"0400","2022-11-22",187
825,电话,"0100","2022-11-23",191
826,来信,"0200","2022-11-23",67
827,网站,"0300","2022-11-23",202
828,小程序/公众号,"0400","2022-11-23",310
829,电话,"0100","2022-11-24",69
830,来信,"0200","2022-11-24",214
831,网站,"0300","2022-11-24",271
832,小程序/公众号,"0400","2022-11-24",317
833,电话,"0100","2022-11-25",140
834,来信,"0200","2022-11-25",86
835,网站,"0300","2022-11-25",45
836,小程序/公众号,"0400","2022-11-25",303
837,电话,"0100","2022-11-26",45
838,来信,"0200","2022-11-26",72
839,网站,"0300","2022-11-26",29
840,小程序/公众号,"0400","2022-11-26",173
841,电话,"0100","2022-11-27",68
842,来信,"0200","2022-11-27",43
843,网站,"0300","2022-11-27",108
844,小程序/公众号,"0400","2022-11-27",123
845,电话,"0100","2022-11-28",143
846,来信,"0200","2022-11-28",149
847,网站,"0300","2022-11-28",23
848,小程序/公众号,"0400","2022-11-28",460
849,电话,"0100","2022-11-29",37
850,来信,"0200","2022-11-29",43
851,网站,"0300","2022-11-29",112
852,小程序/公众号,"0400","2022-11-29",169
853,电话,"0100","2022-11-30",102
854,来信,"0200","2022-11-30",41
855,网站,"0300","2022-11-30",99
856,小程序/公众号,"0400","2022-11-30",462
857,电话,"0100","2022-12-01",126
858,来信,"0200","2022-12-01",75
859,网站,"0300","2022-12-01",145
860,小程序/公众号,"0400","2022-12-01",302
861,电话,"0100","2022-12-02",53
862,来信,"0200","2022-12-02",132
863,网站,"0300","2022-12-02",66
864,小程序/公众号,"0400","2022-12-02",311
865,电话,"0100","2022-12-03",42
866,来信,"0200","2022-12-03",68
867,网站,"0300","2022-12-03",222
868,小程序/公众号,"0400","2022-12-03",639
869,电话,"0100","2022-12-04",55
870,来信,"0200","2022-12-04",24
871,网站,"0300","2022-12-04",242
872,小程序/公众号,"0400","2022-12-04",286
873,电话,"0100","2022-12-05",114
874,来信,"0200","2022-12-05",42
875,网站,"0300","2022-12-05",64
876,小程序/公众号,"0400","2022-12-05",456
877,电话,"0100","2022-12-06",90
878,来信,"0200","2022-12-06",22
879,网站,"0300","2022-12-06",44
880,小程序/公众号,"0400","2022-12-06",322
881,电话,"0100","2022-12-07",100
882,来信,"0200","2022-12-07",93
883,网站,"0300","2022-12-07",50
884,小程序/公众号,"0400","2022-12-07",216
885,电话,"0100","2022-12-08",24
886,来信,"0200","2022-12-08",71
887,网站,"0300","2022-12-08",158
888,小程序/公众号,"0400","2022-12-08",235
889,电话,"0100","2022-12-09",146
890,来信,"0200","2022-12-09",102
891,网站,"0300","2022-12-09",121
892,小程序/公众号,"0400","2022-12-09",221
893,电话,"0100","2022-12-10",13
894,来信,"0200","2022-12-10",48
895,网站,"0300","2022-12-10",74
896,小程序/公众号,"0400","2022-12-10",172
897,电话,"0100","2022-12-11",38
898,来信,"0200","2022-12-11",51
899,网站,"0300","2022-12-11",51
900,小程序/公众号,"0400","2022-12-11",203
901,电话,"0100","2022-12-12",56
902,来信,"0200","2022-12-12",35
903,网站,"0300","2022-12-12",183
904,小程序/公众号,"0400","2022-12-12",250
905,电话,"0100","2022-12-13",118
906,来信,"0200","2022-12-13",101
907,网站,"0300","2022-12-13",90
908,小程序/公众号,"0400","2022-12-13",325
909,电话,"0100","2022-12-14",120
910,来信,"0200","2022-12-14",32
911,网站,"0300","2022-12-14",16
912,小程序/公众号,"0400","2022-12-14",722
913,电话,"0100","2022-12-15",32
914,来信,"0200","2022-12-15",86
915,网站,"0300","2022-12-15",60
916,小程序/公众号,"0400","2022-12-15",135
917,电话,"0100","2022-12-16",12
918,来信,"0200","2022-12-16",75
919,网站,"0300","2022-12-16",373
920,小程序/公众号,"0400","2022-12-16",523
921,电话,"0100","2022-12-17",34
922,来信,"0200","2022-12-17",195
923,网站,"0300","2022-12-17",151
924,小程序/公众号,"0400","2022-12-17",418
925,电话,"0100","2022-12-18",210
926,来信,"0200","2022-12-18",148
927,网站,"0300","2022-12-18",186
928,小程序/公众号,"0400","2022-12-18",310
929,电话,"0100","2022-12-19",217
930,来信,"0200","2022-12-19",156
931,网站,"0300","2022-12-19",94
932,小程序/公众号,"0400","2022-12-19",464
933,电话,"0100","2022-12-20",87
934,来信,"0200","2022-12-20",44
935,网站,"0300","2022-12-20",63
936,小程序/公众号,"0400","2022-12-20",233
937,电话,"0100","2022-12-21",55
938,来信,"0200","2022-12-21",11
939,网站,"0300","2022-12-21",15
940,小程序/公众号,"0400","2022-12-21",389
941,电话,"0100","2022-12-22",65
942,来信,"0200","2022-12-22",112
943,网站,"0300","2022-12-22",101
944,小程序/公众号,"0400","2022-12-22",180
945,电话,"0100","2022-12-23",69
946,来信,"0200","2022-12-23",56
947,网站,"0300","2022-12-23",123
948,小程序/公众号,"0400","2022-12-23",262
949,电话,"0100","2022-12-24",120
950,来信,"0200","2022-12-24",47
951,网站,"0300","2022-12-24",168
952,小程序/公众号,"0400","2022-12-24",410
953,电话,"0100","2022-12-25",91
954,来信,"0200","2022-12-25",29
955,网站,"0300","2022-12-25",160
956,小程序/公众号,"0400","2022-12-25",359
957,电话,"0100","2022-12-26",137
958,来信,"0200","2022-12-26",48
959,网站,"0300","2022-12-26",29
960,小程序/公众号,"0400","2022-12-26",474
961,电话,"0100","2022-12-27",42
962,来信,"0200","2022-12-27",165
963,网站,"0300","2022-12-27",117
964,小程序/公众号,"0400","2022-12-27",333
965,电话,"0100","2022-12-28",60
966,来信,"0200","2022-12-28",85
967,网站,"0300","2022-12-28",98
968,小程序/公众号,"0400","2022-12-28",212
969,电话,"0100","2022-12-29",66
970,来信,"0200","2022-12-29",58
971,网站,"0300","2022-12-29",47
972,小程序/公众号,"0400","2022-12-29",192
973,电话,"0100","2022-12-30",39
974,来信,"0200","2022-12-30",135
975,网站,"0300","2022-12-30",60
976,小程序/公众号,"0400","2022-12-30",454
977,电话,"0100","2022-12-31",65
978,来信,"0200","2022-12-31",102
979,网站,"0300","2022-12-31",214
980,小程序/公众号,"0400","2022-12-31",317
981,电话,"0100","2023-01-01",171
982,来信,"0200","2023-01-01",23
983,网站,"0300","2023-01-01",34
984,小程序/公众号,"0400","2023-01-01",661
985,电话,"0100","2023-01-02",46
986,来信,"0200","2023-01-02",101
987,网站,"0300","2023-01-02",84
988,小程序/公众号,"0400","2023-01-02",162
989,电话,"0100","2023-01-03",17
990,来信,"0200","2023-01-03",61
991,网站,"0300","2023-01-03",225
992,小程序/公众号,"0400","2023-01-03",232
993,电话,"0100","2023-01-04",106
994,来信,"0200","2023-01-04",104
995,网站,"0300","2023-01-04",67
996,小程序/公众号,"0400","2023-01-04",149
997,电话,"0100","2023-01-05",210
998,来信,"0200","2023-01-05",163
999,网站,"0300","2023-01-05",253
1000,小程序/公众号,"0400","2023-01-05",258
1001,电话,"0100","2023-01-06",39
1002,来信,"0200","2023-01-06",74
1003,网站,"0300","2023-01-06",17
1004,小程序/公众号,"0400","2023-01-06",693
1005,电话,"0100","2023-01-07",19
1006,来信,"0200","2023-01-07",64
1007,网站,"0300","2023-01-07",55
1008,小程序/公众号,"0400","2023-01-07",647
1009,电话,"0100","2023-01-08",178
1010,来信,"0200","2023-01-08",20
1011,网站,"0300","2023-01-08",23
1012,小程序/公众号,"0400","2023-01-08",587
1013,电话,"0100","2023-01-09",81
1014,来信,"0200","2023-01-09",24
1015,网站,"0300","2023-01-09",86
1016,小程序/公众号,"0400","2023-01-09",176
1017,电话,"0100","2023-01-10",81
1018,来信,"0200","2023-01-10",27
1019,网站,"0300","2023-01-10",39
1020,小程序/公众号,"0400","2023-01-10",233
1021,电话,"0100","2023-01-11",154
1022,来信,"0200","2023-01-11",45
1023,网站,"0300","2023-01-11",114
1024,小程序/公众号,"0400","2023-01-11",350
1025,电话,"0100","2023-01-12",161
1026,来信,"0200","2023-01-12",219
1027,网站,"0300","2023-01-12",20
1028,小程序/公众号,"0400","2023-01-12",448
1029,电话,"0100","2023-01-13",150
1030,来信,"0200","2023-01-13",55
1031,网站,"0300","2023-01-13",287
1032,小程序/公众号,"0400","2023-01-13",385
1033,电话,"0100","2023-01-14",129
1034,来信,"0200","2023-01-14",99
1035,网站,"0300","2023-01-14",12
1036,小程序/公众号,"0400","2023-01-14",500
1037,电话,"0100","2023-01-15",126
1038,来信,"0200","2023-01-15",30
1039,网站,"0300","2023-01-15",110
1040,小程序/公众号,"0400","2023-01-15",243
1041,电话,"0100","2023-01-16",183
1042,来信,"0200","2023-01-16",39
1043,网站,"0300","2023-01-16",209
1044,小程序/公众号,"0400","2023-01-16",476
1045,电话,"0100","2023-01-17",23
1046,来信,"0200","2023-01-17",56
1047,网站,"0300","2023-01-17",186
1048,小程序/公众号,"0400","2023-01-17",366
1049,电话,"0100","2023-01-18",93
1050,来信,"0200","2023-01-18",112
1051,网站,"0300","2023-01-18",141
1052,小程序/公众号,"0400","2023-01-18",234
1053,电话,"0100","2023-01-19",54
1054,来信,"0200","2023-01-19",134
1055,网站,"0300","2023-01-19",149
1056,小程序/公众号,"0400","2023-01-19",157
1057,电话,"0100","2023-01-20",141
1058,来信,"0200","2023-01-20",73
1059,网站,"0300","2023-01-20",20
1060,小程序/公众号,"0400","2023-01-20",407
1061,电话,"0100","2023-01-21",118
1062,来信,"0200","2023-01-21",81
1063,网站,"0300","2023-01-21",176
1064,小程序/公众号,"0400","2023-01-21",292
1065,电话,"0100","2023-01-22",32
1066,来信,"0200","2023-01-22",119
1067,网站,"0300","2023-01-22",30
1068,小程序/公众号,"0400","2023-01-22",246
1069,电话,"0100","2023-01-23",61
1070,来信,"0200","2023-01-23",136
1071,网站,"0300","2023-01-23",323
1072,小程序/公众号,"0400","2023-01-23",420
1073,电话,"0100","2023-01-24",15
1074,来信,"0200","2023-01-24",153
1075,网站,"0300","2023-01-24",136
1076,小程序/公众号,"0400","2023-01-24",228
1077,电话,"0100","2023-01-25",82
1078,来信,"0200","2023-01-25",57
1079,网站,"0300","2023-01-25",30
1080,小程序/公众号,"0400","2023-01-25",462
1081,电话,"0100","2023-01-26",59
1082,来信,"0200","2023-01-26",99
1083,网站,"0300","2023-01-26",57
1084,小程序/公众号,"0400","2023-01-26",491
1085,电话,"0100","2023-01-27",109
1086,来信,"0200","2023-01-27",80
1087,网站,"0300","2023-01-27",111
1088,小程序/公众号,"0400","2023-01-27",535
1089,电话,"0100","2023-01-28",104
1090,来信,"0200","2023-01-28",24
1091,网站,"0300","2023-01-28",209
1092,小程序/公众号,"0400","2023-01-28",211
1093,电话,"0100","2023-01-29",11
1094,来信,"0200","2023-01-29",28
1095,网站,"0300","2023-01-29",110
1096,小程序/公众号,"0400","2023-01-29",234
1097,电话,"0100","2023-01-30",71
1098,来信,"0200","2023-01-30",84
1099,网站,"0300","2023-01-30",116
1100,小程序/公众号,"0400","2023-01-30",130
1101,电话,"0100","2023-01-31",85
1102,来信,"0200","2023-01-31",14
1103,网站,"0300","2023-01-31",181
1104,小程序/公众号,"0400","2023-01-31",552
1105,电话,"0100","2023-02-01",40
1106,来信,"0200","2023-02-01",62
1107,网站,"0300","2023-02-01",11
1108,小程序/公众号,"0400","2023-02-01",232
1109,电话,"0100","2023-02-02",45
1110,来信,"0200","2023-02-02",75
1111,网站,"0300","2023-02-02",69
1112,小程序/公众号,"0400","2023-02-02",130
1113,电话,"0100","2023-02-03",70
1114,来信,"0200","2023-02-03",12
1115,网站,"0300","2023-02-03",270
1116,小程序/公众号,"0400","2023-02-03",597
1117,电话,"0100","2023-02-04",35
1118,来信,"0200","2023-02-04",91
1119,网站,"0300","2023-02-04",31
1120,小程序/公众号,"0400","2023-02-04",481
1121,电话,"0100","2023-02-05",65
1122,来信,"0200","2023-02-05",54
1123,网站,"0300","2023-02-05",45
1124,小程序/公众号,"0400","2023-02-05",156
1125,电话,"0100","2023-02-06",39
1126,来信,"0200","2023-02-06",112
1127,网站,"0300","2023-02-06",180
1128,小程序/公众号,"0400","2023-02-06",455
1129,电话,"0100","2023-02-07",54
1130,来信,"0200","2023-02-07",53
1131,网站,"0300","2023-02-07",30
1132,小程序/公众号,"0400","2023-02-07",174
1133,电话,"0100","2023-02-08",175
1134,来信,"0200","2023-02-08",136
1135,网站,"0300","2023-02-08",219
1136,小程序/公众号,"0400","2023-02-08",458
1137,电话,"0100","2023-02-09",50
1138,来信,"0200","2023-02-09",201
1139,网站,"0300","2023-02-09",122
1140,小程序/公众号,"0400","2023-02-09",293
1141,电话,"0100","2023-02-10",53
1142,来信,"0200","2023-02-10",39
1143,网站,"0300","2023-02-10",69
1144,小程序/公众号,"0400","2023-02-10",276
1145,电话,"0100","2023-02-11",32
1146,来信,"0200","2023-02-11",88
1147,网站,"0300","2023-02-11",35
1148,小程序/公众号,"0400","2023-02-11",292
1149,电话,"0100","2023-02-12",112
1150,来信,"0200","2023-02-12",26
1151,网站,"0300","2023-02-12",109
1152,小程序/公众号,"0400","2023-02-12",262
1153,电话,"0100","2023-02-13",118
1154,来信,"0200","2023-02-13",95
1155,网站,"0300","2023-02-13",290
1156,小程序/公众号,"0400","2023-02-13",307
1157,电话,"0100","2023-02-14",202
