"md_id","area_name","busi_time","total_num"
3555,A区,"2024-04-10",144
3556,C区,"2024-04-11",142
3557,D区,"2024-04-11",72
3558,B区,"2024-04-11",160
3559,E区,"2024-04-11",297
3560,A区,"2024-04-11",317
3561,C区,"2024-04-12",158
3562,D区,"2024-04-12",60
3563,B区,"2024-04-12",118
3564,E区,"2024-04-12",102
3565,A区,"2024-04-12",397
3566,C区,"2024-04-13",127
3567,D区,"2024-04-13",106
3568,B区,"2024-04-13",159
3569,E区,"2024-04-13",65
3570,A区,"2024-04-13",354
3571,C区,"2024-04-14",43
3572,D区,"2024-04-14",151
3573,B区,"2024-04-14",66
3574,E区,"2024-04-14",27
3575,A区,"2024-04-14",527
3576,C区,"2024-04-15",55
3577,D区,"2024-04-15",75
3578,B区,"2024-04-15",124
3579,E区,"2024-04-15",262
3580,A区,"2024-04-15",437
3581,C区,"2024-04-16",110
3582,D区,"2024-04-16",133
3583,B区,"2024-04-16",35
3584,E区,"2024-04-16",22
3585,A区,"2024-04-16",503
3586,C区,"2024-04-17",33
3587,D区,"2024-04-17",82
3588,B区,"2024-04-17",32
3589,E区,"2024-04-17",74
3590,A区,"2024-04-17",184
3591,C区,"2024-04-18",28
3592,D区,"2024-04-18",134
3593,B区,"2024-04-18",11
3594,E区,"2024-04-18",49
3595,A区,"2024-04-18",382
3596,C区,"2024-04-19",94
3597,D区,"2024-04-19",25
3598,B区,"2024-04-19",122
3599,E区,"2024-04-19",113
3600,A区,"2024-04-19",154
3601,C区,"2024-04-20",75
3602,D区,"2024-04-20",113
3603,B区,"2024-04-20",47
3604,E区,"2024-04-20",14
3605,A区,"2024-04-20",375
3606,C区,"2024-04-21",109
3607,D区,"2024-04-21",13
3608,B区,"2024-04-21",104
3609,E区,"2024-04-21",94
3610,A区,"2024-04-21",253
3611,C区,"2024-04-22",177
3612,D区,"2024-04-22",17
3613,B区,"2024-04-22",112
3614,E区,"2024-04-22",33
3615,A区,"2024-04-22",651
3616,C区,"2024-04-23",105
3617,D区,"2024-04-23",26
3618,B区,"2024-04-23",70
3619,E区,"2024-04-23",167
3620,A区,"2024-04-23",413
3621,C区,"2024-04-24",24
3622,D区,"2024-04-24",36
3623,B区,"2024-04-24",35
3624,E区,"2024-04-24",58
3625,A区,"2024-04-24",150
3626,C区,"2024-04-25",31
3627,D区,"2024-04-25",27
3628,B区,"2024-04-25",89
3629,E区,"2024-04-25",50
3630,A区,"2024-04-25",136
3631,C区,"2024-04-26",12
3632,D区,"2024-04-26",29
3633,B区,"2024-04-26",73
3634,E区,"2024-04-26",62
3635,A区,"2024-04-26",473
3636,C区,"2024-04-27",159
3637,D区,"2024-04-27",94
3638,B区,"2024-04-27",36
3639,E区,"2024-04-27",196
3640,A区,"2024-04-27",414
3641,C区,"2024-04-28",116
3642,D区,"2024-04-28",161
3643,B区,"2024-04-28",154
3644,E区,"2024-04-28",138
3645,A区,"2024-04-28",365
3646,C区,"2024-04-29",50
3647,D区,"2024-04-29",86
3648,B区,"2024-04-29",55
3649,E区,"2024-04-29",106
3650,A区,"2024-04-29",144
3651,C区,"2024-04-30",25
3652,D区,"2024-04-30",14
3653,B区,"2024-04-30",31
3654,E区,"2024-04-30",378
3655,A区,"2024-04-30",512
3656,C区,"2024-05-01",82
3657,D区,"2024-05-01",102
3658,B区,"2024-05-01",82
3659,E区,"2024-05-01",96
3660,A区,"2024-05-01",206
3661,C区,"2024-05-02",38
3662,D区,"2024-05-02",40
3663,B区,"2024-05-02",79
3664,E区,"2024-05-02",13
3665,A区,"2024-05-02",259
3666,C区,"2024-05-03",91
3667,D区,"2024-05-03",88
3668,B区,"2024-05-03",63
3669,E区,"2024-05-03",111
3670,A区,"2024-05-03",208
3671,C区,"2024-05-04",35
3672,D区,"2024-05-04",19
3673,B区,"2024-05-04",92
3674,E区,"2024-05-04",128
3675,A区,"2024-05-04",283
3676,C区,"2024-05-05",182
3677,D区,"2024-05-05",137
3678,B区,"2024-05-05",131
3679,E区,"2024-05-05",129
3680,A区,"2024-05-05",363
3681,C区,"2024-05-06",36
3682,D区,"2024-05-06",130
3683,B区,"2024-05-06",99
3684,E区,"2024-05-06",220
3685,A区,"2024-05-06",244
3686,C区,"2024-05-07",66
3687,D区,"2024-05-07",108
3688,B区,"2024-05-07",119
3689,E区,"2024-05-07",38
3690,A区,"2024-05-07",211
3691,C区,"2024-05-08",10
3692,D区,"2024-05-08",16
3693,B区,"2024-05-08",108
3694,E区,"2024-05-08",115
3695,A区,"2024-05-08",302
3696,C区,"2024-05-09",20
3697,D区,"2024-05-09",36
3698,B区,"2024-05-09",13
3699,E区,"2024-05-09",50
3700,A区,"2024-05-09",266
3701,C区,"2024-05-10",144
3702,D区,"2024-05-10",46
3703,B区,"2024-05-10",45
3704,E区,"2024-05-10",144
3705,A区,"2024-05-10",592
3706,C区,"2024-05-11",81
3707,D区,"2024-05-11",39
3708,B区,"2024-05-11",96
3709,E区,"2024-05-11",83
3710,A区,"2024-05-11",189
3711,C区,"2024-05-12",70
3712,D区,"2024-05-12",21
3713,B区,"2024-05-12",80
3714,E区,"2024-05-12",192
3715,A区,"2024-05-12",219
3716,C区,"2024-05-13",65
3717,D区,"2024-05-13",93
3718,B区,"2024-05-13",179
3719,E区,"2024-05-13",219
3720,A区,"2024-05-13",239
3721,C区,"2024-05-14",98
3722,D区,"2024-05-14",216
3723,B区,"2024-05-14",58
3724,E区,"2024-05-14",288
3725,A区,"2024-05-14",317
3726,C区,"2024-05-15",84
3727,D区,"2024-05-15",83
3728,B区,"2024-05-15",86
3729,E区,"2024-05-15",64
3730,A区,"2024-05-15",480
3731,C区,"2024-05-16",87
3732,D区,"2024-05-16",146
3733,B区,"2024-05-16",239
3734,E区,"2024-05-16",103
3735,A区,"2024-05-16",385
3736,C区,"2024-05-17",30
3737,D区,"2024-05-17",27
3738,B区,"2024-05-17",100
3739,E区,"2024-05-17",22
3740,A区,"2024-05-17",180
3741,C区,"2024-05-18",147
3742,D区,"2024-05-18",60
3743,B区,"2024-05-18",158
3744,E区,"2024-05-18",139
3745,A区,"2024-05-18",345
3746,C区,"2024-05-19",22
3747,D区,"2024-05-19",57
3748,B区,"2024-05-19",46
3749,E区,"2024-05-19",29
3750,A区,"2024-05-19",170
3751,C区,"2024-05-20",109
3752,D区,"2024-05-20",198
3753,B区,"2024-05-20",119
3754,E区,"2024-05-20",142
3755,A区,"2024-05-20",336
3756,C区,"2024-05-21",20
3757,D区,"2024-05-21",104
3758,B区,"2024-05-21",81
3759,E区,"2024-05-21",215
3760,A区,"2024-05-21",242
3761,C区,"2024-05-22",106
3762,D区,"2024-05-22",118
3763,B区,"2024-05-22",17
3764,E区,"2024-05-22",137
3765,A区,"2024-05-22",427
3766,C区,"2024-05-23",31
3767,D区,"2024-05-23",110
3768,B区,"2024-05-23",52
3769,E区,"2024-05-23",150
3770,A区,"2024-05-23",653
3771,C区,"2024-05-24",94
3772,D区,"2024-05-24",80
3773,B区,"2024-05-24",118
3774,E区,"2024-05-24",39
3775,A区,"2024-05-24",244
3776,C区,"2024-05-25",66
3777,D区,"2024-05-25",121
3778,B区,"2024-05-25",83
3779,E区,"2024-05-25",34
3780,A区,"2024-05-25",249
3781,C区,"2024-05-26",86
3782,D区,"2024-05-26",41
3783,B区,"2024-05-26",76
3784,E区,"2024-05-26",137
3785,A区,"2024-05-26",175
3786,C区,"2024-05-27",69
3787,D区,"2024-05-27",145
3788,B区,"2024-05-27",50
3789,E区,"2024-05-27",33
3790,A区,"2024-05-27",490
3791,C区,"2024-05-28",15
3792,D区,"2024-05-28",57
3793,B区,"2024-05-28",136
3794,E区,"2024-05-28",127
3795,A区,"2024-05-28",163
3796,C区,"2024-05-29",61
3797,D区,"2024-05-29",24
3798,B区,"2024-05-29",88
3799,E区,"2024-05-29",81
3800,A区,"2024-05-29",507
3801,C区,"2024-05-30",129
3802,D区,"2024-05-30",202
3803,B区,"2024-05-30",66
3804,E区,"2024-05-30",54
3805,A区,"2024-05-30",504
3806,C区,"2024-05-31",56
3807,D区,"2024-05-31",15
3808,B区,"2024-05-31",61
3809,E区,"2024-05-31",32
3810,A区,"2024-05-31",179
3811,C区,"2024-06-01",107
3812,D区,"2024-06-01",88
3813,B区,"2024-06-01",21
3814,E区,"2024-06-01",174
3815,A区,"2024-06-01",286
3816,C区,"2024-06-02",24
3817,D区,"2024-06-02",77
3818,B区,"2024-06-02",108
3819,E区,"2024-06-02",119
3820,A区,"2024-06-02",211
3821,C区,"2024-06-03",122
3822,D区,"2024-06-03",136
3823,B区,"2024-06-03",32
3824,E区,"2024-06-03",66
3825,A区,"2024-06-03",629
3826,C区,"2024-06-04",59
3827,D区,"2024-06-04",53
3828,B区,"2024-06-04",76
3829,E区,"2024-06-04",15
3830,A区,"2024-06-04",157
3831,C区,"2024-06-05",50
3832,D区,"2024-06-05",32
3833,B区,"2024-06-05",75
3834,E区,"2024-06-05",24
3835,A区,"2024-06-05",170
3836,C区,"2024-06-06",111
3837,D区,"2024-06-06",99
3838,B区,"2024-06-06",135
3839,E区,"2024-06-06",36
3840,A区,"2024-06-06",488
3841,C区,"2024-06-07",52
3842,D区,"2024-06-07",30
3843,B区,"2024-06-07",15
3844,E区,"2024-06-07",102
3845,A区,"2024-06-07",164
3846,C区,"2024-06-08",102
3847,D区,"2024-06-08",85
3848,B区,"2024-06-08",152
3849,E区,"2024-06-08",87
3850,A区,"2024-06-08",274
3851,C区,"2024-06-09",77
3852,D区,"2024-06-09",48
3853,B区,"2024-06-09",93
3854,E区,"2024-06-09",77
3855,A区,"2024-06-09",493
3856,C区,"2024-06-10",74
3857,D区,"2024-06-10",15
3858,B区,"2024-06-10",48
3859,E区,"2024-06-10",10
3860,A区,"2024-06-10",270
3861,C区,"2024-06-11",62
3862,D区,"2024-06-11",40
3863,B区,"2024-06-11",71
3864,E区,"2024-06-11",188
3865,A区,"2024-06-11",281
3866,C区,"2024-06-12",124
3867,D区,"2024-06-12",52
3868,B区,"2024-06-12",20
3869,E区,"2024-06-12",86
3870,A区,"2024-06-12",496
3871,C区,"2024-06-13",50
3872,D区,"2024-06-13",117
3873,B区,"2024-06-13",155
3874,E区,"2024-06-13",74
3875,A区,"2024-06-13",435
3876,C区,"2024-06-14",78
3877,D区,"2024-06-14",86
3878,B区,"2024-06-14",64
3879,E区,"2024-06-14",29
3880,A区,"2024-06-14",294
3881,C区,"2024-06-15",114
3882,D区,"2024-06-15",40
3883,B区,"2024-06-15",24
3884,E区,"2024-06-15",300
3885,A区,"2024-06-15",338
3886,C区,"2024-06-16",173
3887,D区,"2024-06-16",132
3888,B区,"2024-06-16",178
3889,E区,"2024-06-16",27
3890,A区,"2024-06-16",426
3891,C区,"2024-06-17",121
3892,D区,"2024-06-17",26
3893,B区,"2024-06-17",56
3894,E区,"2024-06-17",156
3895,A区,"2024-06-17",292
3896,C区,"2024-06-18",154
3897,D区,"2024-06-18",116
3898,B区,"2024-06-18",159
3899,E区,"2024-06-18",94
3900,A区,"2024-06-18",251
3901,C区,"2024-06-19",72
3902,D区,"2024-06-19",84
3903,B区,"2024-06-19",114
3904,E区,"2024-06-19",50
3905,A区,"2024-06-19",281
3906,C区,"2024-06-20",88
3907,D区,"2024-06-20",150
3908,B区,"2024-06-20",42
3909,E区,"2024-06-20",23
3910,A区,"2024-06-20",425
3911,C区,"2024-06-21",15
3912,D区,"2024-06-21",71
3913,B区,"2024-06-21",36
3914,E区,"2024-06-21",93
3915,A区,"2024-06-21",298
3916,C区,"2024-06-22",18
3917,D区,"2024-06-22",34
3918,B区,"2024-06-22",187
3919,E区,"2024-06-22",18
3920,A区,"2024-06-22",686
3921,C区,"2024-06-23",54
3922,D区,"2024-06-23",70
3923,B区,"2024-06-23",21
3924,E区,"2024-06-23",78
3925,A区,"2024-06-23",179
3926,C区,"2024-06-24",33
3927,D区,"2024-06-24",109
3928,B区,"2024-06-24",42
3929,E区,"2024-06-24",104
3930,A区,"2024-06-24",188
3931,C区,"2024-06-25",82
3932,D区,"2024-06-25",29
3933,B区,"2024-06-25",64
3934,E区,"2024-06-25",149
3935,A区,"2024-06-25",221
3936,C区,"2024-06-26",32
3937,D区,"2024-06-26",31
3938,B区,"2024-06-26",50
3939,E区,"2024-06-26",35
3940,A区,"2024-06-26",185
3941,C区,"2024-06-27",30
3942,D区,"2024-06-27",12
3943,B区,"2024-06-27",38
3944,E区,"2024-06-27",237
3945,A区,"2024-06-27",670
3946,C区,"2024-06-28",15
3947,D区,"2024-06-28",142
3948,B区,"2024-06-28",185
3949,E区,"2024-06-28",57
3950,A区,"2024-06-28",369
3951,C区,"2024-06-29",107
3952,D区,"2024-06-29",76
3953,B区,"2024-06-29",67
3954,E区,"2024-06-29",113
3955,A区,"2024-06-29",571
3956,C区,"2024-06-30",24
3957,D区,"2024-06-30",138
3958,B区,"2024-06-30",36
3959,E区,"2024-06-30",236
3960,A区,"2024-06-30",472
3961,C区,"2024-07-01",76
3962,D区,"2024-07-01",26
3963,B区,"2024-07-01",27
3964,E区,"2024-07-01",371
3965,A区,"2024-07-01",411
3966,C区,"2024-07-02",31
3967,D区,"2024-07-02",54
3968,B区,"2024-07-02",91
3969,E区,"2024-07-02",139
3970,A区,"2024-07-02",268
3971,C区,"2024-07-03",29
3972,D区,"2024-07-03",35
3973,B区,"2024-07-03",124
3974,E区,"2024-07-03",38
3975,A区,"2024-07-03",364
3976,C区,"2024-07-04",53
3977,D区,"2024-07-04",128
3978,B区,"2024-07-04",37
3979,E区,"2024-07-04",130
3980,A区,"2024-07-04",271
3981,C区,"2024-07-05",62
3982,D区,"2024-07-05",21
3983,B区,"2024-07-05",91
3984,E区,"2024-07-05",13
3985,A区,"2024-07-05",179
3986,C区,"2024-07-06",46
3987,D区,"2024-07-06",116
3988,B区,"2024-07-06",117
3989,E区,"2024-07-06",18
3990,A区,"2024-07-06",350
3991,C区,"2024-07-07",25
3992,D区,"2024-07-07",106
3993,B区,"2024-07-07",19
3994,E区,"2024-07-07",213
3995,A区,"2024-07-07",297
3996,C区,"2024-07-08",77
3997,D区,"2024-07-08",156
3998,B区,"2024-07-08",153
3999,E区,"2024-07-08",139
4000,A区,"2024-07-08",247
4001,C区,"2024-07-09",42
4002,D区,"2024-07-09",56
4003,B区,"2024-07-09",65
4004,E区,"2024-07-09",77
4005,A区,"2024-07-09",125
4006,C区,"2024-07-10",19
4007,D区,"2024-07-10",155
4008,B区,"2024-07-10",182
4009,E区,"2024-07-10",205
4010,A区,"2024-07-10",279
4011,C区,"2024-07-11",135
4012,D区,"2024-07-11",28
4013,B区,"2024-07-11",11
4014,E区,"2024-07-11",40
4015,A区,"2024-07-11",535
4016,C区,"2024-07-12",133
4017,D区,"2024-07-12",109
4018,B区,"2024-07-12",22
4019,E区,"2024-07-12",186
4020,A区,"2024-07-12",232
4021,C区,"2024-07-13",82
4022,D区,"2024-07-13",15
4023,B区,"2024-07-13",23
4024,E区,"2024-07-13",315
4025,A区,"2024-07-13",340
4026,C区,"2024-07-14",77
4027,D区,"2024-07-14",42
4028,B区,"2024-07-14",68
4029,E区,"2024-07-14",192
4030,A区,"2024-07-14",313
4031,C区,"2024-07-15",119
4032,D区,"2024-07-15",12
4033,B区,"2024-07-15",133
4034,E区,"2024-07-15",171
4035,A区,"2024-07-15",261
4036,C区,"2024-07-16",149
4037,D区,"2024-07-16",120
4038,B区,"2024-07-16",95
4039,E区,"2024-07-16",139
4040,A区,"2024-07-16",280
4041,C区,"2024-07-17",74
4042,D区,"2024-07-17",10
4043,B区,"2024-07-17",29
4044,E区,"2024-07-17",40
4045,A区,"2024-07-17",455
4046,C区,"2024-07-18",135
4047,D区,"2024-07-18",23
4048,B区,"2024-07-18",65
4049,E区,"2024-07-18",162
4050,A区,"2024-07-18",452
4051,C区,"2024-07-19",119
4052,D区,"2024-07-19",114
4053,B区,"2024-07-19",20
4054,E区,"2024-07-19",114
4055,A区,"2024-07-19",240
4056,C区,"2024-07-20",60
4057,D区,"2024-07-20",36
4058,B区,"2024-07-20",54
4059,E区,"2024-07-20",75
4060,A区,"2024-07-20",97
4061,C区,"2024-07-21",52
4062,D区,"2024-07-21",61
4063,B区,"2024-07-21",28
4064,E区,"2024-07-21",55
4065,A区,"2024-07-21",112
4066,C区,"2024-07-22",39
4067,D区,"2024-07-22",175
4068,B区,"2024-07-22",172
4069,E区,"2024-07-22",47
4070,A区,"2024-07-22",509
4071,C区,"2024-07-23",36
4072,D区,"2024-07-23",29
4073,B区,"2024-07-23",69
4074,E区,"2024-07-23",31
4075,A区,"2024-07-23",157
4076,C区,"2024-07-24",11
4077,D区,"2024-07-24",32
4078,B区,"2024-07-24",75
4079,E区,"2024-07-24",100
4080,A区,"2024-07-24",101
4081,C区,"2024-07-25",41
4082,D区,"2024-07-25",65
4083,B区,"2024-07-25",20
4084,E区,"2024-07-25",272
4085,A区,"2024-07-25",545
4086,C区,"2024-07-26",56
4087,D区,"2024-07-26",119
4088,B区,"2024-07-26",45
4089,E区,"2024-07-26",115
4090,A区,"2024-07-26",204
4091,C区,"2024-07-27",151
4092,D区,"2024-07-27",105
4093,B区,"2024-07-27",52
4094,E区,"2024-07-27",108
4095,A区,"2024-07-27",477
4096,C区,"2024-07-28",59
4097,D区,"2024-07-28",63
4098,B区,"2024-07-28",89
4099,E区,"2024-07-28",124
4100,A区,"2024-07-28",266
4101,C区,"2024-07-29",31
4102,D区,"2024-07-29",150
4103,B区,"2024-07-29",124
4104,E区,"2024-07-29",246
4105,A区,"2024-07-29",354
4106,C区,"2024-07-30",46
4107,D区,"2024-07-30",22
4108,B区,"2024-07-30",131
4109,E区,"2024-07-30",149
4110,A区,"2024-07-30",259
4111,C区,"2024-07-31",44
4112,D区,"2024-07-31",74
4113,B区,"2024-07-31",46
4114,E区,"2024-07-31",81
4115,A区,"2024-07-31",99
4116,C区,"2024-08-01",45
4117,D区,"2024-08-01",15
4118,B区,"2024-08-01",12
4119,E区,"2024-08-01",148
4120,A区,"2024-08-01",242
4121,C区,"2024-08-02",87
4122,D区,"2024-08-02",98
4123,B区,"2024-08-02",78
4124,E区,"2024-08-02",89
4125,A区,"2024-08-02",212
4126,C区,"2024-08-03",63
4127,D区,"2024-08-03",35
4128,B区,"2024-08-03",160
4129,E区,"2024-08-03",85
4130,A区,"2024-08-03",574
4131,C区,"2024-08-04",14
4132,D区,"2024-08-04",77
4133,B区,"2024-08-04",20
4134,E区,"2024-08-04",73
4135,A区,"2024-08-04",160
4136,C区,"2024-08-05",50
4137,D区,"2024-08-05",51
4138,B区,"2024-08-05",191
4139,E区,"2024-08-05",124
4140,A区,"2024-08-05",509
4141,C区,"2024-08-06",57
4142,D区,"2024-08-06",38
4143,B区,"2024-08-06",44
4144,E区,"2024-08-06",112
4145,A区,"2024-08-06",118
4146,C区,"2024-08-07",41
4147,D区,"2024-08-07",19
4148,B区,"2024-08-07",79
4149,E区,"2024-08-07",18
4150,A区,"2024-08-07",159
4151,C区,"2024-08-08",23
4152,D区,"2024-08-08",20
4153,B区,"2024-08-08",21
4154,E区,"2024-08-08",105
4155,A区,"2024-08-08",149
4156,C区,"2024-08-09",94
4157,D区,"2024-08-09",99
4158,B区,"2024-08-09",41
4159,E区,"2024-08-09",46
4160,A区,"2024-08-09",298
4161,C区,"2024-08-10",44
4162,D区,"2024-08-10",174
4163,B区,"2024-08-10",124
4164,E区,"2024-08-10",73
4165,A区,"2024-08-10",421
4166,C区,"2024-08-11",104
4167,D区,"2024-08-11",49
4168,B区,"2024-08-11",26
4169,E区,"2024-08-11",139
4170,A区,"2024-08-11",237
4171,C区,"2024-08-12",18
4172,D区,"2024-08-12",178
4173,B区,"2024-08-12",71
4174,E区,"2024-08-12",200
4175,A区,"2024-08-12",496
4176,C区,"2024-08-13",36
4177,D区,"2024-08-13",30
4178,B区,"2024-08-13",136
4179,E区,"2024-08-13",39
4180,A区,"2024-08-13",343
4181,C区,"2024-08-14",46
4182,D区,"2024-08-14",43
4183,B区,"2024-08-14",35
4184,E区,"2024-08-14",168
4185,A区,"2024-08-14",169
4186,C区,"2024-08-15",169
4187,D区,"2024-08-15",13
4188,B区,"2024-08-15",237
4189,E区,"2024-08-15",120
4190,A区,"2024-08-15",407
4191,C区,"2024-08-16",48
4192,D区,"2024-08-16",31
4193,B区,"2024-08-16",66
4194,E区,"2024-08-16",24
4195,A区,"2024-08-16",292
4196,C区,"2024-08-17",50
4197,D区,"2024-08-17",56
4198,B区,"2024-08-17",106
4199,E区,"2024-08-17",56
4200,A区,"2024-08-17",278
4201,C区,"2024-08-18",73
4202,D区,"2024-08-18",83
4203,B区,"2024-08-18",10
4204,E区,"2024-08-18",195
4205,A区,"2024-08-18",215
4206,C区,"2024-08-19",29
4207,D区,"2024-08-19",60
4208,B区,"2024-08-19",10
4209,E区,"2024-08-19",56
4210,A区,"2024-08-19",532
4211,C区,"2024-08-20",53
4212,D区,"2024-08-20",109
4213,B区,"2024-08-20",208
4214,E区,"2024-08-20",225
4215,A区,"2024-08-20",362
4216,C区,"2024-08-21",101
4217,D区,"2024-08-21",86
4218,B区,"2024-08-21",213
4219,E区,"2024-08-21",42
4220,A区,"2024-08-21",554
4221,C区,"2024-08-22",33
4222,D区,"2024-08-22",133
4223,B区,"2024-08-22",203
4224,E区,"2024-08-22",285
4225,A区,"2024-08-22",297
4226,C区,"2024-08-23",35
4227,D区,"2024-08-23",80
4228,B区,"2024-08-23",21
4229,E区,"2024-08-23",103
4230,A区,"2024-08-23",132
4231,C区,"2024-08-24",89
4232,D区,"2024-08-24",49
4233,B区,"2024-08-24",117
4234,E区,"2024-08-24",193
4235,A区,"2024-08-24",276
4236,C区,"2024-08-25",38
4237,D区,"2024-08-25",138
4238,B区,"2024-08-25",101
4239,E区,"2024-08-25",178
4240,A区,"2024-08-25",194
4241,C区,"2024-08-26",59
4242,D区,"2024-08-26",80
4243,B区,"2024-08-26",240
4244,E区,"2024-08-26",260
4245,A区,"2024-08-26",260
4246,C区,"2024-08-27",46
4247,D区,"2024-08-27",100
4248,B区,"2024-08-27",94
4249,E区,"2024-08-27",141
4250,A区,"2024-08-27",261
4251,C区,"2024-08-28",116
4252,D区,"2024-08-28",82
4253,B区,"2024-08-28",117
4254,E区,"2024-08-28",115
4255,A区,"2024-08-28",336
4256,C区,"2024-08-29",47
4257,D区,"2024-08-29",92
4258,B区,"2024-08-29",210
4259,E区,"2024-08-29",83
4260,A区,"2024-08-29",538
4261,C区,"2024-08-30",70
4262,D区,"2024-08-30",12
4263,B区,"2024-08-30",182
4264,E区,"2024-08-30",287
4265,A区,"2024-08-30",377
4266,C区,"2024-08-31",35
4267,D区,"2024-08-31",109
4268,B区,"2024-08-31",143
4269,E区,"2024-08-31",96
4270,A区,"2024-08-31",340
4271,C区,"2024-09-01",95
4272,D区,"2024-09-01",63
4273,B区,"2024-09-01",31
4274,E区,"2024-09-01",46
4275,A区,"2024-09-01",259
4276,C区,"2024-09-02",52
4277,D区,"2024-09-02",44
4278,B区,"2024-09-02",64
4279,E区,"2024-09-02",104
4280,A区,"2024-09-02",153
4281,C区,"2024-09-03",26
4282,D区,"2024-09-03",113
4283,B区,"2024-09-03",29
4284,E区,"2024-09-03",125
4285,A区,"2024-09-03",246
4286,C区,"2024-09-04",11
4287,D区,"2024-09-04",39
4288,B区,"2024-09-04",274
4289,E区,"2024-09-04",123
4290,A区,"2024-09-04",429
4291,C区,"2024-09-05",140
4292,D区,"2024-09-05",92
4293,B区,"2024-09-05",34
4294,E区,"2024-09-05",215
4295,A区,"2024-09-05",362
4296,C区,"2024-09-06",16
4297,D区,"2024-09-06",13
4298,B区,"2024-09-06",80
4299,E区,"2024-09-06",11
4300,A区,"2024-09-06",276
4301,C区,"2024-09-07",110
4302,D区,"2024-09-07",92
4303,B区,"2024-09-07",112
4304,E区,"2024-09-07",136
4305,A区,"2024-09-07",226
4306,C区,"2024-09-08",111
4307,D区,"2024-09-08",99
4308,B区,"2024-09-08",58
4309,E区,"2024-09-08",279
4310,A区,"2024-09-08",422
4311,C区,"2024-09-09",128
4312,D区,"2024-09-09",146
4313,B区,"2024-09-09",79
4314,E区,"2024-09-09",47
4315,A区,"2024-09-09",366
4316,C区,"2024-09-10",88
4317,D区,"2024-09-10",27
4318,B区,"2024-09-10",53
4319,E区,"2024-09-10",177
4320,A区,"2024-09-10",200
4321,C区,"2024-09-11",19
4322,D区,"2024-09-11",91
4323,B区,"2024-09-11",89
4324,E区,"2024-09-11",258
4325,A区,"2024-09-11",413
4326,C区,"2024-09-12",27
4327,D区,"2024-09-12",44
4328,B区,"2024-09-12",35
4329,E区,"2024-09-12",83
4330,A区,"2024-09-12",181
4331,C区,"2024-09-13",20
4332,D区,"2024-09-13",65
4333,B区,"2024-09-13",182
4334,E区,"2024-09-13",170
4335,A区,"2024-09-13",226
4336,C区,"2024-09-14",99
4337,D区,"2024-09-14",116
4338,B区,"2024-09-14",76
4339,E区,"2024-09-14",71
4340,A区,"2024-09-14",291
4341,C区,"2024-09-15",43
4342,D区,"2024-09-15",19
4343,B区,"2024-09-15",18
4344,E区,"2024-09-15",47
4345,A区,"2024-09-15",283
4346,C区,"2024-09-16",74
4347,D区,"2024-09-16",43
4348,B区,"2024-09-16",123
4349,E区,"2024-09-16",93
4350,A区,"2024-09-16",171
4351,C区,"2024-09-17",109
4352,D区,"2024-09-17",50
4353,B区,"2024-09-17",112
4354,E区,"2024-09-17",13
4355,A区,"2024-09-17",452
4356,C区,"2024-09-18",67
4357,D区,"2024-09-18",18
4358,B区,"2024-09-18",200
4359,E区,"2024-09-18",24
4360,A区,"2024-09-18",383
4361,C区,"2024-09-19",16
4362,D区,"2024-09-19",119
4363,B区,"2024-09-19",103
4364,E区,"2024-09-19",180
4365,A区,"2024-09-19",215
4366,C区,"2024-09-20",163
4367,D区,"2024-09-20",125
4368,B区,"2024-09-20",72
4369,E区,"2024-09-20",151
4370,A区,"2024-09-20",415
4371,C区,"2024-09-21",86
4372,D区,"2024-09-21",73
4373,B区,"2024-09-21",44
4374,E区,"2024-09-21",32
4375,A区,"2024-09-21",289
4376,C区,"2024-09-22",179
4377,D区,"2024-09-22",124
4378,B区,"2024-09-22",153
4379,E区,"2024-09-22",13
4380,A区,"2024-09-22",427
4381,C区,"2024-09-23",87
4382,D区,"2024-09-23",28
4383,B区,"2024-09-23",70
4384,E区,"2024-09-23",181
4385,A区,"2024-09-23",234
4386,C区,"2024-09-24",148
4387,D区,"2024-09-24",176
4388,B区,"2024-09-24",52
4389,E区,"2024-09-24",49
4390,A区,"2024-09-24",429
4391,C区,"2024-09-25",73
4392,D区,"2024-09-25",109
4393,B区,"2024-09-25",120
4394,E区,"2024-09-25",90
4395,A区,"2024-09-25",218
4396,C区,"2024-09-26",63
4397,D区,"2024-09-26",96
4398,B区,"2024-09-26",32
4399,E区,"2024-09-26",168
4400,A区,"2024-09-26",174
4401,C区,"2024-09-27",52
4402,D区,"2024-09-27",124
4403,B区,"2024-09-27",134
4404,E区,"2024-09-27",59
4405,A区,"2024-09-27",242
4406,C区,"2024-09-28",84
4407,D区,"2024-09-28",70
4408,B区,"2024-09-28",77
4409,E区,"2024-09-28",38
4410,A区,"2024-09-28",212
4411,C区,"2024-09-29",131
4412,D区,"2024-09-29",135
4413,B区,"2024-09-29",109
4414,E区,"2024-09-29",131
4415,A区,"2024-09-29",206
4416,C区,"2024-09-30",13
4417,D区,"2024-09-30",142
4418,B区,"2024-09-30",91
4419,E区,"2024-09-30",104
4420,A区,"2024-09-30",304
4421,C区,"2024-10-01",70
4422,D区,"2024-10-01",99
4423,B区,"2024-10-01",149
4424,E区,"2024-10-01",53
4425,A区,"2024-10-01",307
4426,C区,"2024-10-02",127
4427,D区,"2024-10-02",189
