"md_id","busi_time","type_name","name","due_cnt","overdue_cnt","serious_overdue_cnt","avg_overdue_time"
537,"2022-06-29",2,办理中,84,29,5,40.32
538,"2022-06-29",2,审核中,109,49,14,35.89
539,"2022-06-29",2,待归档,101,35,27,30.47
540,"2022-06-29",2,已回访,180,47,18,28.67
541,"2022-06-30",1,一般,166,66,23,48.56
542,"2022-06-30",1,紧急,84,26,23,45.35
543,"2022-06-30",1,特急,110,11,9,10.86
544,"2022-06-30",1,应急事件,99,20,12,41.44
545,"2022-06-30",2,受理中,124,31,8,42.72
546,"2022-06-30",2,办理中,175,75,35,58.15
547,"2022-06-30",2,审核中,157,77,0,14.29
548,"2022-06-30",2,待归档,96,46,45,56.05
549,"2022-06-30",2,已回访,193,94,43,25.7
550,"2022-07-01",1,一般,155,44,33,53.77
551,"2022-07-01",1,紧急,196,29,26,43.53
552,"2022-07-01",1,特急,135,28,15,26.6
553,"2022-07-01",1,应急事件,142,39,15,32.8
554,"2022-07-01",2,受理中,114,27,26,18.38
555,"2022-07-01",2,办理中,164,30,24,44.17
556,"2022-07-01",2,审核中,99,48,23,19.94
557,"2022-07-01",2,待归档,178,81,29,59.99
558,"2022-07-01",2,已回访,159,66,21,55.05
559,"2022-07-02",1,一般,98,43,16,48.22
560,"2022-07-02",1,紧急,123,18,0,57.58
561,"2022-07-02",1,特急,160,78,8,47.59
562,"2022-07-02",1,应急事件,173,69,3,35.23
563,"2022-07-02",2,受理中,100,23,6,22.88
564,"2022-07-02",2,办理中,172,15,3,10.87
565,"2022-07-02",2,审核中,145,52,42,15.4
566,"2022-07-02",2,待归档,132,26,9,10.45
567,"2022-07-02",2,已回访,109,41,35,14.75
568,"2022-07-03",1,一般,149,30,24,26.57
569,"2022-07-03",1,紧急,176,57,2,18.41
570,"2022-07-03",1,特急,105,17,0,46.18
571,"2022-07-03",1,应急事件,179,30,22,21.83
572,"2022-07-03",2,受理中,134,58,26,43.97
573,"2022-07-03",2,办理中,83,38,36,24.11
574,"2022-07-03",2,审核中,162,58,48,28.27
575,"2022-07-03",2,待归档,151,30,21,50.44
576,"2022-07-03",2,已回访,112,49,16,19.58
577,"2022-07-04",1,一般,169,31,20,46.97
578,"2022-07-04",1,紧急,106,37,10,47.22
579,"2022-07-04",1,特急,92,17,4,47.28
580,"2022-07-04",1,应急事件,172,79,39,41.09
581,"2022-07-04",2,受理中,114,41,9,26.51
582,"2022-07-04",2,办理中,173,72,68,48.01
583,"2022-07-04",2,审核中,94,42,15,20.57
584,"2022-07-04",2,待归档,188,34,22,31.26
585,"2022-07-04",2,已回访,174,56,26,54.7
586,"2022-07-05",1,一般,142,32,3,23.95
587,"2022-07-05",1,紧急,158,52,40,20.46
588,"2022-07-05",1,特急,139,15,0,25.35
589,"2022-07-05",1,应急事件,111,50,27,37.02
590,"2022-07-05",2,受理中,139,39,17,46.85
591,"2022-07-05",2,办理中,94,24,9,50.98
592,"2022-07-05",2,审核中,134,52,19,33.43
593,"2022-07-05",2,待归档,107,25,8,17.76
594,"2022-07-05",2,已回访,145,39,35,27.31
595,"2022-07-06",1,一般,134,38,3,57.89
596,"2022-07-06",1,紧急,183,82,12,31.4
597,"2022-07-06",1,特急,99,38,31,48.59
598,"2022-07-06",1,应急事件,198,13,7,26.73
599,"2022-07-06",2,受理中,125,59,57,23.76
600,"2022-07-06",2,办理中,171,67,52,46.35
601,"2022-07-06",2,审核中,125,18,2,17.12
602,"2022-07-06",2,待归档,167,51,49,58.44
603,"2022-07-06",2,已回访,175,15,3,56.3
604,"2022-07-07",1,一般,134,65,64,45.31
605,"2022-07-07",1,紧急,174,27,26,49.02
606,"2022-07-07",1,特急,180,84,77,37.48
607,"2022-07-07",1,应急事件,199,33,4,27.84
608,"2022-07-07",2,受理中,169,37,7,44.75
609,"2022-07-07",2,办理中,87,31,28,23.57
610,"2022-07-07",2,审核中,154,12,5,22.48
611,"2022-07-07",2,待归档,140,22,13,25.59
612,"2022-07-07",2,已回访,192,80,79,32.3
613,"2022-07-08",1,一般,164,53,48,51.92
614,"2022-07-08",1,紧急,101,18,15,17.14
615,"2022-07-08",1,特急,146,57,11,14.87
616,"2022-07-08",1,应急事件,178,61,38,54.49
617,"2022-07-08",2,受理中,107,39,38,44.74
618,"2022-07-08",2,办理中,150,17,11,26.15
619,"2022-07-08",2,审核中,142,64,21,55.78
620,"2022-07-08",2,待归档,95,42,21,50.89
621,"2022-07-08",2,已回访,98,23,16,41.38
622,"2022-07-09",1,一般,140,32,7,19.92
623,"2022-07-09",1,紧急,199,50,21,21.41
624,"2022-07-09",1,特急,107,45,3,52.26
625,"2022-07-09",1,应急事件,132,46,2,48.11
626,"2022-07-09",2,受理中,109,49,44,25.63
627,"2022-07-09",2,办理中,156,46,36,24.08
628,"2022-07-09",2,审核中,138,19,4,54.94
629,"2022-07-09",2,待归档,102,12,3,32.36
630,"2022-07-09",2,已回访,105,44,33,38.84
631,"2022-07-10",1,一般,80,21,15,43.35
632,"2022-07-10",1,紧急,190,41,16,38.69
633,"2022-07-10",1,特急,86,19,11,19.73
634,"2022-07-10",1,应急事件,145,48,19,36.48
635,"2022-07-10",2,受理中,89,16,9,43.89
636,"2022-07-10",2,办理中,89,11,5,39.56
637,"2022-07-10",2,审核中,124,52,17,24.42
638,"2022-07-10",2,待归档,93,11,2,17.55
639,"2022-07-10",2,已回访,164,48,10,23.9
640,"2022-07-11",1,一般,128,10,9,16.75
641,"2022-07-11",1,紧急,160,38,26,39.96
642,"2022-07-11",1,特急,160,71,40,59.16
643,"2022-07-11",1,应急事件,118,32,15,53.78
644,"2022-07-11",2,受理中,199,66,60,29.65
645,"2022-07-11",2,办理中,127,42,1,55.28
646,"2022-07-11",2,审核中,107,43,9,23.48
647,"2022-07-11",2,待归档,105,25,2,12.56
648,"2022-07-11",2,已回访,159,69,26,20.69
649,"2022-07-12",1,一般,156,16,13,23.15
650,"2022-07-12",1,紧急,107,34,13,53.9
651,"2022-07-12",1,特急,138,28,13,20.51
652,"2022-07-12",1,应急事件,174,59,42,12.93
653,"2022-07-12",2,受理中,83,37,35,19.06
654,"2022-07-12",2,办理中,149,44,19,22.35
655,"2022-07-12",2,审核中,187,74,33,48.75
656,"2022-07-12",2,待归档,184,62,47,37.84
657,"2022-07-12",2,已回访,149,38,18,52.52
658,"2022-07-13",1,一般,147,67,33,16.88
659,"2022-07-13",1,紧急,168,82,25,28.96
660,"2022-07-13",1,特急,96,29,10,52.99
661,"2022-07-13",1,应急事件,82,35,33,25.76
662,"2022-07-13",2,受理中,181,79,6,34.1
663,"2022-07-13",2,办理中,162,72,68,54.89
664,"2022-07-13",2,审核中,90,14,10,15.89
665,"2022-07-13",2,待归档,192,35,30,17.13
666,"2022-07-13",2,已回访,177,38,10,41.97
667,"2022-07-14",1,一般,196,80,30,45.89
668,"2022-07-14",1,紧急,138,48,16,17.66
669,"2022-07-14",1,特急,149,69,11,52.34
670,"2022-07-14",1,应急事件,188,76,16,54.51
671,"2022-07-14",2,受理中,156,61,55,34.56
672,"2022-07-14",2,办理中,89,13,0,45.49
673,"2022-07-14",2,审核中,200,93,22,44.3
674,"2022-07-14",2,待归档,131,28,14,54.03
675,"2022-07-14",2,已回访,102,30,11,43.08
676,"2022-07-15",1,一般,176,50,37,43.72
677,"2022-07-15",1,紧急,115,37,35,43.57
678,"2022-07-15",1,特急,83,15,5,19.43
679,"2022-07-15",1,应急事件,191,12,8,16.18
680,"2022-07-15",2,受理中,128,61,0,57.14
681,"2022-07-15",2,办理中,177,73,71,28.07
682,"2022-07-15",2,审核中,127,52,27,21.34
683,"2022-07-15",2,待归档,191,79,31,43.36
684,"2022-07-15",2,已回访,111,23,22,20.02
685,"2022-07-16",1,一般,175,79,64,49.43
686,"2022-07-16",1,紧急,97,19,4,55.78
687,"2022-07-16",1,特急,153,46,39,23.48
688,"2022-07-16",1,应急事件,167,80,70,25.77
689,"2022-07-16",2,受理中,178,17,12,50.1
690,"2022-07-16",2,办理中,154,73,4,26.3
691,"2022-07-16",2,审核中,90,41,9,53.49
692,"2022-07-16",2,待归档,172,82,57,30.39
693,"2022-07-16",2,已回访,164,50,42,58.35
694,"2022-07-17",1,一般,167,66,48,31.33
695,"2022-07-17",1,紧急,118,51,11,35.98
696,"2022-07-17",1,特急,170,63,61,10.85
697,"2022-07-17",1,应急事件,159,36,22,51.18
698,"2022-07-17",2,受理中,165,34,32,39.98
699,"2022-07-17",2,办理中,173,59,48,15.28
700,"2022-07-17",2,审核中,94,18,17,43.3
701,"2022-07-17",2,待归档,100,49,44,21.71
702,"2022-07-17",2,已回访,98,35,11,29.21
703,"2022-07-18",1,一般,143,36,0,49.16
704,"2022-07-18",1,紧急,109,18,4,40.52
705,"2022-07-18",1,特急,80,11,4,53.17
706,"2022-07-18",1,应急事件,189,31,30,16.75
707,"2022-07-18",2,受理中,196,10,7,58.83
708,"2022-07-18",2,办理中,122,42,24,40.09
709,"2022-07-18",2,审核中,169,62,51,38.66
710,"2022-07-18",2,待归档,168,45,15,56.94
711,"2022-07-18",2,已回访,109,23,5,49.02
712,"2022-07-19",1,一般,93,43,39,33.01
713,"2022-07-19",1,紧急,94,14,10,12.26
714,"2022-07-19",1,特急,116,56,15,50.62
715,"2022-07-19",1,应急事件,128,55,35,59.95
716,"2022-07-19",2,受理中,81,38,33,19.0
717,"2022-07-19",2,办理中,185,36,35,20.44
718,"2022-07-19",2,审核中,111,32,13,14.94
719,"2022-07-19",2,待归档,151,26,19,56.66
720,"2022-07-19",2,已回访,124,15,8,17.91
721,"2022-07-20",1,一般,174,57,40,44.27
722,"2022-07-20",1,紧急,132,22,18,55.19
723,"2022-07-20",1,特急,162,49,36,10.75
724,"2022-07-20",1,应急事件,82,29,21,47.34
725,"2022-07-20",2,受理中,85,20,8,37.11
726,"2022-07-20",2,办理中,133,35,14,32.4
727,"2022-07-20",2,审核中,160,37,4,18.61
728,"2022-07-20",2,待归档,188,86,33,50.47
729,"2022-07-20",2,已回访,108,18,16,27.04
730,"2022-07-21",1,一般,116,21,19,22.3
731,"2022-07-21",1,紧急,199,72,11,36.65
732,"2022-07-21",1,特急,107,39,24,17.95
733,"2022-07-21",1,应急事件,81,35,9,12.31
734,"2022-07-21",2,受理中,139,48,36,36.7
735,"2022-07-21",2,办理中,118,45,44,37.82
736,"2022-07-21",2,审核中,112,50,48,18.99
737,"2022-07-21",2,待归档,161,44,10,45.96
738,"2022-07-21",2,已回访,158,77,18,49.47
739,"2022-07-22",1,一般,147,25,13,16.76
740,"2022-07-22",1,紧急,103,16,15,42.04
741,"2022-07-22",1,特急,92,13,11,32.32
742,"2022-07-22",1,应急事件,185,57,36,42.82
743,"2022-07-22",2,受理中,83,19,15,24.07
744,"2022-07-22",2,办理中,171,50,31,30.24
745,"2022-07-22",2,审核中,101,29,17,42.93
746,"2022-07-22",2,待归档,90,19,14,55.02
747,"2022-07-22",2,已回访,123,32,15,48.03
748,"2022-07-23",1,一般,127,27,26,13.09
749,"2022-07-23",1,紧急,94,33,9,52.22
750,"2022-07-23",1,特急,158,44,11,30.59
751,"2022-07-23",1,应急事件,106,17,10,41.72
752,"2022-07-23",2,受理中,85,12,0,39.23
753,"2022-07-23",2,办理中,149,18,7,13.68
754,"2022-07-23",2,审核中,156,22,16,55.37
755,"2022-07-23",2,待归档,161,22,3,45.52
756,"2022-07-23",2,已回访,175,37,5,49.29
757,"2022-07-24",1,一般,129,31,23,29.51
758,"2022-07-24",1,紧急,126,16,5,38.8
759,"2022-07-24",1,特急,143,45,20,45.26
760,"2022-07-24",1,应急事件,187,13,6,50.75
761,"2022-07-24",2,受理中,183,56,21,18.42
762,"2022-07-24",2,办理中,186,31,10,14.22
763,"2022-07-24",2,审核中,115,39,19,40.3
764,"2022-07-24",2,待归档,92,16,2,31.64
765,"2022-07-24",2,已回访,152,24,0,26.71
766,"2022-07-25",1,一般,173,72,25,54.01
767,"2022-07-25",1,紧急,89,23,4,13.12
768,"2022-07-25",1,特急,140,56,14,28.89
769,"2022-07-25",1,应急事件,198,62,26,13.53
770,"2022-07-25",2,受理中,167,29,4,38.07
771,"2022-07-25",2,办理中,178,33,22,40.13
772,"2022-07-25",2,审核中,147,56,27,31.19
773,"2022-07-25",2,待归档,106,10,0,55.19
774,"2022-07-25",2,已回访,175,57,1,54.09
775,"2022-07-26",1,一般,98,18,8,38.24
776,"2022-07-26",1,紧急,86,27,9,34.48
777,"2022-07-26",1,特急,193,44,8,59.15
778,"2022-07-26",1,应急事件,83,37,15,57.74
779,"2022-07-26",2,受理中,104,26,23,39.6
780,"2022-07-26",2,办理中,177,22,18,42.29
781,"2022-07-26",2,审核中,128,55,46,14.36
782,"2022-07-26",2,待归档,161,67,45,43.22
783,"2022-07-26",2,已回访,138,52,29,12.21
784,"2022-07-27",1,一般,147,18,3,57.31
785,"2022-07-27",1,紧急,105,39,16,27.68
786,"2022-07-27",1,特急,89,41,40,53.16
787,"2022-07-27",1,应急事件,110,47,36,17.09
788,"2022-07-27",2,受理中,185,40,25,58.55
789,"2022-07-27",2,办理中,186,52,18,33.27
790,"2022-07-27",2,审核中,89,31,11,14.85
791,"2022-07-27",2,待归档,156,20,5,21.95
792,"2022-07-27",2,已回访,101,16,15,42.39
793,"2022-07-28",1,一般,102,29,0,44.42
794,"2022-07-28",1,紧急,136,42,13,20.51
795,"2022-07-28",1,特急,136,35,33,48.13
796,"2022-07-28",1,应急事件,84,40,29,45.95
797,"2022-07-28",2,受理中,114,48,35,19.21
798,"2022-07-28",2,办理中,131,59,46,46.78
799,"2022-07-28",2,审核中,171,16,2,57.3
800,"2022-07-28",2,待归档,170,65,30,51.22
801,"2022-07-28",2,已回访,126,13,11,52.76
802,"2022-07-29",1,一般,172,21,7,44.96
803,"2022-07-29",1,紧急,136,14,3,59.76
804,"2022-07-29",1,特急,134,45,2,21.35
805,"2022-07-29",1,应急事件,131,59,24,40.24
806,"2022-07-29",2,受理中,95,20,14,21.45
807,"2022-07-29",2,办理中,178,22,13,10.78
808,"2022-07-29",2,审核中,80,32,27,22.35
809,"2022-07-29",2,待归档,174,73,47,43.82
810,"2022-07-29",2,已回访,106,15,13,51.29
811,"2022-07-30",1,一般,178,57,35,46.2
812,"2022-07-30",1,紧急,197,20,19,47.67
813,"2022-07-30",1,特急,115,54,33,31.89
814,"2022-07-30",1,应急事件,141,37,13,42.65
815,"2022-07-30",2,受理中,90,26,8,23.81
816,"2022-07-30",2,办理中,200,98,47,31.1
817,"2022-07-30",2,审核中,92,27,10,59.79
818,"2022-07-30",2,待归档,156,71,59,19.36
819,"2022-07-30",2,已回访,141,11,7,48.18
820,"2022-07-31",1,一般,164,55,24,45.5
821,"2022-07-31",1,紧急,85,36,35,38.14
822,"2022-07-31",1,特急,124,21,4,34.52
823,"2022-07-31",1,应急事件,159,45,17,43.11
824,"2022-07-31",2,受理中,149,46,41,53.14
825,"2022-07-31",2,办理中,170,84,39,16.64
826,"2022-07-31",2,审核中,92,35,18,49.15
827,"2022-07-31",2,待归档,124,34,25,11.57
828,"2022-07-31",2,已回访,101,18,3,50.36
829,"2022-08-01",1,一般,182,77,38,12.25
830,"2022-08-01",1,紧急,153,66,19,24.34
831,"2022-08-01",1,特急,101,39,0,20.12
832,"2022-08-01",1,应急事件,160,61,12,35.01
833,"2022-08-01",2,受理中,151,60,16,25.16
834,"2022-08-01",2,办理中,130,12,2,40.77
835,"2022-08-01",2,审核中,151,67,13,18.37
836,"2022-08-01",2,待归档,142,68,49,28.15
837,"2022-08-01",2,已回访,81,31,4,39.77
838,"2022-08-02",1,一般,114,18,2,35.3
839,"2022-08-02",1,紧急,162,32,29,16.78
840,"2022-08-02",1,特急,82,31,30,14.7
841,"2022-08-02",1,应急事件,141,44,23,40.3
842,"2022-08-02",2,受理中,181,50,36,44.08
843,"2022-08-02",2,办理中,163,76,16,55.39
844,"2022-08-02",2,审核中,197,54,15,10.62
845,"2022-08-02",2,待归档,136,61,30,21.72
846,"2022-08-02",2,已回访,143,40,22,49.81
847,"2022-08-03",1,一般,81,38,11,53.74
848,"2022-08-03",1,紧急,100,14,1,53.86
849,"2022-08-03",1,特急,129,30,19,13.64
850,"2022-08-03",1,应急事件,196,23,5,57.01
851,"2022-08-03",2,受理中,125,52,22,47.96
852,"2022-08-03",2,办理中,170,67,65,33.47
853,"2022-08-03",2,审核中,196,33,22,58.49
854,"2022-08-03",2,待归档,157,42,11,45.97
855,"2022-08-03",2,已回访,157,16,15,32.51
856,"2022-08-04",1,一般,192,90,52,45.6
857,"2022-08-04",1,紧急,122,40,15,57.34
858,"2022-08-04",1,特急,169,54,20,41.75
859,"2022-08-04",1,应急事件,94,17,8,20.64
860,"2022-08-04",2,受理中,192,28,15,49.13
861,"2022-08-04",2,办理中,169,69,40,32.72
862,"2022-08-04",2,审核中,81,38,27,14.62
863,"2022-08-04",2,待归档,184,28,5,22.69
864,"2022-08-04",2,已回访,114,12,2,27.82
865,"2022-08-05",1,一般,160,25,10,22.96
866,"2022-08-05",1,紧急,177,65,61,43.13
867,"2022-08-05",1,特急,191,19,10,20.67
868,"2022-08-05",1,应急事件,166,27,25,58.85
869,"2022-08-05",2,受理中,147,63,25,41.7
870,"2022-08-05",2,办理中,97,21,20,35.41
871,"2022-08-05",2,审核中,81,19,4,25.06
872,"2022-08-05",2,待归档,141,14,10,54.99
873,"2022-08-05",2,已回访,86,41,3,20.6
874,"2022-08-06",1,一般,152,44,25,26.22
875,"2022-08-06",1,紧急,131,29,13,11.69
876,"2022-08-06",1,特急,119,23,17,47.67
877,"2022-08-06",1,应急事件,144,61,33,38.0
878,"2022-08-06",2,受理中,194,91,26,13.87
879,"2022-08-06",2,办理中,186,44,4,57.92
880,"2022-08-06",2,审核中,156,45,13,33.55
881,"2022-08-06",2,待归档,129,10,1,25.88
882,"2022-08-06",2,已回访,142,70,48,30.11
883,"2022-08-07",1,一般,199,93,18,26.6
884,"2022-08-07",1,紧急,87,28,12,42.34
885,"2022-08-07",1,特急,90,26,19,45.92
886,"2022-08-07",1,应急事件,107,26,6,41.45
887,"2022-08-07",2,受理中,126,14,0,47.83
888,"2022-08-07",2,办理中,176,84,11,41.03
889,"2022-08-07",2,审核中,112,24,2,16.84
890,"2022-08-07",2,待归档,97,28,1,40.83
891,"2022-08-07",2,已回访,134,64,62,52.27
892,"2022-08-08",1,一般,198,74,9,52.97
893,"2022-08-08",1,紧急,97,28,16,26.62
894,"2022-08-08",1,特急,85,38,14,57.3
895,"2022-08-08",1,应急事件,161,51,17,33.46
896,"2022-08-08",2,受理中,193,86,81,11.57
897,"2022-08-08",2,办理中,99,33,30,49.5
898,"2022-08-08",2,审核中,200,90,86,32.46
899,"2022-08-08",2,待归档,122,48,20,23.58
900,"2022-08-08",2,已回访,147,57,49,25.35
901,"2022-08-09",1,一般,125,49,7,12.16
902,"2022-08-09",1,紧急,87,17,11,35.24
903,"2022-08-09",1,特急,170,21,4,10.46
904,"2022-08-09",1,应急事件,149,71,41,53.8
905,"2022-08-09",2,受理中,175,69,12,45.62
906,"2022-08-09",2,办理中,153,33,31,45.38
907,"2022-08-09",2,审核中,157,49,13,17.52
908,"2022-08-09",2,待归档,158,33,23,12.54
909,"2022-08-09",2,已回访,97,19,3,19.15
910,"2022-08-10",1,一般,185,34,0,21.12
911,"2022-08-10",1,紧急,137,21,16,53.32
912,"2022-08-10",1,特急,194,95,83,23.98
913,"2022-08-10",1,应急事件,120,33,14,21.26
914,"2022-08-10",2,受理中,118,40,32,36.68
915,"2022-08-10",2,办理中,144,60,29,50.77
916,"2022-08-10",2,审核中,125,16,0,56.32
917,"2022-08-10",2,待归档,184,49,7,23.54
918,"2022-08-10",2,已回访,169,17,6,35.15
919,"2022-08-11",1,一般,194,67,26,12.31
920,"2022-08-11",1,紧急,136,57,56,48.26
921,"2022-08-11",1,特急,197,84,15,23.12
922,"2022-08-11",1,应急事件,155,16,12,39.39
923,"2022-08-11",2,受理中,126,27,16,39.49
924,"2022-08-11",2,办理中,146,67,43,42.14
925,"2022-08-11",2,审核中,195,11,3,41.41
926,"2022-08-11",2,待归档,80,29,15,27.39
927,"2022-08-11",2,已回访,141,23,2,55.94
928,"2022-08-12",1,一般,167,25,5,31.56
929,"2022-08-12",1,紧急,181,53,8,43.22
930,"2022-08-12",1,特急,168,29,17,46.67
931,"2022-08-12",1,应急事件,142,53,28,26.3
932,"2022-08-12",2,受理中,188,39,17,58.06
933,"2022-08-12",2,办理中,174,14,2,45.61
934,"2022-08-12",2,审核中,136,13,9,50.72
935,"2022-08-12",2,待归档,151,54,18,45.61
936,"2022-08-12",2,已回访,132,62,34,33.01
937,"2022-08-13",1,一般,168,31,1,58.41
938,"2022-08-13",1,紧急,141,36,25,14.06
939,"2022-08-13",1,特急,123,24,0,28.3
940,"2022-08-13",1,应急事件,190,24,16,37.13
941,"2022-08-13",2,受理中,167,23,17,23.18
942,"2022-08-13",2,办理中,87,33,16,46.98
943,"2022-08-13",2,审核中,88,26,3,40.05
944,"2022-08-13",2,待归档,156,49,34,54.65
945,"2022-08-13",2,已回访,157,24,13,57.71
946,"2022-08-14",1,一般,102,30,6,37.46
947,"2022-08-14",1,紧急,176,16,6,48.39
948,"2022-08-14",1,特急,119,27,16,26.52
949,"2022-08-14",1,应急事件,104,15,0,24.18
950,"2022-08-14",2,受理中,143,59,49,59.56
951,"2022-08-14",2,办理中,150,63,32,53.18
952,"2022-08-14",2,审核中,167,82,11,27.41
953,"2022-08-14",2,待归档,165,31,26,40.31
954,"2022-08-14",2,已回访,83,27,8,37.09
955,"2022-08-15",1,一般,129,47,12,56.27
956,"2022-08-15",1,紧急,170,14,4,14.3
957,"2022-08-15",1,特急,95,15,12,45.23
958,"2022-08-15",1,应急事件,106,36,20,51.13
959,"2022-08-15",2,受理中,173,22,9,28.17
960,"2022-08-15",2,办理中,94,12,2,49.42
961,"2022-08-15",2,审核中,81,37,17,41.0
962,"2022-08-15",2,待归档,100,49,43,24.44
963,"2022-08-15",2,已回访,151,70,56,53.66
964,"2022-08-16",1,一般,123,60,15,14.49
965,"2022-08-16",1,紧急,101,11,7,23.0
966,"2022-08-16",1,特急,103,21,10,26.89
967,"2022-08-16",1,应急事件,122,15,5,20.87
968,"2022-08-16",2,受理中,111,43,18,10.37
969,"2022-08-16",2,办理中,102,12,4,55.68
970,"2022-08-16",2,审核中,180,44,29,24.81
971,"2022-08-16",2,待归档,94,14,4,39.12
972,"2022-08-16",2,已回访,144,10,2,32.01
973,"2022-08-17",1,一般,187,89,46,14.19
974,"2022-08-17",1,紧急,110,47,14,57.4
975,"2022-08-17",1,特急,127,22,12,51.88
976,"2022-08-17",1,应急事件,180,65,53,59.71
977,"2022-08-17",2,受理中,139,51,9,34.75
978,"2022-08-17",2,办理中,177,83,50,10.76
979,"2022-08-17",2,审核中,188,42,29,27.58
980,"2022-08-17",2,待归档,132,46,38,18.88
981,"2022-08-17",2,已回访,81,28,16,49.96
982,"2022-08-18",1,一般,199,37,32,40.38
983,"2022-08-18",1,紧急,140,53,9,47.7
984,"2022-08-18",1,特急,194,55,28,52.46
985,"2022-08-18",1,应急事件,130,62,53,57.46
986,"2022-08-18",2,受理中,170,78,65,17.32
987,"2022-08-18",2,办理中,114,45,5,27.27
988,"2022-08-18",2,审核中,172,34,19,22.46
989,"2022-08-18",2,待归档,188,25,1,17.22
990,"2022-08-18",2,已回访,108,37,4,26.71
991,"2022-08-19",1,一般,121,10,5,17.97
992,"2022-08-19",1,紧急,116,13,12,15.2
993,"2022-08-19",1,特急,176,75,6,52.51
994,"2022-08-19",1,应急事件,108,28,4,17.34
995,"2022-08-19",2,受理中,175,77,66,20.55
996,"2022-08-19",2,办理中,96,40,33,53.59
997,"2022-08-19",2,审核中,150,63,31,25.32
998,"2022-08-19",2,待归档,143,41,30,49.96
999,"2022-08-19",2,已回访,124,41,5,57.43
1000,"2022-08-20",1,一般,146,32,5,44.33
1001,"2022-08-20",1,紧急,196,42,14,42.11
1002,"2022-08-20",1,特急,175,31,5,50.63
1003,"2022-08-20",1,应急事件,197,56,42,48.56
1004,"2022-08-20",2,受理中,187,53,26,51.86
1005,"2022-08-20",2,办理中,154,15,9,47.47
1006,"2022-08-20",2,审核中,105,35,21,12.64
