"md_id","busi_time","sub_name","type_name","type_cnt","finish_cnt","satisfaction_cnt","avg_handler_time"
469,"2022-05-12",交通运输,举报,13,12,12,28.28
470,"2022-05-12",交通运输,无效,14,14,13,0.81
471,"2022-05-12",交通运输,其他,5,5,5,7.25
472,"2022-05-12",农林牧渔,咨询,15,14,14,5.51
473,"2022-05-12",农林牧渔,投诉,19,19,17,10.73
474,"2022-05-12",农林牧渔,意见建议,26,25,25,10.57
475,"2022-05-12",农林牧渔,求助,26,25,23,15.89
476,"2022-05-12",农林牧渔,表扬,9,9,9,1.51
477,"2022-05-12",农林牧渔,举报,36,34,35,36.92
478,"2022-05-12",农林牧渔,无效,27,26,23,1.17
479,"2022-05-12",农林牧渔,其他,15,14,13,14.27
480,"2022-05-13",科教文体,咨询,2,2,2,4.77
481,"2022-05-13",科教文体,投诉,7,7,6,10.7
482,"2022-05-13",科教文体,意见建议,1,1,1,7.57
483,"2022-05-13",科教文体,求助,1,1,1,18.26
484,"2022-05-13",科教文体,表扬,12,12,10,1.56
485,"2022-05-13",科教文体,举报,7,7,6,23.1
486,"2022-05-13",科教文体,无效,9,9,8,1.34
487,"2022-05-13",科教文体,其他,6,6,5,18.54
488,"2022-05-13",公卫医疗,咨询,28,27,26,5.31
489,"2022-05-13",公卫医疗,投诉,27,26,24,16.57
490,"2022-05-13",公卫医疗,意见建议,24,23,23,8.52
491,"2022-05-13",公卫医疗,求助,33,32,31,24.26
492,"2022-05-13",公卫医疗,表扬,4,4,4,2.49
493,"2022-05-13",公卫医疗,举报,35,34,33,42.08
494,"2022-05-13",公卫医疗,无效,26,25,25,1.77
495,"2022-05-13",公卫医疗,其他,1,1,1,6.37
496,"2022-05-13",城乡建设,咨询,2,2,2,4.03
497,"2022-05-13",城乡建设,投诉,3,3,3,18.45
498,"2022-05-13",城乡建设,意见建议,1,1,1,12.65
499,"2022-05-13",城乡建设,求助,0,0,0,14.29
500,"2022-05-13",城乡建设,表扬,6,6,5,3.16
501,"2022-05-13",城乡建设,举报,1,1,1,42.57
502,"2022-05-13",城乡建设,无效,6,6,5,1.92
503,"2022-05-13",城乡建设,其他,2,2,2,18.41
504,"2022-05-13",交通运输,咨询,13,13,12,2.23
505,"2022-05-13",交通运输,投诉,10,10,9,15.35
506,"2022-05-13",交通运输,意见建议,15,15,14,15.69
507,"2022-05-13",交通运输,求助,3,3,3,27.78
508,"2022-05-13",交通运输,表扬,20,19,19,1.93
509,"2022-05-13",交通运输,举报,12,11,11,26.81
510,"2022-05-13",交通运输,无效,5,5,4,0.77
511,"2022-05-13",交通运输,其他,6,6,6,5.47
512,"2022-05-13",农林牧渔,咨询,4,4,4,3.07
513,"2022-05-13",农林牧渔,投诉,2,2,2,19.59
514,"2022-05-13",农林牧渔,意见建议,6,6,5,13.14
515,"2022-05-13",农林牧渔,求助,7,7,6,26.08
516,"2022-05-13",农林牧渔,表扬,4,4,4,3.53
517,"2022-05-13",农林牧渔,举报,5,5,5,18.69
518,"2022-05-13",农林牧渔,无效,2,2,2,1.28
519,"2022-05-13",农林牧渔,其他,2,2,2,18.74
520,"2022-05-14",科教文体,咨询,44,43,41,5.5
521,"2022-05-14",科教文体,投诉,25,24,23,10.45
522,"2022-05-14",科教文体,意见建议,5,5,5,12.93
523,"2022-05-14",科教文体,求助,5,5,5,23.21
524,"2022-05-14",科教文体,表扬,36,35,33,2.77
525,"2022-05-14",科教文体,举报,8,8,7,29.85
526,"2022-05-14",科教文体,无效,16,16,15,0.78
527,"2022-05-14",科教文体,其他,24,23,21,17.57
528,"2022-05-14",公卫医疗,咨询,17,16,16,3.13
529,"2022-05-14",公卫医疗,投诉,16,15,14,19.14
530,"2022-05-14",公卫医疗,意见建议,13,12,11,15.0
531,"2022-05-14",公卫医疗,求助,16,16,15,26.96
532,"2022-05-14",公卫医疗,表扬,12,12,10,2.66
533,"2022-05-14",公卫医疗,举报,2,2,2,31.64
534,"2022-05-14",公卫医疗,无效,14,13,12,1.96
535,"2022-05-14",公卫医疗,其他,0,0,0,7.67
536,"2022-05-14",城乡建设,咨询,6,6,6,2.35
537,"2022-05-14",城乡建设,投诉,4,4,4,15.72
538,"2022-05-14",城乡建设,意见建议,5,5,5,13.03
539,"2022-05-14",城乡建设,求助,15,14,14,14.45
540,"2022-05-14",城乡建设,表扬,15,14,14,2.58
541,"2022-05-14",城乡建设,举报,15,14,14,43.02
542,"2022-05-14",城乡建设,无效,9,9,8,0.89
543,"2022-05-14",城乡建设,其他,23,22,21,5.92
544,"2022-05-14",交通运输,咨询,21,20,18,2.46
545,"2022-05-14",交通运输,投诉,11,11,10,17.91
546,"2022-05-14",交通运输,意见建议,15,14,13,9.33
547,"2022-05-14",交通运输,求助,11,11,10,15.48
548,"2022-05-14",交通运输,表扬,13,12,12,1.35
549,"2022-05-14",交通运输,举报,9,9,8,28.6
550,"2022-05-14",交通运输,无效,9,9,8,0.66
551,"2022-05-14",交通运输,其他,1,1,1,11.42
552,"2022-05-14",农林牧渔,咨询,27,26,23,5.84
553,"2022-05-14",农林牧渔,投诉,6,6,6,15.84
554,"2022-05-14",农林牧渔,意见建议,23,22,21,7.32
555,"2022-05-14",农林牧渔,求助,1,1,1,28.32
556,"2022-05-14",农林牧渔,表扬,10,10,9,2.38
557,"2022-05-14",农林牧渔,举报,26,25,25,16.2
558,"2022-05-14",农林牧渔,无效,29,28,26,1.1
559,"2022-05-14",农林牧渔,其他,28,27,26,18.38
560,"2022-05-15",科教文体,咨询,9,9,8,5.66
561,"2022-05-15",科教文体,投诉,14,14,13,23.31
562,"2022-05-15",科教文体,意见建议,3,3,3,17.57
563,"2022-05-15",科教文体,求助,1,1,1,23.31
564,"2022-05-15",科教文体,表扬,11,11,10,3.9
565,"2022-05-15",科教文体,举报,2,2,2,30.47
566,"2022-05-15",科教文体,无效,12,12,10,1.23
567,"2022-05-15",科教文体,其他,7,7,6,9.93
568,"2022-05-15",公卫医疗,咨询,3,3,3,3.4
569,"2022-05-15",公卫医疗,投诉,0,0,0,11.37
570,"2022-05-15",公卫医疗,意见建议,8,8,8,14.87
571,"2022-05-15",公卫医疗,求助,3,3,3,11.7
572,"2022-05-15",公卫医疗,表扬,6,6,6,3.7
573,"2022-05-15",公卫医疗,举报,6,6,5,29.9
574,"2022-05-15",公卫医疗,无效,2,2,2,1.63
575,"2022-05-15",公卫医疗,其他,2,2,2,14.17
576,"2022-05-15",城乡建设,咨询,1,1,1,2.68
577,"2022-05-15",城乡建设,投诉,2,2,2,21.06
578,"2022-05-15",城乡建设,意见建议,1,1,1,15.51
579,"2022-05-15",城乡建设,求助,0,0,0,30.53
580,"2022-05-15",城乡建设,表扬,2,2,2,1.56
581,"2022-05-15",城乡建设,举报,1,1,1,35.51
582,"2022-05-15",城乡建设,无效,1,1,1,1.53
583,"2022-05-15",城乡建设,其他,2,2,2,12.62
584,"2022-05-15",交通运输,咨询,18,17,16,3.4
585,"2022-05-15",交通运输,投诉,28,27,25,8.12
586,"2022-05-15",交通运输,意见建议,25,24,21,9.74
587,"2022-05-15",交通运输,求助,30,29,29,29.86
588,"2022-05-15",交通运输,表扬,18,17,17,2.3
589,"2022-05-15",交通运输,举报,17,16,15,22.87
590,"2022-05-15",交通运输,无效,25,24,24,1.92
591,"2022-05-15",交通运输,其他,4,4,4,12.96
592,"2022-05-15",农林牧渔,咨询,25,24,24,3.23
593,"2022-05-15",农林牧渔,投诉,18,17,16,10.5
594,"2022-05-15",农林牧渔,意见建议,2,2,2,6.97
595,"2022-05-15",农林牧渔,求助,5,5,4,24.9
596,"2022-05-15",农林牧渔,表扬,4,4,4,1.09
597,"2022-05-15",农林牧渔,举报,13,12,12,38.77
598,"2022-05-15",农林牧渔,无效,17,16,16,1.14
599,"2022-05-15",农林牧渔,其他,17,16,14,19.16
600,"2022-05-16",科教文体,咨询,18,17,17,4.71
601,"2022-05-16",科教文体,投诉,37,36,33,22.11
602,"2022-05-16",科教文体,意见建议,39,38,35,14.83
603,"2022-05-16",科教文体,求助,48,46,44,20.83
604,"2022-05-16",科教文体,表扬,16,15,14,1.58
605,"2022-05-16",科教文体,举报,18,18,17,33.91
606,"2022-05-16",科教文体,无效,1,1,1,1.93
607,"2022-05-16",科教文体,其他,14,13,12,14.97
608,"2022-05-16",公卫医疗,咨询,25,24,23,3.0
609,"2022-05-16",公卫医疗,投诉,29,28,26,14.83
610,"2022-05-16",公卫医疗,意见建议,9,9,8,13.43
611,"2022-05-16",公卫医疗,求助,4,4,4,28.86
612,"2022-05-16",公卫医疗,表扬,27,26,23,1.04
613,"2022-05-16",公卫医疗,举报,48,46,44,40.19
614,"2022-05-16",公卫医疗,无效,9,9,8,0.63
615,"2022-05-16",公卫医疗,其他,41,40,39,13.49
616,"2022-05-16",城乡建设,咨询,27,26,26,2.04
617,"2022-05-16",城乡建设,投诉,32,31,28,9.94
618,"2022-05-16",城乡建设,意见建议,8,8,7,13.78
619,"2022-05-16",城乡建设,求助,24,23,22,30.2
620,"2022-05-16",城乡建设,表扬,14,13,13,3.72
621,"2022-05-16",城乡建设,举报,12,12,11,45.33
622,"2022-05-16",城乡建设,无效,17,17,16,0.65
623,"2022-05-16",城乡建设,其他,4,4,3,16.8
624,"2022-05-16",交通运输,咨询,33,32,31,4.69
625,"2022-05-16",交通运输,投诉,10,10,9,16.97
626,"2022-05-16",交通运输,意见建议,18,17,16,15.22
627,"2022-05-16",交通运输,求助,42,40,41,18.93
628,"2022-05-16",交通运输,表扬,6,6,5,3.92
629,"2022-05-16",交通运输,举报,6,6,6,19.85
630,"2022-05-16",交通运输,无效,32,31,29,0.72
631,"2022-05-16",交通运输,其他,30,29,27,8.14
632,"2022-05-16",农林牧渔,咨询,0,0,0,3.87
633,"2022-05-16",农林牧渔,投诉,0,0,0,15.96
634,"2022-05-16",农林牧渔,意见建议,1,1,1,7.54
635,"2022-05-16",农林牧渔,求助,0,0,0,24.14
636,"2022-05-16",农林牧渔,表扬,0,0,0,1.08
637,"2022-05-16",农林牧渔,举报,0,0,0,19.18
638,"2022-05-16",农林牧渔,无效,1,1,1,0.94
639,"2022-05-16",农林牧渔,其他,1,1,1,7.51
640,"2022-05-17",科教文体,咨询,7,7,7,3.73
641,"2022-05-17",科教文体,投诉,5,5,5,12.21
642,"2022-05-17",科教文体,意见建议,7,7,6,15.46
643,"2022-05-17",科教文体,求助,3,3,3,12.46
644,"2022-05-17",科教文体,表扬,2,2,2,2.38
645,"2022-05-17",科教文体,举报,2,2,2,37.71
646,"2022-05-17",科教文体,无效,3,3,3,1.72
647,"2022-05-17",科教文体,其他,4,4,4,7.65
648,"2022-05-17",公卫医疗,咨询,13,13,12,2.66
649,"2022-05-17",公卫医疗,投诉,26,25,25,11.32
650,"2022-05-17",公卫医疗,意见建议,14,14,13,11.35
651,"2022-05-17",公卫医疗,求助,6,6,6,28.5
652,"2022-05-17",公卫医疗,表扬,20,19,18,3.7
653,"2022-05-17",公卫医疗,举报,13,13,12,40.21
654,"2022-05-17",公卫医疗,无效,21,20,19,1.05
655,"2022-05-17",公卫医疗,其他,31,30,28,5.38
656,"2022-05-17",城乡建设,咨询,2,2,2,5.28
657,"2022-05-17",城乡建设,投诉,1,1,1,22.98
658,"2022-05-17",城乡建设,意见建议,16,15,15,9.24
659,"2022-05-17",城乡建设,求助,15,14,13,22.37
660,"2022-05-17",城乡建设,表扬,10,10,9,2.64
661,"2022-05-17",城乡建设,举报,3,3,3,26.16
662,"2022-05-17",城乡建设,无效,13,13,12,0.51
663,"2022-05-17",城乡建设,其他,17,17,14,6.43
664,"2022-05-17",交通运输,咨询,12,11,11,4.91
665,"2022-05-17",交通运输,投诉,34,33,29,20.67
666,"2022-05-17",交通运输,意见建议,11,10,10,11.24
667,"2022-05-17",交通运输,求助,15,14,14,29.79
668,"2022-05-17",交通运输,表扬,34,33,29,2.76
669,"2022-05-17",交通运输,举报,36,34,33,35.02
670,"2022-05-17",交通运输,无效,1,1,1,0.74
671,"2022-05-17",交通运输,其他,13,12,12,6.82
672,"2022-05-17",农林牧渔,咨询,2,2,2,4.6
673,"2022-05-17",农林牧渔,投诉,8,8,8,21.76
674,"2022-05-17",农林牧渔,意见建议,36,34,33,6.24
675,"2022-05-17",农林牧渔,求助,28,27,25,19.01
676,"2022-05-17",农林牧渔,表扬,7,7,6,3.7
677,"2022-05-17",农林牧渔,举报,20,20,17,12.33
678,"2022-05-17",农林牧渔,无效,28,27,24,1.34
679,"2022-05-17",农林牧渔,其他,18,17,16,19.17
680,"2022-05-18",科教文体,咨询,6,6,6,2.89
681,"2022-05-18",科教文体,投诉,24,23,21,22.64
682,"2022-05-18",科教文体,意见建议,31,30,27,9.28
683,"2022-05-18",科教文体,求助,11,11,10,24.19
684,"2022-05-18",科教文体,表扬,31,30,29,1.41
685,"2022-05-18",科教文体,举报,21,20,18,28.39
686,"2022-05-18",科教文体,无效,22,22,20,1.18
687,"2022-05-18",科教文体,其他,3,3,3,11.81
688,"2022-05-18",公卫医疗,咨询,11,11,10,2.27
689,"2022-05-18",公卫医疗,投诉,39,38,36,21.12
690,"2022-05-18",公卫医疗,意见建议,29,28,25,9.24
691,"2022-05-18",公卫医疗,求助,5,5,5,28.93
692,"2022-05-18",公卫医疗,表扬,14,14,13,1.8
693,"2022-05-18",公卫医疗,举报,15,14,13,23.11
694,"2022-05-18",公卫医疗,无效,29,28,28,0.96
695,"2022-05-18",公卫医疗,其他,36,35,31,13.46
696,"2022-05-18",城乡建设,咨询,70,67,60,4.57
697,"2022-05-18",城乡建设,投诉,63,60,57,19.81
698,"2022-05-18",城乡建设,意见建议,3,3,3,10.76
699,"2022-05-18",城乡建设,求助,63,62,60,18.6
700,"2022-05-18",城乡建设,表扬,11,11,10,2.54
701,"2022-05-18",城乡建设,举报,41,40,38,21.75
702,"2022-05-18",城乡建设,无效,18,17,17,1.02
703,"2022-05-18",城乡建设,其他,9,9,8,9.14
704,"2022-05-18",交通运输,咨询,39,38,35,3.66
705,"2022-05-18",交通运输,投诉,4,4,4,17.09
706,"2022-05-18",交通运输,意见建议,16,16,15,12.64
707,"2022-05-18",交通运输,求助,25,24,23,26.23
708,"2022-05-18",交通运输,表扬,38,37,35,2.28
709,"2022-05-18",交通运输,举报,24,23,23,28.9
710,"2022-05-18",交通运输,无效,65,64,58,1.07
711,"2022-05-18",交通运输,其他,12,12,11,19.27
712,"2022-05-18",农林牧渔,咨询,6,6,5,3.48
713,"2022-05-18",农林牧渔,投诉,5,5,5,21.15
714,"2022-05-18",农林牧渔,意见建议,2,2,2,6.39
715,"2022-05-18",农林牧渔,求助,4,4,4,32.55
716,"2022-05-18",农林牧渔,表扬,5,5,5,1.15
717,"2022-05-18",农林牧渔,举报,6,6,5,15.84
718,"2022-05-18",农林牧渔,无效,1,1,1,1.28
719,"2022-05-18",农林牧渔,其他,2,2,2,7.89
720,"2022-05-19",科教文体,咨询,22,22,19,5.58
721,"2022-05-19",科教文体,投诉,29,28,27,8.11
722,"2022-05-19",科教文体,意见建议,34,33,31,17.49
723,"2022-05-19",科教文体,求助,12,12,11,31.84
724,"2022-05-19",科教文体,表扬,5,5,4,2.46
725,"2022-05-19",科教文体,举报,30,29,29,15.03
726,"2022-05-19",科教文体,无效,18,17,17,1.48
727,"2022-05-19",科教文体,其他,29,28,28,15.71
728,"2022-05-19",公卫医疗,咨询,12,11,11,3.28
729,"2022-05-19",公卫医疗,投诉,16,16,14,14.89
730,"2022-05-19",公卫医疗,意见建议,26,25,22,14.45
731,"2022-05-19",公卫医疗,求助,11,10,10,10.29
732,"2022-05-19",公卫医疗,表扬,19,19,17,3.08
733,"2022-05-19",公卫医疗,举报,34,33,30,19.53
734,"2022-05-19",公卫医疗,无效,6,6,5,0.55
735,"2022-05-19",公卫医疗,其他,44,43,40,13.82
736,"2022-05-19",城乡建设,咨询,18,17,17,5.45
737,"2022-05-19",城乡建设,投诉,23,22,21,15.4
738,"2022-05-19",城乡建设,意见建议,23,22,22,7.51
739,"2022-05-19",城乡建设,求助,45,43,40,10.25
740,"2022-05-19",城乡建设,表扬,41,39,38,1.44
741,"2022-05-19",城乡建设,举报,2,2,2,38.83
742,"2022-05-19",城乡建设,无效,40,39,38,0.88
743,"2022-05-19",城乡建设,其他,42,40,40,17.97
744,"2022-05-19",交通运输,咨询,22,21,20,2.53
745,"2022-05-19",交通运输,投诉,7,7,6,21.7
746,"2022-05-19",交通运输,意见建议,24,23,21,17.57
747,"2022-05-19",交通运输,求助,16,15,15,23.0
748,"2022-05-19",交通运输,表扬,25,24,23,1.73
749,"2022-05-19",交通运输,举报,21,20,20,30.17
750,"2022-05-19",交通运输,无效,29,28,27,1.22
751,"2022-05-19",交通运输,其他,29,28,27,16.57
752,"2022-05-19",农林牧渔,咨询,15,15,13,3.9
753,"2022-05-19",农林牧渔,投诉,2,2,2,18.09
754,"2022-05-19",农林牧渔,意见建议,29,28,27,9.31
755,"2022-05-19",农林牧渔,求助,10,10,9,23.45
756,"2022-05-19",农林牧渔,表扬,31,30,27,1.43
757,"2022-05-19",农林牧渔,举报,23,22,20,16.4
758,"2022-05-19",农林牧渔,无效,30,29,26,0.91
759,"2022-05-19",农林牧渔,其他,14,14,13,17.5
760,"2022-05-20",科教文体,咨询,20,19,18,4.56
761,"2022-05-20",科教文体,投诉,26,25,25,15.9
762,"2022-05-20",科教文体,意见建议,10,10,9,8.91
763,"2022-05-20",科教文体,求助,3,3,3,20.23
764,"2022-05-20",科教文体,表扬,28,27,25,2.78
765,"2022-05-20",科教文体,举报,23,22,20,32.88
766,"2022-05-20",科教文体,无效,31,30,29,1.69
767,"2022-05-20",科教文体,其他,15,15,14,4.9
768,"2022-05-20",公卫医疗,咨询,17,16,15,3.27
769,"2022-05-20",公卫医疗,投诉,0,0,0,11.85
770,"2022-05-20",公卫医疗,意见建议,11,11,9,13.92
771,"2022-05-20",公卫医疗,求助,9,9,8,22.98
772,"2022-05-20",公卫医疗,表扬,8,8,7,3.29
773,"2022-05-20",公卫医疗,举报,6,6,6,36.79
774,"2022-05-20",公卫医疗,无效,20,19,17,1.98
775,"2022-05-20",公卫医疗,其他,3,3,3,15.44
776,"2022-05-20",城乡建设,咨询,0,0,0,2.41
777,"2022-05-20",城乡建设,投诉,3,3,3,16.57
778,"2022-05-20",城乡建设,意见建议,0,0,0,6.86
779,"2022-05-20",城乡建设,求助,4,4,4,28.93
780,"2022-05-20",城乡建设,表扬,3,3,3,3.08
781,"2022-05-20",城乡建设,举报,3,3,3,35.82
782,"2022-05-20",城乡建设,无效,5,5,5,1.08
783,"2022-05-20",城乡建设,其他,4,4,4,19.57
784,"2022-05-20",交通运输,咨询,13,13,12,5.15
785,"2022-05-20",交通运输,投诉,13,13,12,10.31
786,"2022-05-20",交通运输,意见建议,4,4,4,8.43
787,"2022-05-20",交通运输,求助,0,0,0,12.35
788,"2022-05-20",交通运输,表扬,0,0,0,3.99
789,"2022-05-20",交通运输,举报,6,6,6,31.23
790,"2022-05-20",交通运输,无效,5,5,5,0.82
791,"2022-05-20",交通运输,其他,10,10,9,14.17
792,"2022-05-20",农林牧渔,咨询,5,5,5,4.3
793,"2022-05-20",农林牧渔,投诉,11,11,10,8.15
794,"2022-05-20",农林牧渔,意见建议,14,14,13,13.12
795,"2022-05-20",农林牧渔,求助,17,16,15,14.7
796,"2022-05-20",农林牧渔,表扬,6,6,6,3.95
797,"2022-05-20",农林牧渔,举报,6,6,6,12.39
798,"2022-05-20",农林牧渔,无效,6,6,5,1.44
799,"2022-05-20",农林牧渔,其他,17,16,16,4.78
800,"2022-05-21",科教文体,咨询,7,7,6,4.68
801,"2022-05-21",科教文体,投诉,4,4,4,22.8
802,"2022-05-21",科教文体,意见建议,2,2,2,8.02
803,"2022-05-21",科教文体,求助,7,7,6,14.2
804,"2022-05-21",科教文体,表扬,0,0,0,2.42
805,"2022-05-21",科教文体,举报,8,8,7,46.38
806,"2022-05-21",科教文体,无效,8,8,7,1.83
807,"2022-05-21",科教文体,其他,1,1,1,17.6
808,"2022-05-21",公卫医疗,咨询,3,3,3,5.5
809,"2022-05-21",公卫医疗,投诉,7,7,7,16.11
810,"2022-05-21",公卫医疗,意见建议,7,7,6,16.29
811,"2022-05-21",公卫医疗,求助,24,23,22,28.36
812,"2022-05-21",公卫医疗,表扬,18,17,16,3.21
813,"2022-05-21",公卫医疗,举报,26,25,24,17.3
814,"2022-05-21",公卫医疗,无效,10,10,9,1.76
815,"2022-05-21",公卫医疗,其他,3,3,3,13.07
816,"2022-05-21",城乡建设,咨询,23,22,20,2.25
817,"2022-05-21",城乡建设,投诉,3,3,3,12.3
818,"2022-05-21",城乡建设,意见建议,16,15,15,13.22
819,"2022-05-21",城乡建设,求助,19,18,16,17.63
820,"2022-05-21",城乡建设,表扬,5,5,5,2.26
821,"2022-05-21",城乡建设,举报,24,23,22,30.35
822,"2022-05-21",城乡建设,无效,8,8,7,0.73
823,"2022-05-21",城乡建设,其他,7,7,6,7.98
824,"2022-05-21",交通运输,咨询,12,12,11,5.3
825,"2022-05-21",交通运输,投诉,8,8,7,9.87
826,"2022-05-21",交通运输,意见建议,10,10,9,17.3
827,"2022-05-21",交通运输,求助,1,1,1,10.56
828,"2022-05-21",交通运输,表扬,5,5,4,3.86
829,"2022-05-21",交通运输,举报,11,11,10,43.71
830,"2022-05-21",交通运输,无效,14,14,14,0.55
831,"2022-05-21",交通运输,其他,20,19,18,10.07
832,"2022-05-21",农林牧渔,咨询,1,1,1,5.72
833,"2022-05-21",农林牧渔,投诉,10,10,9,9.62
834,"2022-05-21",农林牧渔,意见建议,9,9,8,6.05
835,"2022-05-21",农林牧渔,求助,1,1,1,30.94
836,"2022-05-21",农林牧渔,表扬,9,9,8,2.35
837,"2022-05-21",农林牧渔,举报,2,2,2,33.79
838,"2022-05-21",农林牧渔,无效,14,14,13,1.83
839,"2022-05-21",农林牧渔,其他,8,8,7,16.49
840,"2022-05-22",科教文体,咨询,24,23,21,4.86
841,"2022-05-22",科教文体,投诉,12,11,11,10.18
842,"2022-05-22",科教文体,意见建议,26,25,24,9.61
843,"2022-05-22",科教文体,求助,25,24,24,21.31
844,"2022-05-22",科教文体,表扬,34,33,32,1.56
845,"2022-05-22",科教文体,举报,30,29,29,38.83
846,"2022-05-22",科教文体,无效,13,13,12,1.99
847,"2022-05-22",科教文体,其他,30,29,29,19.02
848,"2022-05-22",公卫医疗,咨询,8,8,7,4.27
849,"2022-05-22",公卫医疗,投诉,4,4,3,21.32
850,"2022-05-22",公卫医疗,意见建议,9,9,8,13.58
851,"2022-05-22",公卫医疗,求助,1,1,1,24.66
852,"2022-05-22",公卫医疗,表扬,7,7,7,2.82
853,"2022-05-22",公卫医疗,举报,9,9,9,21.37
854,"2022-05-22",公卫医疗,无效,5,5,4,1.04
855,"2022-05-22",公卫医疗,其他,7,7,6,9.72
856,"2022-05-22",城乡建设,咨询,10,10,9,2.42
857,"2022-05-22",城乡建设,投诉,7,7,7,13.78
858,"2022-05-22",城乡建设,意见建议,14,13,13,15.42
859,"2022-05-22",城乡建设,求助,12,12,11,11.22
860,"2022-05-22",城乡建设,表扬,9,9,8,3.24
861,"2022-05-22",城乡建设,举报,12,12,11,32.31
862,"2022-05-22",城乡建设,无效,14,13,13,1.64
863,"2022-05-22",城乡建设,其他,12,12,11,8.42
864,"2022-05-22",交通运输,咨询,4,4,4,5.54
865,"2022-05-22",交通运输,投诉,4,4,4,16.45
866,"2022-05-22",交通运输,意见建议,0,0,0,11.26
867,"2022-05-22",交通运输,求助,5,5,5,19.81
